epoch,dense_2_acc,dense_2_loss,dense_41_acc,dense_41_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_2_acc,val_dense_2_loss,val_dense_41_acc,val_dense_41_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.15893498858530045,2.2652580369652116,0.2043449853183942,2.131493651372317,0.18245671351179504,2.251826406109376,0.18752041818347098,2.2109594354439466,0.16220189480561908,2.221329740977918,11.116222110226122,0.19698173153296267,2.0859385292335006,0.355837966663862,1.8768927042592225,0.22359015091342335,2.0980030462039285,0.27005559968228754,2.0323706341698777,0.21405877680698968,2.0310709771890316,10.158985902999866
1,0.26396602419457843,1.9182276653332166,0.3538059457790926,1.7039358553174506,0.21708591963897458,2.1128451443310463,0.21871937275887002,2.063517442056456,0.2139823587111732,2.053820038418176,9.886239511364623,0.4368546465567126,1.630154168350153,0.48252581413820494,1.407872774280945,0.2585385226370135,2.0299301880328215,0.2954725973231154,1.940005371928499,0.2204130262231145,1.9613433732600132,9.002409493383478
2,0.35037569423704823,1.6698312394099468,0.45295655016648306,1.4066886436078565,0.22623325710552109,2.0733096795859427,0.2577589023243715,1.9753646201769615,0.2476314929858877,1.9825083717961827,9.140052164196774,0.4384432089077849,1.520716143468716,0.5536139793486894,1.2303561284676539,0.26290706910246225,1.97023553958102,0.35464654482954355,1.8475881063152249,0.34789515488482925,1.863022902544005,8.463532985629687
3,0.3931721659783093,1.5330084708343725,0.5264619405617788,1.219207866212894,0.2375040836425359,2.0173772016174456,0.3163998693237504,1.8424278630496862,0.30561907875191263,1.844816685190235,8.487812121527446,0.5135027799841144,1.4170179262201024,0.5472597299917432,1.1334564095456228,0.2704527402700556,1.9522779565467259,0.3895949166478194,1.6660045540645256,0.3852263701350278,1.6810201170711503,7.880128155633322
4,0.42894478929428365,1.4411138315989043,0.5619078732635102,1.0876603068109043,0.2776870303870961,1.9565553095012815,0.3382881411400857,1.740895842228478,0.36180986605927823,1.6873757244130048,7.943390296978407,0.5158856235580657,1.3753161545875434,0.5921366163621922,1.075669901961841,0.3061953931810176,1.870746605163344,0.3919777601744278,1.6397004342438968,0.43764892772041303,1.4989095799405958,7.489633754854452
5,0.44674942830114417,1.3884048206437767,0.6091146684479612,0.9932123225952667,0.2928781443972558,1.9154645211164643,0.37471414570888634,1.6586640318870856,0.41163018621365566,1.5805193783994673,7.565160481534881,0.5488482923428154,1.3108623552833691,0.618347895107542,0.9950132361710119,0.36616362194583185,1.8950194981100068,0.4253375695232743,1.532580884796367,0.4698173153532981,1.4247464733146504,7.186745237603464
6,0.4720679516108431,1.3468483906094446,0.639333551088138,0.9117060584088861,0.30823260372427314,1.8539354200652907,0.4010127409440713,1.5833458192050165,0.4426657954916694,1.471087271385978,7.19507753066244,0.5254169976644993,1.2978687683110013,0.6254964257820529,0.990656789921881,0.41540905482907253,1.8067239935763588,0.4590945194835602,1.5032070236039408,0.4928514694201747,1.3586235717708293,6.984922018952555
7,0.47958183601104293,1.3318142010004292,0.6613851682456714,0.8663205782286835,0.3454753348603236,1.7714059898098558,0.4119568768400688,1.5281308653774468,0.4704344985396283,1.4033824520070581,6.928565700160877,0.5448768864651348,1.2972041635261442,0.6008737093404326,1.0180302089741535,0.4245432882767239,1.6975414323087152,0.45194598888006354,1.4755022352512532,0.5166799047099303,1.3066166179155527,6.822136071866424
8,0.4955896765860184,1.2728505138476975,0.682456713511795,0.80481015714856,0.37863443323071194,1.6964044916361074,0.4282914080755339,1.4802098122736629,0.48529892195988544,1.3684162450592254,6.649678951538844,0.579030976918503,1.227397134419563,0.6386020651547278,0.9617287000083469,0.44241461479730126,1.6102862166828158,0.5067513900394001,1.3984216344650062,0.5063542494279606,1.3415299586780114,6.566123776060897
9,0.5035935969027145,1.2535140377678384,0.701568115014572,0.7569527617664518,0.4023195034302516,1.628969683595749,0.4573668735902008,1.424073348867858,0.51600784061392,1.303760458814751,6.393833360575415,0.5595710882125533,1.247886093009361,0.6096108022239873,0.9914428105517169,0.4575059570614737,1.5325773657078399,0.461080222446072,1.4152231152991248,0.5274027005678326,1.2557640735642885,6.469274905676686
