epoch,dense_2_acc,dense_2_loss,dense_41_acc,dense_41_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_2_acc,val_dense_2_loss,val_dense_41_acc,val_dense_41_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.15762822607234583,2.2661411058119953,0.20695851029318868,2.1331127410385196,0.18065991506530585,2.2520576504779304,0.18588696504897131,2.212183276721365,0.16367200263299728,2.2207024274250915,11.119553614581811,0.1938046068308181,2.1078802664380305,0.3415409054923758,1.9017586941942513,0.2390786338363781,2.0973468037045504,0.21048451151707703,2.049946146980934,0.23510722795869737,2.0240929204381772,10.21574638115214
1,0.2670695851077756,1.903222027069523,0.36050310357066395,1.707931881907406,0.21185886966017717,2.114268933351972,0.215125775892666,2.0832011652164155,0.21659588370300592,2.048996952186804,9.89152028957094,0.4086576648370153,1.6197751397836577,0.47498014299428304,1.3840939295111998,0.25734710087370927,2.042104264873659,0.3057982525814138,1.9867841557342918,0.22795869739070784,1.9195294007126351,8.985377834371578
2,0.3426984645565013,1.6590445612583702,0.46324730482182447,1.3873872422034816,0.22917347272376692,2.0672700393437484,0.2495916367394984,2.004384512373218,0.27147990854609755,1.9301048917966666,9.08049006463655,0.4487688641897547,1.5216603060389815,0.5524225575853853,1.1983363390726358,0.2756155679228762,1.9393292840650103,0.36020651315298224,1.8784386520825085,0.31890389198959584,1.7445542198784112,8.31386117503414
3,0.3871283894346961,1.5420333758478497,0.5349558968047073,1.1952522741505929,0.24828487424358206,2.004760626950555,0.31035609279960946,1.8665284225653294,0.32375040838275226,1.7830823420387825,8.422545336150375,0.5361397935342372,1.4134161762295496,0.5595710882125533,1.0958968901369097,0.2915011914217633,1.9090017130490424,0.3907863383637808,1.6454754090668948,0.4078633836496435,1.6220852802252372,7.716161988101562
4,0.4309049330284221,1.451207445128141,0.5761189153968646,1.0695567817635023,0.276706958529763,1.9514617009398127,0.3569095066971578,1.7277493244758115,0.3729173472745673,1.6625399018611366,7.8922641165931795,0.55202541704496,1.3621934325662846,0.6040508339952343,1.040525711226596,0.3022239872915012,1.8671432837690032,0.415409054852744,1.6172285457751976,0.44996028594122317,1.5181894237035034,7.434545263210111
5,0.4573668735804647,1.3876649609814669,0.6158118261811157,0.9804814789700999,0.29369487095720354,1.8998448970231383,0.38925187849056014,1.618727558424799,0.4036262659261679,1.5794909737617195,7.495039266762645,0.5536139793960323,1.30202824765013,0.5905480540584628,1.0019118072283089,0.38204924545655466,1.8424616736774884,0.4634630659371733,1.4906134038240404,0.4567116759569518,1.4259027673480433,7.091347887934533
6,0.47125122505089534,1.361881794745686,0.6391702057761486,0.903782273845048,0.3247304802449534,1.8312262756611857,0.42224763147350386,1.5382833238599816,0.4408689970403121,1.4766580304146124,7.1399287104178235,0.5135027799841144,1.303071458037644,0.6207307387288361,0.969763060237227,0.42216044482112974,1.7467486120766358,0.46544876888784936,1.4651250346867786,0.5023828435739512,1.3584804124923051,6.870966301540045
7,0.48072525318523357,1.3248094534492305,0.6605684417051959,0.8486774162855152,0.36752695198134633,1.725966378194528,0.437438745512872,1.4652411256183873,0.47892845477282087,1.4132569671962356,6.805446734112176,0.555599682240187,1.277629985162623,0.5953137411116797,1.0051883361564922,0.436854646497534,1.6171740174198832,0.4904686259409092,1.4229421748160558,0.5131056394436891,1.3050161405060383,6.65518291456724
8,0.48513557661868745,1.2920485195557458,0.6777196994835705,0.8159601943471859,0.379124469127736,1.6625255090432478,0.45949036266553717,1.4077238325432444,0.47941849072826176,1.3771474936630788,6.582356265540685,0.5671167593564752,1.2205678627924659,0.645353455146785,0.9492285776294537,0.4650516283237527,1.5601841880746832,0.5198570294357463,1.3657278229642993,0.5135027800314572,1.3229144707475984,6.445326266542515
9,0.49705978442313276,1.267046844480241,0.7000980071677214,0.7532936900474402,0.4126102581245375,1.6086322100713182,0.4890558640772281,1.3536589763710523,0.4973864750179034,1.3318029365598747,6.340998161543977,0.5599682287529786,1.238380535312642,0.623907863336295,0.9852786786363085,0.4575059570614737,1.5212058891276692,0.511119936457506,1.3254394185647214,0.5135027799841144,1.2998792484130435,6.396584644499423
10,0.5001633452925173,1.261701718922029,0.7110421431294378,0.7329247516574754,0.42453446586082977,1.5595125993923673,0.4975498203396291,1.3299805224233887,0.5235217249362307,1.2780841538735521,6.188447565161609,0.5702938840586198,1.2211847955788573,0.6211278793166042,0.9597452960855152,0.421366163669265,1.5304484720548246,0.5135027799841144,1.3448881153268792,0.5091342335186656,1.319125702307279,6.401494288652827
11,0.5153544593659619,1.213948508175087,0.7245998039661533,0.6804177138354411,0.43515191117909485,1.5184619312230296,0.5133943155441982,1.2783613535595346,0.5375694217965401,1.2261092675857705,5.943273044419187,0.5492454329305835,1.216438732609283,0.6131850675375713,1.0181729158207573,0.4702144558700519,1.4775702433987588,0.528594122319301,1.2922687651715268,0.5309769658459095,1.2565787002337745,6.286865151051589
12,0.5194380921462283,1.207510148688338,0.7458346945247943,0.6517879734316592,0.4604704345180022,1.4819571946579349,0.5169879124469128,1.2705041761298617,0.5588043123551811,1.1876127309403517,5.825113357729633,0.5869737886738644,1.1736168353163694,0.6298649722001588,0.9548704504812872,0.46425734714821654,1.4915713565135589,0.517474185909138,1.2772469748761373,0.5162827640984908,1.2576030593859573,6.180540097716122
13,0.528422084286181,1.1839539968901232,0.7585756288989235,0.6097032972622136,0.4616138516921929,1.450624829762436,0.533159098343614,1.2269640435427864,0.576118915426073,1.1448840717792668,5.641659244997211,0.5782366957429669,1.172987040425218,0.6370135027799841,0.9688492015868165,0.4924543288324067,1.4224131842091312,0.5377283558853095,1.2823557124145453,0.5222398729386833,1.2453553844198904,6.117395843751285
14,0.532015681149951,1.1856324295326215,0.7680496570137894,0.5903888596930718,0.47402809543260677,1.4351225656374185,0.5387128389512585,1.2190977810099795,0.5777523685070238,1.1255700363516223,5.581163922932677,0.5548054011119936,1.162983665682192,0.6386020651428921,0.9494073731474123,0.5003971406351109,1.392699912865073,0.522239872915012,1.2730224239532677,0.511517077045274,1.2422517573104386,6.04567148687349
15,0.5343025155567492,1.1585933388311542,0.7834041163408066,0.5674163530520153,0.4941195688073209,1.403881238940805,0.5578242404540353,1.1782735613427573,0.6009474028192755,1.0954429559635983,5.428856808700736,0.569499602906755,1.1679402443508575,0.6306592533875307,1.0136807949842206,0.49444003181858986,1.4109676098236497,0.5297855440826053,1.2781001621053936,0.5289912629070691,1.2480931351164015,6.14397661074274
16,0.5503103561317247,1.1261711994131887,0.7997386474618722,0.522844739304536,0.49852989223103866,1.3682474243372182,0.563868017026857,1.150546654168004,0.5975171512772312,1.0785008523831061,5.271441752129387,0.5913423351866561,1.1315111706685792,0.6219221604566332,0.963584378237427,0.5083399523549652,1.3745307843300727,0.5420969023034155,1.2825575045785609,0.51469420177109,1.229254763783492,6.006477049932866
17,0.5494936295717769,1.1150982768190565,0.8075792224568427,0.5066072529571892,0.5133943155831427,1.3411235579553284,0.5764456060159755,1.1366169280142848,0.6200588043220524,1.0407172738629515,5.165166788029539,0.5806195392695753,1.1102205074264286,0.6513105639514704,0.9473240679696593,0.49880857826036723,1.374024946363887,0.5238284352897556,1.2689255637910464,0.535742652910962,1.1874511585621914,5.912917701093994
18,0.5571708591768688,1.1050214464856845,0.8235870630707627,0.47090758256217463,0.5120875530872264,1.3210549768533866,0.5859196341162373,1.1123174250963193,0.6247958183989576,1.0197679080514495,5.053990176206163,0.6040508339478915,1.1107944564936747,0.6342335186774434,1.0163700643710858,0.49483717240635794,1.3599933102265345,0.5325655281969818,1.2850366883849795,0.542891183502623,1.2212604262508788,6.018343388797557
19,0.5648480888403774,1.084739462256782,0.8294674943023863,0.46053060987579086,0.5261352499183274,1.2883489868758513,0.5867363606664489,1.1038604534283762,0.6197321136688648,1.011230236640439,4.973549838940017,0.5980937251313704,1.0988280121251834,0.6338363780896753,0.9812499479796793,0.5158856235107228,1.3291442281580614,0.5270055599919001,1.275102431855569,0.530182684682209,1.2155721015263588,5.924687791950084
20,0.5808559294445613,1.053866660310645,0.8386148317738009,0.436116814175216,0.5334857889968014,1.2541490193871414,0.5882064684743548,1.0831403128269723,0.6313296308395949,0.9816713733869377,4.833673499137582,0.6008737092457469,1.1053819808105896,0.6640190627600486,0.9494394050456874,0.5254169976171564,1.3263570807868286,0.5353455123350297,1.2841811980208866,0.5333598093961893,1.2202301374780837,5.910278776697548
21,0.5813459653513215,1.0600787733006969,0.8433518458214978,0.4146908988013294,0.5476968310814752,1.2346165927357629,0.6033975825283271,1.0706906459254402,0.6457040183336195,0.9774388782497482,4.782163068072853,0.5909451945515451,1.0919382480447306,0.6409849086695005,1.0758226364022498,0.5202541699880073,1.3309629116387856,0.5524225575853853,1.239206471359853,0.5397140587886426,1.1979465597295118,5.960488192896885
22,0.5927801371905898,1.0230980921866495,0.8541326364128078,0.3893038693478356,0.5609278013526283,1.2131131423216792,0.6148317543286508,1.0406675639397098,0.6532179026267217,0.9337139055254567,4.6244957513257745,0.6108022239399487,1.0699496487772493,0.6711675933398739,1.0151733656379085,0.5234312947019876,1.3059604028276832,0.5190627482365388,1.266379445199459,0.5476568705321684,1.2254441839726413,5.907463827049855
23,0.5888598497028407,1.0314943006481856,0.8616465207643269,0.3704936859246291,0.5756288794511597,1.1731632702181598,0.6149950996601126,1.0262082658613167,0.6675922901012741,0.9231628137879495,4.5490474264748695,0.5830023827961838,1.101112722687725,0.6477362986615577,1.057188852544433,0.4857029388403495,1.3735405281008568,0.5405083399760146,1.2557309620715589,0.5345512311476578,1.2150826632171703,6.027171981817584
24,0.594250245017968,1.0222620651714944,0.8645867363217219,0.35302434560569895,0.5805292388205823,1.1567381567442507,0.6247958183405408,1.0162361187897488,0.668899052636135,0.9047717828058955,4.477509503581095,0.6179507546144596,1.060407183916442,0.6723590151031781,0.9778119497729068,0.4583002382961884,1.3971502146520152,0.5238284352897556,1.280575172024364,0.5397140588004784,1.208594838099597,5.9489929980943845
