epoch,dense_10_acc,dense_10_loss,dense_2_acc,dense_2_loss,dense_4_acc,dense_4_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_2_acc,val_dense_2_loss,val_dense_4_acc,val_dense_4_loss,val_loss
17,0.827670695851029,0.45586189469921945,0.6653054557528927,0.8465904127009278,0.6788631165896082,0.8723100327425087,2.1820988331850506,0.6354249404525832,0.9770872971077018,0.6004765687171574,1.0148398649417947,0.5822081016679904,1.1370049625564134,3.136279900458429
18,0.83812479581836,0.42329673933480466,0.6920940869191783,0.8082890378926478,0.6862136556875547,0.8442280815536389,2.0831820549664255,0.632247815738603,1.050454297325647,0.5814138204924544,1.0630916140210165,0.5976965845909452,1.1210329382546464,3.2419630415009735
19,0.8515191114404473,0.4005216749537735,0.6849068931721659,0.8056370535149211,0.6937275400390737,0.8252584724128733,2.038818655665191,0.638204924555124,1.0323480285047253,0.5988880063660851,1.0390570239475363,0.602462271644162,1.1029557580745248,3.181777826512589
20,0.857726233218161,0.3890631040865516,0.696667755615941,0.7837233143045949,0.7000980072261382,0.7964446845299198,1.9766641564713472,0.62668784750985,1.0700589539845657,0.5980937251905489,1.0742700620834746,0.5849880857823669,1.1166452495610553,3.2684242214069563
21,0.8605031035414555,0.36089771783495994,0.7105521071350523,0.7574144397947142,0.719699444606467,0.773277079969479,1.8990569675486682,0.6525019857266102,1.1029623682470882,0.6171564733915806,1.032146723202716,0.6088165210721226,1.1080146559038457,3.2506091397276373
22,0.8699771316757937,0.3471500094382446,0.7244364586346915,0.7248221603786583,0.7169225743026447,0.7840993940849703,1.8635712090523093,0.6461477363104854,1.0610876509725953,0.6016679904686258,1.0367994214732843,0.594519459912472,1.1188554054598092,3.22425895820448
23,0.8794511597711874,0.33152712432242265,0.7242731134005911,0.7140827971476816,0.7299901992812806,0.7478085811992596,1.8009569267165775,0.6401906274939644,1.0558691556558806,0.6131850675138999,1.0178082956739416,0.5861795075456712,1.1283234106443343,3.209553969483985
24,0.8830447565960129,0.32027328466130645,0.7342371773735366,0.6951434958880729,0.7275400195819651,0.7286728022730222,1.7516583619807835,0.6378077839673559,1.0497350274474968,0.6306592533993665,1.0283808038763056,0.5996822875297856,1.0918844278082191,3.177582801003793
25,0.8882718066186229,0.3013209521390768,0.7422410976999688,0.6803746704025543,0.730316889924732,0.7251242930419458,1.714416476917672,0.642176330420969,1.0999230547668302,0.617156473415252,1.0311083481177343,0.5925337569736318,1.1233238470611164,3.2619640287470495
26,0.8931721659198925,0.29097960486750085,0.7458346945637389,0.6634762539013817,0.7394642274156189,0.7179430565854297,1.6800230183814795,0.6481334392493258,1.115198935848839,0.6147736298886436,1.0637506851253289,0.5830023828435266,1.1127417314445527,3.2993295084776815
27,0.8967657627836624,0.28122610227612255,0.750898399176998,0.6644256010101497,0.7486115648286166,0.6934618292506012,1.6467601959318243,0.6429706115965051,1.1024463562808215,0.6111993645750595,1.031545147808702,0.5984908657664814,1.1153445293782154,3.256992960705276
28,0.9046063378175775,0.26434802529528345,0.7557987585561566,0.6601858136117245,0.7482848742046375,0.6761244755288193,1.6083285613451002,0.6314535345630669,1.1292975329919004,0.6163621922278802,1.0240755170062954,0.5945194598888006,1.1128917369012137,3.273946162724514
29,0.9109768049267529,0.25179601872777363,0.7618425350997698,0.6272905940754046,0.7575955570464584,0.665463255301522,1.552246117311457,0.643367752196109,1.1401196410768533,0.6131850675138999,1.0280460840160643,0.6211278792692613,1.150361615587455,3.326236041932943
30,0.911956876857107,0.24531075702076524,0.7698464554456744,0.6149929070231261,0.7616791897877803,0.6524679963396328,1.5204919830173964,0.6497220016003981,1.1230653607004675,0.6278792692849899,1.0245517994601923,0.607625099285147,1.1423783507893444,3.297724678840213
31,0.9214309048940839,0.2168018211972982,0.7832407710093449,0.5957322495313144,0.779647174087158,0.6232435022818812,1.4435153782698735,0.6489277204366977,1.1554655897016086,0.6131850675257356,1.0633990057197424,0.6084193804843545,1.1542230621986298,3.380833850529953
32,0.9181639986932375,0.23255954703866186,0.7732767069585103,0.6047699995648039,0.7703364913621707,0.6331089252410703,1.478200926320376,0.6437648927957127,1.22273019691478,0.6211278792929328,1.0412550101188367,0.5909451945988881,1.1813232197742125,3.4530818696008776
33,0.9235543940083648,0.21555773426323147,0.7781770663376689,0.5797082760566903,0.7749101600589334,0.6224415934346774,1.4254896923515072,0.6429706116083409,1.2522434304432086,0.6254964257583815,1.0861167310958253,0.5980937251787133,1.12729600886204,3.4734515790621185
34,0.9292714799085267,0.20727046647762326,0.7891212021825517,0.5681240537594207,0.7838941521988863,0.5984197930548169,1.3816229410321055,0.6429706116083409,1.1788884995503734,0.6239078634073092,1.0582489417281484,0.5972994440150128,1.1447059115286948,3.3896667031753243
35,0.9243711205098957,0.20611266914009074,0.7876510943746458,0.5676871618193297,0.779483828814113,0.5980095921272314,1.379637458012097,0.6239078633954735,1.2594775773845228,0.6163621922397159,1.0535057288098184,0.569896743459016,1.1779940892084901,3.4988129768606404
36,0.9331917673962757,0.19321852937773995,0.8020254819076149,0.5581451815664671,0.7928781443583113,0.5692196329291916,1.3284285942427827,0.6532962668903107,1.154259693087615,0.6278792692731542,1.025562626582654,0.5790309769895173,1.1234731773614315,3.311142270199546
37,0.9330284220453416,0.18428028343267902,0.803005553701663,0.538994621291966,0.7909180006728536,0.5790830033349663,1.3102182460275207,0.6445591739594132,1.2890902445226244,0.6179507545907882,1.066766062670042,0.5746624305240685,1.1712271676260484,3.5349546165765515
38,0.9372754002154866,0.17247309656104828,0.8077425677493599,0.5199291334943575,0.7932048350017626,0.5736417808551408,1.2739207877009884,0.654487688653615,1.2608922893540953,0.6262907069339176,1.0726217282632686,0.6111993645868953,1.1261286633422065,3.467524219638682
39,0.9423391048676903,0.16042068685359015,0.8129696177914423,0.509817696073327,0.8052923881279336,0.5494039308806721,1.2275352631858345,0.6588562351190637,1.2573860894069016,0.6239078634073092,1.064902220965852,0.6350277998411438,1.121011616296717,3.4511967892680877
40,0.9367853642600458,0.17699860422593613,0.8119895458610881,0.5156762077893279,0.808395949055735,0.5399479945864174,1.2405310292837473,0.6620333598212083,1.2631656520817254,0.632247815738603,1.0706938763339193,0.6024622716559977,1.1717379672232366,3.5135171319209366
41,0.9397255798953298,0.17464228409255148,0.8185233583990867,0.4995413853311336,0.7994119569157822,0.5445320683341913,1.226631151387521,0.6465448768982535,1.2634976640923616,0.622319301056237,1.0938021302270549,0.6020651310682297,1.1705965643321077,3.5358123465177083
42,0.9436458673636067,0.16400060202891104,0.8110094740086231,0.5083290677918051,0.8144397255993482,0.5224894531136905,1.2027420446554145,0.6509134233637023,1.2348531939124805,0.6123907863620353,1.103867587705185,0.5988880063660851,1.1410072244484808,3.4876598446874794
43,0.9529565501470108,0.13736330547784714,0.8253838614637031,0.47528924495322533,0.8211368833325027,0.498783606246031,1.1193705145263548,0.6405877680817325,1.3222145982311537,0.6060365369459104,1.106362178412764,0.605639396369978,1.1439441696424821,3.5804665193754683
44,0.9444625939235544,0.15935988921753647,0.8198301208755309,0.47984822138253086,0.8124795818360013,0.5266726297691187,1.1738328323162526,0.6465448768982535,1.332651626694477,0.6028594122556016,1.1723612541239634,0.60405083400707,1.1833267098527944,3.696295828810753
45,0.9514864423585772,0.14159629241603236,0.8181966677166909,0.4866156364063623,0.8219536099508672,0.49736011924501417,1.133531138812043,0.6449563145471813,1.2559250600508771,0.6274821286853861,1.064398665960532,0.58141382050429,1.1920953555013378,3.52038301583128
46,0.9493629532442962,0.1384835008754523,0.8224436458868359,0.48109290331884447,0.82211695520444,0.49907149179275423,1.1266120444400292,0.6568705321802233,1.3146046646338065,0.6187450357544886,1.1016551966263342,0.5945194599006364,1.1823575811888178,3.6065854760888456
47,0.9549166938908853,0.132991366833205,0.8183600130286804,0.4831697065450132,0.8219536098924504,0.5013379291337676,1.1254674698433351,0.6509134233637023,1.3880098732343689,0.6239078634073092,1.095674535169357,0.5873709293326468,1.2268689235966768,3.718525232115466
48,0.953609931394969,0.12726345723443164,0.8366546880104541,0.45350406196957826,0.8214635739564817,0.495958933094988,1.0846988728664857,0.6493248610007942,1.3491125654094838,0.6219221604566332,1.128314325824155,0.5857823669579031,1.2526376051110726,3.738040905608555
49,0.9545900032669062,0.13082453342472872,0.8340411630186214,0.44307671430374973,0.8211368833325027,0.49526450463425525,1.0771491240925433,0.6556791104169191,1.2873274269436115,0.6231135822199374,1.0713495634809858,0.5917394757980956,1.1860221013770016,3.552687558463114
50,0.9565501469718363,0.12383021458366393,0.8312642926758546,0.4573410296704947,0.833551127102125,0.4800218274121345,1.0691867948006821,0.666401906286657,1.3270470685635511,0.6155679110523441,1.0773680097319192,0.5762509928633052,1.2086396048568941,3.621049251605633
51,0.9513230970271154,0.13803024244930123,0.83649134265952,0.46142462502504167,0.8314276380267887,0.4685698847478996,1.0760276300266107,0.6560762509928515,1.3716389342844397,0.6290706910246228,1.1321860386489213,0.5778395552262131,1.311764395374855,3.82359585357716
52,0.9558967657628226,0.12708038112409692,0.8405749754982031,0.4410639543260324,0.8248938255277345,0.4872897604796202,1.0634458867680283,0.6671961874621931,1.3873136594848643,0.6405877680935682,1.1263786520723127,0.6151707704527403,1.1945834201113326,3.7162919544435096
53,0.9545900032279617,0.13025091037249126,0.8404116302251582,0.43918114468304403,0.8394315582753318,0.45685227395408645,1.0343058979304856,0.6632247815845125,1.3352308222739953,0.614773629876808,1.1152230282687687,0.6084193804725188,1.2297809082360804,3.688262186204753
54,0.959000326690624,0.11555443965604456,0.8461287160863755,0.43287437194237244,0.8301208755114,0.47662655012703375,1.033085090200405,0.6632247815845125,1.3327420773151064,0.6243050039950773,1.1096503083506115,0.5949166005002401,1.1904069733605487,3.640827020995668
55,0.9603070891865404,0.11496969638164138,0.8487422410782082,0.420296907999359,0.8448219536488759,0.4524697080736494,0.9957585788871369,0.6469420174741859,1.393953148595178,0.6219221604684689,1.1453093454727017,0.5794281175654497,1.2027131043984078,3.7499971170099697
56,0.9643907220057513,0.10465763124330922,0.8529892192288809,0.40841379162923297,0.854132636354391,0.4339422772655842,0.9550392228144907,0.6489277204248619,1.4750032509732407,0.6004765687171574,1.1766553793732755,0.6000794281175537,1.3255221151567054,3.985207996877817
57,0.9596537079385822,0.10652725508254617,0.8466187520028718,0.4106969398801446,0.8412283567072169,0.4611757980749055,0.9864215219636168,0.6544876886417792,1.4273578552085378,0.6239078633954735,1.149633330349959,0.609610802235823,1.191695879345924,3.7767048228393008
58,0.9639006860113658,0.11040674388981876,0.854132636354391,0.3952093569525937,0.8467820973732783,0.4356537815676293,0.9492916415930184,0.6528991262907069,1.4279396927544168,0.6219221604566332,1.1781744584026934,0.5869737887212073,1.2168368032472867,3.8309716103188665
59,0.9632473048023522,0.10160301628094184,0.8513557661089856,0.4140776166024842,0.8500490035546523,0.42782797145711093,0.9515340449334125,0.6660047656988889,1.360842884394671,0.639396346330264,1.0857017007112693,0.6020651310682297,1.266748221616266,3.721319902312481
60,0.9660241751061744,0.09993583045438009,0.8529892192094087,0.41053850513848555,0.8474354786017642,0.43910495822957746,0.9576053514039738,0.64932486101263,1.4950836935480782,0.6187450357544886,1.1469467153877753,0.5877680699204149,1.2693861530734207,3.919440271269243
61,0.9702711532179027,0.08871850114334308,0.8583796144661191,0.3895588724666154,0.8551127082458005,0.4218672113611744,0.9081682137748223,0.6600476568823679,1.508586246332389,0.6235107228077055,1.1620827674439638,0.598490865778317,1.2396367603381822,3.9183334529021128
62,0.9639006860503103,0.10569560042196353,0.8520091472985268,0.41697470206561643,0.8475988239526983,0.4367864991239145,0.9674785670716947,0.660444797470136,1.4148770476113695,0.6187450357544886,1.162706450994901,0.6044479746066738,1.2393049963345313,3.8249008135723632
63,0.9658608298136572,0.10387772885575643,0.854132636354391,0.3987093077730953,0.846782097363542,0.41844225151793546,0.9290494245082402,0.6660047656988889,1.3772874957363315,0.6358220810403513,1.125270551092763,0.5925337569499602,1.2504439528756335,3.7610215766975292
64,0.9707611891538713,0.08480563478794452,0.859523031650046,0.38789139641281517,0.8542959817247974,0.41368710461180025,0.8944015609443051,0.6413820492454329,1.510147599321239,0.6020651310682297,1.2069665854138405,0.596505162827641,1.268661699144612,3.9937928701034133
65,0.966677556315188,0.08876937282608188,0.8590329957335496,0.3990306901176238,0.8560927800982655,0.4133206354913584,0.9091375860191179,0.6429706116083409,1.518929550624177,0.6203335981173966,1.1629840829502125,0.5798252581413821,1.2994033519217094,3.989333112411219
66,0.967984318850049,0.09291136807514727,0.8624632472658578,0.38272622781655086,0.8616465207059101,0.39570056184839086,0.8793500644519647,0.6525019857147746,1.5255079054348748,0.6322478157504386,1.179696076322492,0.6000794281293893,1.2186346385980098,3.9318489757106834
67,0.9730480234827804,0.08134767763465411,0.870303822241356,0.36378294132146055,0.8631166285527605,0.3997525058806001,0.8528953867774897,0.6481334392493258,1.5648093575070228,0.6096108022476587,1.2412236456694918,0.5893566322478158,1.28104304519317,4.095082745512295
68,0.9707611891538713,0.09040739202325174,0.8627899379287814,0.3777935087342486,0.8649134270041178,0.4073972512171651,0.8836003811248024,0.6421763304446404,1.595010672747716,0.623113582231773,1.1717955194461005,0.5814138205161258,1.3295695474955702,4.104376452417957
69,0.9705978438613541,0.08653293668475928,0.8706305129042796,0.3672020871122847,0.8575628879645882,0.4147883585487772,0.8765154504106154,0.6489277204248619,1.5860066388489018,0.6239078634073092,1.163212351542413,0.5976965845909452,1.2994470923437758,4.056659856729795
70,0.97125122508984,0.08413145765135834,0.8654034629206142,0.3727431894614392,0.8600130676249592,0.4017959179655472,0.8666598794897254,0.64932486101263,1.5417466570572917,0.6143764893008755,1.178740483354348,0.5833995234312946,1.2804232304213041,4.008893528753467
71,0.9722312969617772,0.08135733938885792,0.8734073831691573,0.36912798236024724,0.8655668082326037,0.3834975207700951,0.8419569332063763,0.6513105639514704,1.5393844158033603,0.6104050834113591,1.1644727247127282,0.6028594122437658,1.3479189458432606,4.059740069558263
72,0.9710878797778504,0.08530363688712903,0.8698137863053874,0.3697246660577904,0.8616465207643269,0.39564076515826785,0.8586249446526184,0.6592533757068317,1.4848810065345142,0.6243050039950773,1.1656162511080954,0.5953137410761725,1.2892637407544754,3.947709410944754
73,0.9738647500816726,0.07388814195168467,0.8766742894089483,0.3530826068750124,0.8681803332439088,0.37600792155317214,0.8109219140649737,0.6536934074780788,1.4728079334709931,0.62668784750985,1.1623353036838073,0.5897537728474195,1.2993489117276535,3.942425181981209
74,0.9704344985298922,0.0851608839068423,0.8694870956814083,0.36973948738264206,0.874224109787522,0.37326258711081167,0.836092509891581,0.6660047656988889,1.5040968768337462,0.6310563939871345,1.18264590780753,0.6064336775455141,1.3050692060983031,3.9997430191426355
75,0.9746814766416204,0.0758382214117054,0.8706305129237519,0.35010486814914205,0.859849722332442,0.3947058696541978,0.8285757631345809,0.6477362986615577,1.6087503428566303,0.6199364575296286,1.2488585975645459,0.6004765687053217,1.3155328106694368,4.181064616696431
76,0.9737014047696831,0.08383007248571799,0.8693237504083633,0.36412170542996136,0.8670369160210374,0.38759677053198865,0.843470730547109,0.6600476568823679,1.4783944253675858,0.6243050039832416,1.1733375317058314,0.6044479746066738,1.2402178920491809,3.8998689940043914
77,0.975334857850634,0.06702405579471964,0.8742241097485773,0.3504438590804801,0.870957203547731,0.3726511725274148,0.7980391625406227,0.6525019857266102,1.6206963157571255,0.6250992851587778,1.1928000277687956,0.5929308975495641,1.3474306953794266,4.168847584672349
78,0.9741914407056518,0.07715257796898091,0.8750408362890528,0.34308025561217115,0.8686703691409328,0.36679146101723226,0.7949476268353006,0.6493248610244657,1.6942090858886854,0.6294678316360622,1.1805303648522536,0.5889594916718833,1.3552832210005938,4.237946451680825
79,0.9740280953936622,0.07369090170843,0.8781443972557987,0.3404304726923731,0.8657301535445933,0.3691110506395778,0.7911524702154394,0.6358220810403513,1.5762253269800348,0.6115965051864991,1.2204712832419051,0.5941223193128683,1.243459826150378,4.048069206469584
80,0.9727213328977459,0.07819877804359053,0.8689970597454396,0.359271034632427,0.8789611238352187,0.36221306101436984,0.8075918356253018,0.653296266878475,1.585113881000782,0.6223193010444013,1.219247037919151,0.6000794281293893,1.281935970179849,4.094203867722448
81,0.9776216922574322,0.06899185441374293,0.8753675269130319,0.34296509201952696,0.8703038223192451,0.3690738711957642,0.7889435350875456,0.6656076251111208,1.5535505499019095,0.6254964257465458,1.2349292504008655,0.6084193804725188,1.2524108010757717,4.048802105678842
82,0.9737014047307385,0.07949525590540889,0.8743874550605669,0.34925565126478886,0.8640967004246978,0.38051158063690554,0.8171687166662007,0.6612390786575078,1.523508494052902,0.6342335186656076,1.2183805573391384,0.6123907863501995,1.2231188121623846,3.972908831251056
83,0.9790918000653381,0.06532011595217688,0.8836981378244988,0.32346212109371325,0.8743874550410946,0.3567427692022716,0.7534233327980565,0.6378077839673559,1.6249066000704255,0.6080222398847507,1.301565310779465,0.5921366163740279,1.2864280667827657,4.220795785580674
84,0.9774583469454426,0.07198334344654664,0.8786344331528229,0.33536248986372874,0.8815746488465238,0.34736975565022093,0.7626139008504275,0.6489277204248619,1.5896598760645564,0.6163621922397159,1.221853362397839,0.5885623510841153,1.3585628457752081,4.177975163242474
85,0.9772950016334532,0.0696006868474553,0.8902319503819697,0.3232886963510233,0.8778177066318197,0.3597300030955572,0.7605121383399054,0.6489277204366977,1.5992568417461892,0.6310563939752988,1.200436514092874,0.5881652104963472,1.329668422419699,4.137247001372035
86,0.9758248938255472,0.06776946219046683,0.8797778503562219,0.33981584362035794,0.867363606683961,0.3665166507842922,0.7819916645478128,0.6588562351072279,1.6094607011412476,0.627084988097618,1.196370933379466,0.6143764892772041,1.3096436013817503,4.123360083678869
87,0.9771316563214636,0.07308614329528945,0.8815746487686347,0.3298907249153381,0.8822280300555374,0.34147020478783696,0.7523327059155389,0.6413820492572686,1.7533190765383808,0.6274821286853861,1.1810459225032421,0.6048451151826062,1.3361186757979646,4.278369370199935
88,0.9771316563214636,0.07029949923527454,0.8761842534729797,0.33380840493719666,0.8737340737931365,0.3506085645506017,0.7625980788841236,0.645353455146785,1.671651197728317,0.6175536140030201,1.2546978920721836,0.5877680698967435,1.3470184894558264,4.281247297338875
89,0.9794184906893172,0.061821509125344,0.8833714472005196,0.3260492259275676,0.879614505083177,0.34482554745261323,0.7405737467117459,0.6393963463184282,1.7577246556047568,0.605639396369978,1.3055764438970587,0.5734710087607644,1.399750185025245,4.470921672342125
90,0.9786017641293695,0.06827049287212833,0.8868016987523001,0.3112889165019179,0.8752041816399869,0.3493653452087757,0.7367943573021414,0.6521048451270065,1.6266520622856768,0.6247021445828453,1.2368679360543526,0.5822081016679904,1.3988712044396512,4.270255322744915
91,0.980561907873244,0.06302805490874251,0.884188173799412,0.32425823552142713,0.8756942175759556,0.3568375325648857,0.7519814550720839,0.6660047656988889,1.5931634688861562,0.6258935663461496,1.178473799476863,0.613582208101668,1.306201549907488,4.085700397025365
92,0.9815419797451813,0.05073173773731021,0.8874550800781474,0.3144007871954007,0.8871283893957516,0.33720192260619125,0.7101930223310434,0.6600476568823679,1.8317147121241724,0.6278792692849899,1.2485003045910261,0.6115965051864991,1.3801283474820736,4.468202408133895
93,0.9763149297809881,0.06536972113079928,0.8828814113229678,0.32144429547574077,0.8863116628747484,0.31647669338724344,0.7111538305114352,0.6517077045392384,1.662143048961078,0.6266878475216857,1.238195256440293,0.6104050834231949,1.3305752313058938,4.2387723401721455
94,0.980235217249265,0.05846451733330793,0.8983992159035579,0.2942597077832682,0.879941195707156,0.3427165455675639,0.7033050209819316,0.6497220016003981,1.6164378685631875,0.6270849881094538,1.203919961006988,0.5837966640308985,1.399974100479621,4.228195625321083
95,0.9784384187784354,0.06015183032190318,0.8899052597385183,0.3100003615503645,0.879614505083177,0.34606919328358704,0.724088749185336,0.6306592533875307,1.760443771226743,0.6243050039950773,1.247085978496728,0.5790309769776816,1.4235702060261775,4.438966305732633
96,0.9828487422021531,0.05190807345156457,0.8897419144265288,0.3110921007819286,0.8817379940806243,0.338211207783561,0.7090680905316866,0.6576648133557594,1.738249096432919,0.6298649722119946,1.247304526522365,0.6076250992969826,1.4141704259592687,4.407578609250574
97,0.9815419797646536,0.060167323798430865,0.8881084613066333,0.3098724044564891,0.8832081018885302,0.3434194412030102,0.7213066564942839,0.6536934074780788,1.7047861659989116,0.628276409872758,1.2658569745133565,0.5921366163621922,1.3879960594895555,4.36648300137427
98,0.9828487422021531,0.050967519785606825,0.8884351518721956,0.30968305439837657,0.8902319503235528,0.31938176060065615,0.6878789232588017,0.6592533757186675,1.6951668678022667,0.6199364575177928,1.2614365257381968,0.615170770464576,1.3240219161529878,4.288470695234651
99,0.9833387781770663,0.05278462243002995,0.9016661221433488,0.29235859197247693,0.8838614832143774,0.3311495508917092,0.6841352775921739,0.6540905480658469,1.6869331381405617,0.6199364575177928,1.288621814745442,0.5992851469538532,1.3207121951963436,4.30411403280009
100,0.9828487422410976,0.05412563172376246,0.8961123815941211,0.30177480070974966,0.8899052597190461,0.3237724341464292,0.6875187099194146,0.6429706116083409,1.7148700142295912,0.6187450357544886,1.2309728995190432,0.5976965846027809,1.4110648322442134,4.364750397120136
101,0.98203201568115,0.058412826326589,0.8894152237830775,0.3194610019236053,0.8933355112902988,0.3152672962128279,0.7009803614208255,0.6477362986733934,1.6648725809361504,0.6290706910482942,1.2023033303185717,0.5972994440031771,1.3872249485766537,4.2622274074694575
102,0.9833387781770663,0.05180200571499306,0.8946422737277984,0.3037654286270553,0.8877817706826543,0.3238832613965025,0.6872734103043926,0.6497220016003981,1.7087902477797523,0.6258935663343139,1.2349918779397029,0.6028594122319301,1.4073107840043564,4.358911684136527
103,0.982358706305129,0.05807789529293475,0.8928454752959133,0.30885832411855,0.8912120221760179,0.3228016076369131,0.6975590535742284,0.6787132645193029,1.5202007454630329,0.6370135028036555,1.1942855883522863,0.602462271644162,1.3137504342452249,4.036055269993611
104,0.9810519438092127,0.05639887230564154,0.8894152238025497,0.3018661675617532,0.8856582815878455,0.328822708714538,0.6949053274109176,0.6648133439355847,1.6839381383401486,0.6330420969141392,1.254205051623137,0.60405083400707,1.340485434132947,4.286442682655962
105,0.9857889578569095,0.04724565644671343,0.8959490362237147,0.29063023550862466,0.8908853315715111,0.31532075998246456,0.6610091224249497,0.654884829241383,1.785780003086874,0.6195393169418605,1.2412065563396484,0.6016679904686258,1.3682046104067191,4.40300956413422
106,0.9821953609541949,0.056165222064195275,0.8949689643517774,0.30129166553998765,0.8840248284484779,0.33287940839076113,0.6981526794230303,0.6584590945194599,1.692511624002787,0.6258935663461496,1.263750688895595,0.6119936457505957,1.2981144822778874,4.2621893338427075
107,0.9833387781770663,0.051973443752649,0.8952956549757565,0.2977471163764727,0.8921920940479552,0.3065265177638653,0.6640606234078312,0.6497220015885623,1.7246942075846952,0.6298649722238303,1.2750663500785164,0.6100079428354268,1.3754168786522745,4.382989983683166
108,0.9823587062661845,0.05401216756220973,0.9008493956028734,0.2813108429161796,0.8917020581704034,0.30587665475259923,0.6490129039436335,0.6378077839673559,1.700107772124306,0.6199364575296286,1.277106673013629,0.5969023034154091,1.374446891212719,4.359480692575241
