epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.17347272135237002,2.254417609015698,0.17804639008807732,2.2264873566716297,0.18409016662195438,2.2520384762030883,0.1839268213002287,2.225924226397278,0.1788631166382889,2.241586948406926,0.18441685724593346,2.2354738442814455,0.1762495916415881,2.2548350607090937,0.13770009802665947,2.3034567503475825,0.17445279320970308,2.239663626858706,0.18735707285687722,2.2199360814915496,0.20222149625279395,2.160503213213223,0.1840901666170863,2.206443189445254,0.1742894479025816,2.243373633093088,0.22116955244358127,2.0894959464021774,0.18311009475975323,2.242069613306556,0.18572361975158597,2.2054513865380225,0.1641620385543617,2.2454947326277566,37.94055071721393,0.2283558379666402,2.0879636168763978,0.2311358221046881,2.05481669654725,0.23113582208101668,2.1091359460798875,0.221604447974583,2.0556333383176892,0.24463860206513105,2.074595881038663,0.23868149324861002,2.070763501408935,0.26370135030166986,2.0382647429126135,0.21564733915806195,2.1158928982883904,0.27243844320889593,2.065444084838613,0.26608419380460685,2.0164144205800874,0.3451151707941242,1.7610199180645447,0.22676727561556792,2.0623386311474254,0.19499602859412232,2.05967929308333,0.3872120730975396,1.5949614897334832,0.23788721207307387,2.082654707577609,0.24106433677521844,2.063051663096506,0.2414614773629865,2.0869565110437636,34.49164371323832
1,0.22492649461447278,2.114220800994853,0.2208428618123001,2.105736102515753,0.218719372756436,2.1063389299119155,0.2159425024526137,2.0933451092504125,0.224109768052091,2.0967165261692022,0.22917347272620098,2.0650514617771623,0.24093433519431634,2.0786674095111435,0.1958510290803336,2.117349888755776,0.2314603071086588,2.0545688670898956,0.23195034303002324,2.066187595705782,0.31068278342358857,1.754791868546943,0.2314603070940546,2.0682535488517484,0.2306435805487111,2.04484093321651,0.37814439726066684,1.6076918766024222,0.22917347272376692,2.0616330124513262,0.22133289776530699,2.0965494325214724,0.2147990852686869,2.1022776322051695,34.724565213741485,0.22676727561556792,2.0169434922379668,0.25734710087370927,1.9583191142563217,0.24106433677521844,1.9979461602884403,0.2835583796782376,1.9566390766237727,0.29864972200158857,1.9781033595087416,0.2998411437767285,1.9380843510601236,0.3435266084430519,1.909928709670984,0.30976965845909454,1.996238512117963,0.33002382843526606,1.913029373970365,0.2561556791104051,1.9532567555228333,0.43526608421747603,1.5503995938373047,0.28077839556386114,1.9606350329871023,0.3022239873033369,1.9222965187454526,0.48173153301001165,1.3943184374626711,0.30301826847887303,1.8983129906786917,0.2521842732327244,1.9964732644669683,0.24741858617950754,2.003706373611644,32.433263686273285
2,0.2363606664683452,2.073317522240869,0.2397909180030874,2.039307158276054,0.23489055864583508,2.052600354550127,0.22378307744515016,2.0599323294981366,0.23570728520334877,2.0483841799474627,0.2754001960338467,1.9621823882402372,0.2946749428291408,1.9404113998369468,0.23750408365227202,2.036261235838114,0.29745181315243535,1.8962517947552446,0.2553087226445283,1.9740009038364992,0.37177393009794263,1.5952913646641917,0.26690623979335204,1.9522599681690993,0.27801372100620714,1.9431058390784677,0.458836981417579,1.387543698807473,0.2858542959817053,1.929814020662828,0.24779483828814114,2.0286469470827613,0.22917347274080518,2.054643103672141,33.06089339058448,0.24305003971405878,1.9895142060220006,0.26806989674344717,1.951631870887126,0.25536139793486895,2.0008995923094566,0.29864972202525997,1.9683679566674994,0.3050039714058777,1.9754837714461129,0.3550436854646545,1.8410828421284415,0.36814932486100077,1.7216893853035307,0.34988085782366957,1.9527519563534035,0.39316918193773204,1.7611551390838016,0.3574265289912629,1.9009944907817886,0.48292295467863017,1.4379832887573787,0.3268467037331215,1.8409616919715222,0.3335980937725216,1.8193760263815677,0.5083399523431295,1.3534031264170283,0.39237490071485304,1.7409221535168347,0.2922954725499566,1.9343674216031839,0.28633836378077837,2.0048888799593123,31.280780572565515
3,0.24501796798675288,2.035306228215848,0.24567134924201317,2.0077339989108536,0.24518131329874243,2.0185895899237076,0.24256778830934372,2.0078895952295768,0.26151584451473525,1.9900846005420754,0.32391375367526953,1.8273157924657084,0.3338778177114999,1.7976080210759569,0.27883044757102293,1.9259735931177149,0.3485788957954271,1.7413111048093695,0.3196667755830136,1.8189113945479645,0.4253511924207775,1.4755512537110362,0.3309376021102923,1.810165862560428,0.32571055211689065,1.8061786266916993,0.5212348905975855,1.2293055602749436,0.3296308395997717,1.78764083926018,0.27327670697798256,1.9394291286879761,0.24942829141777273,2.0187165753119367,31.32150941765881,0.2374900714853058,1.9497912060750486,0.2760127084988086,1.9121263038553447,0.30818109610802225,1.919044429295777,0.2903097696584591,1.8948973732585468,0.35107227963431664,1.8522190248521195,0.4177918983320095,1.6369339421782065,0.4253375695469457,1.6272595617106456,0.3546465448768864,1.7378312745105662,0.4396346306592534,1.6041913574133913,0.42573471011104236,1.6549747815863114,0.500794281222879,1.371573867046994,0.36973788722390877,1.694136290251025,0.43328038125496426,1.5730633869163568,0.5289912629544119,1.1832756912357945,0.42255758539706206,1.6793625050352337,0.3578236696027024,1.9208834598327649,0.2907069102462272,1.957048275813496,29.250956280066724
4,0.2466514211236866,2.0089937571955834,0.2531852335935323,1.9780276332248936,0.2593923554588712,1.9816320638413603,0.2700098007187194,1.9495644182288074,0.29581836002280376,1.8872700408174103,0.35543939888925186,1.7221175203211203,0.36001306766390373,1.7115062999398207,0.3128062724599804,1.8341394613008022,0.3709572035379949,1.6684938804342326,0.34759882393322594,1.7283537879717659,0.44642273764795665,1.4198917810997127,0.3596863770107162,1.7268805833316168,0.3660568441783085,1.684685604044987,0.5829794184517447,1.0778900398144104,0.3573995426525987,1.7128622830206177,0.29320483502366895,1.8912729519872407,0.2657628226094252,1.9815536920481436,30.04628493886335,0.2708498808578237,1.9553648834667858,0.2946783161239079,1.9078239252682807,0.3069896743683895,1.8895137363998922,0.3447180302063561,1.8174987517244008,0.36775218428506845,1.7170157878525774,0.4265289912865785,1.5595970501305092,0.44837172359015093,1.574970085721247,0.3681493248728365,1.7185859081762191,0.41501191424130446,1.5486716210037303,0.3975377284031808,1.6409508653630143,0.5500397140587768,1.3256013864345073,0.3987291501191422,1.6248747176646807,0.39833200948403125,1.5495313904984211,0.5889594917073905,1.0776407159776136,0.43486894365337936,1.6588093338739882,0.3848292295946026,1.8457444440381123,0.323669579030977,1.9109059902672922,28.40310797263366
5,0.2639660241751062,1.9720385853117177,0.2803005553740608,1.9418221946169216,0.2820973538156819,1.9350833353440149,0.289937928781444,1.8757563502677161,0.3538059457693564,1.7627782531907767,0.38320810196641925,1.6297302049423736,0.39317216599778154,1.6281003531814595,0.3319176739627573,1.7821057477600237,0.39121202221496243,1.6014052160967802,0.37095720354773104,1.6648470784121578,0.4601437438550785,1.3830803125483349,0.37667428944789283,1.6481363633534987,0.39055864096700427,1.5838055377768285,0.6185886964654658,0.9905393722593998,0.3740607644560601,1.663797236781851,0.3092126755962104,1.8637573962038696,0.28209735380594575,1.950969222868552,28.956815630499346,0.27760127086171654,1.9615709686961034,0.32049245434066814,1.8808695665894282,0.35345512313725364,1.886806810347214,0.35266084198538894,1.7335147447676957,0.36973788721207307,1.640974764411084,0.47577442414614773,1.4870962053182297,0.45234312951517447,1.4966334895163513,0.39237490071485304,1.6469031312903115,0.4507545671167593,1.5249154090502606,0.41660047659237676,1.5623318208788386,0.5444797458773667,1.3144684975065817,0.42176330423336167,1.5429932115757816,0.41064336779952715,1.446252218118445,0.5710881652578274,1.0746267332833754,0.4312946783161239,1.5918551581165352,0.36258935665591924,1.838532044832625,0.3423351866087334,1.9127188953167868,27.62120237191392
6,0.2812806272654703,1.93662901751865,0.2994119568963099,1.865894879012745,0.30627245998526664,1.8784662352321742,0.31296961778170607,1.817980881650165,0.3755308722834383,1.6885002860443454,0.3998693237893529,1.5865561433650044,0.41375367528899204,1.5541743647230486,0.362953283240771,1.7091046837333448,0.42110421431148337,1.5297033031638718,0.3961123815941211,1.6068810470273236,0.4658608298039211,1.3467119340217413,0.39839921596197475,1.5871140766829224,0.4224109768049657,1.5088204875641966,0.6448872917541995,0.918374160503648,0.3943155831476319,1.6034562818289815,0.32881411303738994,1.8207263416108335,0.2976151584473867,1.8892942899506453,27.925707142557908,0.30778395552025417,1.8367308206838497,0.3725178713264496,1.741286302578648,0.4066719618863393,1.7498160143330326,0.39555202542883333,1.6741613184676651,0.4146147736417007,1.5986001188552408,0.49841143767259916,1.4610704882358918,0.4904686258935663,1.4528180596561446,0.44400317713653786,1.5798894870461122,0.47696584593312336,1.4765107592862214,0.43526608420564034,1.5514618706570626,0.5548054011119936,1.2746360082300623,0.4102462271880876,1.5332165459397296,0.46068308181096107,1.3951893600800191,0.6155679110405083,0.9886804615917473,0.4360603653930122,1.544495466981169,0.378077839578874,1.7867373647057319,0.38602065131056396,1.8180240906828258,26.53991734517577
7,0.3044756615509476,1.870238536286689,0.3281607317894317,1.8089551226214933,0.32701731461280703,1.8116377820691343,0.3386148317640648,1.7802957018696768,0.4093433518652743,1.639420915997445,0.42437112056831255,1.5311342972004893,0.449689643916956,1.4907553408590652,0.37863443319176737,1.6342724804315876,0.4379287814634448,1.480815794568403,0.41244691279307566,1.531777690649422,0.4743547860176413,1.3302449462694967,0.4083632799836009,1.5566946235757682,0.4305782424239153,1.4797558523166885,0.6692257432601141,0.8614946335836471,0.41261025810506524,1.550713247428802,0.33012087555034453,1.7809223211189378,0.3319176739651913,1.8269994502673543,27.04210464442645,0.3522637013739494,1.831553780530728,0.3264495631926963,1.7648688919303719,0.3959491660047657,1.739000263149725,0.3737092930424109,1.6739339556743267,0.4150119142649759,1.539423642412266,0.4765687053216839,1.4256374597360066,0.48530579829992426,1.4569080797237854,0.39316918191406064,1.598521465910532,0.4181890389197776,1.5386898960737694,0.4392374900951567,1.504951787525174,0.5647339158061954,1.2800446328802464,0.4070691024622716,1.5277269434796334,0.4285146942017474,1.4674771500069343,0.6254964257820529,1.0490790471616567,0.42613185072248183,1.5365931365914152,0.3907863383637808,1.7670363555880555,0.36298649722001586,1.8204003383566028,26.59729001179302
8,0.3258738974240121,1.819680894172803,0.34057497550307125,1.7630111118112268,0.3559294348446928,1.7672684653371582,0.355439398898988,1.7424815892783772,0.41048676903216286,1.5801969395864637,0.4459327017314603,1.4755315529057809,0.4588369813981067,1.4448510144746838,0.399705978448155,1.5698533898979494,0.4521398235967992,1.4249893916428225,0.42306435805292386,1.5020209138434684,0.49656974845795565,1.2808989320304494,0.41865403462920614,1.5138154034519538,0.4568768376347599,1.4053920814703587,0.7130022868538402,0.7623300777078259,0.4230643580723962,1.5196833445799192,0.3472721333092469,1.745382661018758,0.3377981052138532,1.7803055287497918,26.172608028163868,0.4126290706910246,1.702550299305874,0.3991262906595674,1.6387062374801271,0.4289118347895155,1.6282209747835603,0.4312946783161239,1.5906873445268468,0.41540905480540113,1.5206458761731816,0.5027799841143765,1.3857244326066553,0.5027799841143765,1.4266930329979555,0.47339158064321074,1.505671534678404,0.4853057982644171,1.4366793427039366,0.416203335992773,1.5053469727586621,0.5583796663545634,1.249854244096493,0.43208895949166004,1.4894373790909128,0.4968228753451983,1.30957585416965,0.6254964257820529,1.007684903062519,0.4293089753891193,1.5224155703880562,0.4082605242729187,1.728247018585705,0.4265289912747428,1.7232263461287955,25.44580370514425
9,0.3549493629532832,1.7690194181973775,0.3565828160731787,1.7208954164382875,0.35723619733087303,1.7267690909450173,0.36589349883711053,1.716807039178925,0.4300882064782105,1.5424358223201948,0.46406403140124447,1.4325764257897742,0.48154197975491747,1.3987203142838476,0.4191440705457025,1.5319712601701874,0.47811172817392855,1.3705372314599558,0.43760209085893803,1.4749569270549276,0.5013067624959163,1.2569238835789338,0.4371120549229694,1.4628387862893732,0.48023521724926493,1.3705269890414153,0.7214962430772965,0.7389867968981424,0.44103234238151007,1.497559319053433,0.35870630513877894,1.733525942837012,0.36409670042469783,1.7390749122690663,25.558204782978844,0.40071485305798255,1.7396263504331315,0.44241461477362987,1.6553195387338058,0.42374900719587344,1.640908215990892,0.4483717236374938,1.6049820239625345,0.47776012713233096,1.4742765757088816,0.5023828435266084,1.3674542847088729,0.5127084988559211,1.3839652596057834,0.4503574265526627,1.5120496693066512,0.4944400317830827,1.4079963800166693,0.4670373312152502,1.4551244869982087,0.5540111199838004,1.2552078152526647,0.44003177129436427,1.4139066452635385,0.4960285941223193,1.30946281772459,0.6386020651428921,0.9924532221223363,0.43645750598078026,1.569712841435024,0.4074662430618754,1.702042612128072,0.40587768069896746,1.7117941747874472,25.26998760323377
