epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.17804639008807732,2.258176776016121,0.17788304477608777,2.2309525843657374,0.18376347599797527,2.251966694374172,0.18327344006200663,2.226776947035816,0.17804639007834117,2.2437770685624625,0.18163998695184733,2.239540367140485,0.17494282914567172,2.2533012213795764,0.1406403136424713,2.302127293534078,0.17575955570561946,2.239042745700501,0.18752041816886678,2.2162476213723763,0.199281280627246,2.1630180668729615,0.181313296313264,2.207997986866111,0.17820973539033072,2.2464974180462702,0.2263966024175106,2.075508494386483,0.18311009475975323,2.2414370199622224,0.18752041816886678,2.2041784124178108,0.1638353479303826,2.248792146787422,37.94323703301027,0.22756155679110404,2.0911172915300367,0.23987291502374994,2.074562225197875,0.23272438443208895,2.1170026483376696,0.23272438443208895,2.0600833650426886,0.24344718030182685,2.080637889215168,0.23510722795869737,2.0836521683466445,0.2748212867591758,2.0557739732755946,0.23788721207307387,2.118634417286177,0.21723590150913424,2.084419598363523,0.26846703733121524,1.9987526407688738,0.32287529787911223,1.7711785118952925,0.22398729150119143,2.068844013691327,0.2033359809609232,2.0730302653869437,0.39356632247815726,1.5940616600469903,0.2509928514812559,2.090389714153917,0.2299444003295482,2.071252036037854,0.24066719618745036,2.086733859905276,34.6121831413675
1,0.22590656648641005,2.1194565832829095,0.21153217902646193,2.111246281766845,0.22165958837224783,2.106887560348735,0.21218556027685415,2.095336484815591,0.21757595557494322,2.104000206906513,0.22492649461203873,2.084243217818451,0.23521724928441837,2.0884058559225185,0.2000980071920618,2.1131452310712304,0.2317869977180337,2.0573076871593416,0.2420777523879793,2.0637138614230826,0.3114995099835363,1.7584987179744638,0.2314603070940546,2.066760264475803,0.23554393989866132,2.0403165502199276,0.37308069258412285,1.6189450111625943,0.2322770336515683,2.053000411657055,0.2265599477392363,2.0959436712370945,0.21055210717399694,2.0986048516320546,34.7661499202894,0.2255758538522637,2.016409090911708,0.25536139793486895,1.9609462527456125,0.24583002382843527,1.9984017666414486,0.28038125497609306,1.9591869092158045,0.2656870532168388,1.9823872240125613,0.2779984114376489,1.9544993090762137,0.34590945196966033,1.9381223465356683,0.3161239078633836,2.0131252294878244,0.3490865766481334,1.9366786993146416,0.28395552025417,1.937524988880415,0.41382049247800023,1.5561939237418867,0.2903097696702948,1.9581393210825417,0.3300238284471018,1.9072136348727395,0.48212867355043687,1.4082031779293034,0.3089753772835584,1.9007584139692868,0.2819698173153296,1.9997809827091013,0.2347100873709293,1.989685735785838,32.50584544938552
2,0.23113361648467973,2.0779466542571403,0.23456386801942194,2.0462834362265565,0.23505390395782463,2.058168151806243,0.22443645867850415,2.060153519978752,0.24011760862706652,2.0376071143251586,0.2680496569943171,1.9598127375705223,0.28405749755955645,1.9544252652586072,0.23864750083619884,2.0292960763250214,0.2901012741129058,1.9097102610202679,0.25890231950829834,1.984017438337095,0.3642600457464235,1.6068552091050794,0.26788631166772336,1.9599970043659678,0.2824240444493971,1.9264242336353574,0.45524338455380897,1.3916913174757262,0.29010127409586756,1.9217498432534539,0.24746814766416203,2.0299467247555123,0.23472721333384552,2.0421845139494446,33.08312629742079,0.24265289913812643,1.9964775506989931,0.2625099285146942,1.9397910951715882,0.3018268467037331,2.000333447414698,0.3089753772835584,1.9442069083570581,0.2716441620333598,1.9486278565371198,0.36457505957108816,1.779761859118891,0.38760921361429335,1.74405792963893,0.32287529785544083,1.9832504072106008,0.3832406671488446,1.745500916332551,0.30659253375694995,1.9250253920899771,0.45988880058808207,1.454870952558101,0.3280381255437686,1.8755216916654676,0.3455123113582208,1.7650483897794704,0.5297855440826053,1.3475580783568268,0.38840349483717235,1.7570987622637517,0.33478951551215436,1.947318749734577,0.31096108023423447,1.9595077681674002,31.199150723252057
3,0.2399542633321152,2.043958678934084,0.24567134924201317,2.0051531937339657,0.24697811173792955,2.021929058051896,0.25155178046876875,2.00617663796452,0.28111728194374463,1.9547596145634245,0.3296308396046398,1.800797909858452,0.33077425678369854,1.8131110300935198,0.28716105848248974,1.9216690522243447,0.3484155504931737,1.7397566078457711,0.3039856256320172,1.8715580033928847,0.40509637374380997,1.5030501906056297,0.3211368833909195,1.8102208464724376,0.32750735054877567,1.7878354109022907,0.5269519764977474,1.2302551329505869,0.3353479255242739,1.7842733975291758,0.29206141784217615,1.9530249978544976,0.2561254492093441,1.9982913542479248,31.329447764035574,0.24344718030182685,1.9642395715660477,0.278395552025417,1.9024520176000497,0.3073868149324861,1.9267037831382963,0.30063542496410034,1.9033758503941907,0.37847498016664205,1.7689921581338,0.4551231135822081,1.5765316745797446,0.42772041307355413,1.6222719026047432,0.36775218427323275,1.7285933509717581,0.44082605242255757,1.57533001596725,0.38363780780762696,1.7124765811220248,0.4765687053216839,1.3952118626561214,0.37569499605226553,1.6901936953365093,0.4118347895628313,1.5884651911457537,0.5559968229226407,1.1624549753176872,0.41342335186656076,1.6877437168118308,0.3498808577763267,1.9278712728082235,0.3145353455123114,1.9368480850156098,29.151880821791597
4,0.24142437114002113,2.02917759615547,0.25628879452133363,1.9771773111037436,0.2571055210715453,1.994759315721586,0.2803005554130053,1.9379032248182648,0.3229336818228045,1.830365847388501,0.37324403790584854,1.6773701175993776,0.3714472394739635,1.705348468730357,0.3311009474125457,1.8139941972753106,0.37193727540993216,1.6566688182579072,0.33894152238804387,1.763515135346967,0.4376020908005212,1.4367779193264096,0.35478601765102985,1.7208966184620451,0.37602090819993467,1.663424612221006,0.5893498856777539,1.0780608941822494,0.35445932702705074,1.7119081074098714,0.2994119568817057,1.8960762991308582,0.27540019601680843,1.962429898426214,29.93680862070337,0.2490071485305798,2.0032426218270687,0.3129467831612391,1.9037091803986275,0.3081810961553651,1.9142535794245241,0.34789515490850065,1.7887934396151421,0.3828435266320908,1.6740014671427186,0.45274027010294254,1.5620092153549194,0.4396346307065962,1.5709466310225373,0.3709293089753773,1.71984954813911,0.417791898355681,1.5464180228821904,0.4062748212867355,1.6467853582880627,0.5472597299917432,1.3367390146773424,0.38959491662414797,1.6052708917425396,0.4102462272117591,1.510125633456387,0.5869737887685501,1.0712966169567217,0.3939634631132682,1.6693343162252563,0.3868149324861001,1.85595029758214,0.3312152501985703,1.89510908365439,28.353709456464237
5,0.2433845148644234,2.0074817036460795,0.2793204835118596,1.9487310320440752,0.2677229663606019,1.9584553852380393,0.3003920287487749,1.865028257114519,0.3564194707709253,1.73314323432303,0.39333551130977107,1.6021609398244605,0.3954590003266906,1.6300230329233771,0.3475988239137537,1.7573387537155225,0.40150277687030383,1.5771229953712904,0.36458673634119415,1.6806074761752403,0.4501796798237162,1.4010038679427315,0.379124469127736,1.6417068342724799,0.41016007840574975,1.5588779934712074,0.6243057823850999,0.9853245356296333,0.3694870957203528,1.6737650361414713,0.31509310682783404,1.8569741169637577,0.2917347272230651,1.928850143106106,28.885554222373624,0.26608419380460685,1.9848115377903364,0.3220810166799047,1.916793500932083,0.33320095313741066,1.882470254390556,0.369340746624305,1.7228661311629085,0.38046068310548237,1.6094683082071537,0.44082605242255757,1.492591439683443,0.4471803018505181,1.5051105290390936,0.37688641780373405,1.673048392944245,0.45313741065520347,1.5188141583070762,0.4269261318743466,1.5732260118693564,0.5516282764098491,1.3493487084072862,0.4169976171564734,1.5359269773515092,0.4019062748212867,1.4748397344062023,0.6119936457032529,1.0501022534156432,0.41898332011898515,1.5858241472455412,0.3919777601507564,1.808322270064244,0.3558379666875335,1.9267738008423396,27.688418975418006
6,0.26429271481855754,1.9872815774882084,0.29990199282254243,1.8979857758500536,0.2824240444493971,1.9215036187441432,0.3146030708918654,1.812386055741969,0.3776543613246982,1.6768235167192111,0.42665795495563846,1.5316889480764047,0.4217575955618756,1.5511633293646607,0.3678536426101935,1.6863042889604067,0.426984645543107,1.518240817346358,0.3877817706729181,1.6146806577808988,0.46112381576596034,1.364928673817729,0.39807252532339144,1.5813258147169584,0.4333551127180014,1.4804180424729814,0.6543613198690654,0.9114909600448234,0.38712838942009187,1.625999262191937,0.3371447239512908,1.7948571424474906,0.31623652401662894,1.866066591056567,27.900416433713826,0.3153296266878475,1.9059556250159375,0.38324066719618743,1.7972698152964792,0.3884034948608438,1.819976132857222,0.41143764895139184,1.654437632765251,0.3764892772278017,1.5948814196279828,0.47140587770437037,1.4439843555023217,0.47776012713233096,1.4528576002128546,0.4086576648133439,1.5783282160474914,0.4737887212309788,1.4753177147994825,0.4368546465448769,1.5544812014597196,0.5595710882125533,1.2870515207149757,0.42613185069881043,1.5221873722538481,0.4412231930576685,1.402567079419461,0.6036536934548091,1.0113695122840103,0.4340746624423361,1.5538859365299356,0.4090548054247834,1.7400113105229482,0.3510722795988095,1.8199289084143635,26.691022151798553
7,0.2801372100620712,1.9310507752544075,0.3296308395973377,1.814012487820261,0.3069258412380929,1.8571354856836917,0.34041163020568593,1.7782523729410953,0.4023195034399877,1.6293227989196155,0.4325383861580537,1.4827875138419548,0.44217575955570076,1.4876336567700201,0.39513230971244767,1.6188191819993236,0.44152237832721486,1.4647163067795568,0.40231950343511963,1.5597357049715828,0.47402809540339835,1.3266885670444148,0.39970597844328687,1.5423859697040956,0.4452793205029744,1.4565766435633762,0.6762495916756646,0.8542334277502893,0.4109768049681315,1.5543473647802104,0.34743547860419816,1.7572008816878883,0.33061091147170896,1.816619164528546,27.00739978988433,0.37688641779189835,1.9093123388441902,0.3812549642573471,1.7826916867537193,0.37887212073073867,1.8002207763049223,0.40865766476600107,1.6383010767299662,0.3995234313420212,1.5483538111208732,0.488880063542494,1.4276874686537326,0.48411437653662004,1.4468666088779925,0.43328038126679996,1.5783883116375936,0.3939634630895968,1.6141259559475305,0.40428911837156656,1.5611815981868717,0.5714853057509097,1.268313602382366,0.3971405878154127,1.54582430063684,0.46266878474980144,1.3928817075524091,0.6096108021766444,1.0696411201030585,0.463463065949009,1.523945759268769,0.3903891977996841,1.7629666587158836,0.34630659253375695,1.8343693386286948,26.78040234790708
8,0.30823260373400924,1.8833504962749787,0.35053903953443355,1.7500464518605319,0.3317543286556358,1.8020793518495108,0.35560274421097754,1.7361755057200619,0.41261025809046104,1.601003232168941,0.46667755636386876,1.4258524148302973,0.4545900032717743,1.4391883836778618,0.41310029406050613,1.5527624151980086,0.4547533485886319,1.4106079488749288,0.4171839268310364,1.514759625028606,0.4929761515844495,1.2859874790846542,0.41669389092427617,1.5239971924046214,0.46765762822606993,1.3839150792981472,0.6927474681866087,0.7881819899858739,0.41751061745501544,1.5431760899656857,0.3587063051290428,1.7185459290404446,0.34139170205815095,1.7850889750689083,26.219544883336713,0.38959491661231227,1.80608112628352,0.4221604447974583,1.6300220878660159,0.426131850675139,1.6599383659074949,0.4459888800635425,1.58488073455047,0.4277204130498827,1.502891292734881,0.5043685464891202,1.3770139051676744,0.4980142970611596,1.3949873316751955,0.4567116759332804,1.505072611300504,0.4868943606273251,1.4368487621130122,0.4384432089077849,1.4893701012121296,0.5774424146621164,1.25467710820418,0.4249404289236705,1.5045938604497266,0.49086576652867725,1.320571329027438,0.6223193010325655,1.0003934696293049,0.4408260524343933,1.5339098068115444,0.42811755361397935,1.6622328198055505,0.40587768069896746,1.728773516355004,25.466607858113964
9,0.3335511271215973,1.8225947046778397,0.3721006207121856,1.6985111508405275,0.3453119895653723,1.7618843740359198,0.3698137863832765,1.7037472110369438,0.4202874877296293,1.5566968813475266,0.48513557658947903,1.381353655814813,0.4786017641293695,1.3832313427540337,0.4235543939888925,1.5156375417830859,0.48252205159764633,1.349970202903972,0.4387455080039203,1.484597184540438,0.49901992812806273,1.2748464651257334,0.4444625939235544,1.4615233572664232,0.4903626265926168,1.3551557535674985,0.7231296961387751,0.7391705493236126,0.42502450177732615,1.5148238317906486,0.360993139535841,1.7145204089973847,0.35200914731799915,1.754742794432542,25.546966672372054,0.3780778395552025,1.7912331333796687,0.4499602859648946,1.6036145510041022,0.4122319301505994,1.6627610725860353,0.45274027000825684,1.5833620207947905,0.46386020656044846,1.4871406761590595,0.5182684670610026,1.3696175835926065,0.482922954725973,1.4181358624868112,0.4475774424264505,1.4940005235959841,0.4964257347100874,1.401549785642798,0.47299444005544267,1.457794767130548,0.5714853057982526,1.2452635918703223,0.4372517871799878,1.4179742644948559,0.4968228753451983,1.3041908234428847,0.6393963463065926,0.9867949480903975,0.44837172359015093,1.5364279392884779,0.4181890389316133,1.68775558310714,0.39118347895154887,1.71755960486634,25.23874921700233
