epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
10,0.34906893173139575,1.7714993612550514,0.35821626919794225,1.725664422271377,0.37177393009794263,1.68874641214076,0.35249918329291235,1.7047578000586159,0.4470761189251233,1.4826972929335467,0.49591636720026133,1.3412463919705948,0.4954263312642927,1.3319682847125511,0.4281280627245998,1.5023770194862138,0.4839921594250245,1.332019986377281,0.4694544266579549,1.4045052755428116,0.5053903953345996,1.2472787379673282,0.44887291734727214,1.4496985622497602,0.48497223133590633,1.328254171346224,0.7458346945247943,0.6844680020716486,0.4335184580202548,1.4894855590631508,0.36654688012401326,1.705501403655931,0.37308069259385895,1.7090994945268778,24.97289718034726,0.397934868943606,1.746749422586182,0.42811755361397935,1.623377547555731,0.40548054006385653,1.6448814500718008,0.44718030177950385,1.575431030122319,0.45274027010294254,1.4729300856684957,0.48610007942811756,1.5009850907458304,0.5317712470214456,1.344777694384762,0.48610007945178896,1.451985454540389,0.5234312947019876,1.3607200347212594,0.4610802224224006,1.4313658566774121,0.5635424939955483,1.2198380155161888,0.42335186660810536,1.438466317791897,0.5103256553293126,1.2941220466630434,0.6314535345749026,1.023647126174333,0.4634630659253376,1.5019996727478704,0.40945194600071577,1.721900520199722,0.406671961898175,1.649354916654758,25.07589626993993
11,0.36229990201228507,1.7361822560969928,0.37161058481516146,1.6934506443348323,0.382064684753284,1.658019081395812,0.3791244691666806,1.6645505652634858,0.4529565501275385,1.4521273746478016,0.5065338124601095,1.311570702250274,0.5094740281343382,1.299520435733602,0.4496896439461644,1.4411567869781474,0.5084939562331925,1.300164984979103,0.4756615484746131,1.3731835366113245,0.51600784061392,1.2261025776702648,0.4565501469718362,1.4067935387475239,0.5035935968442977,1.2953845359888858,0.7662528585624321,0.6466961485893264,0.44184906893172166,1.4685001882685824,0.3632799738647501,1.7105838853290212,0.3835347925611899,1.675805741375235,24.43294413048471,0.41342335187839646,1.7130348999600642,0.3729150119142176,1.6575274724066493,0.4320889594443172,1.5852864220371503,0.4479745830497257,1.5569555450754566,0.4642573471008737,1.4652963173209532,0.5087370929308975,1.3599487050740466,0.5150913423351866,1.3374018208955942,0.44956314536529085,1.4497413265979697,0.5,1.3735630447851277,0.4765687053335196,1.4222640380488207,0.5623510723269298,1.2274679167342621,0.44956314537712655,1.4137236636436772,0.4797458300711713,1.339297131567933,0.6254964257465458,1.0316108615685777,0.46266878477347284,1.5078780431185004,0.4269261318625108,1.6954931895159084,0.4102462272117591,1.6973396923165174,24.906812183055923
12,0.36589349889552736,1.7121409315254439,0.3938255472067952,1.6541229645359248,0.3956223456776247,1.6397643593237003,0.3992159424829779,1.6129359472269171,0.471414570440774,1.4268418266585512,0.5182946749623014,1.2729646123651195,0.523848415569946,1.2791160835778934,0.4714145703823572,1.3989134200138813,0.5153544593464896,1.2694486843842534,0.488892518794447,1.337742570489499,0.5213982358901028,1.214379027325201,0.46422737669376174,1.3820621778434572,0.5147010780985314,1.2611110766157532,0.7840574975108757,0.5895703860802886,0.4498529892192094,1.4504018736524311,0.3686703691652732,1.6910045165635526,0.39333551127082655,1.6515588912259749,23.916854421596284,0.44837172359015093,1.6464412778592281,0.4396346306829248,1.5997255433637818,0.45274027000825684,1.576262998287407,0.4888800634951512,1.5043311032915607,0.4956314535818941,1.3902867081337642,0.5222398729386833,1.337071264329839,0.539714058776807,1.3252540228383896,0.49523431295861886,1.4021429357498387,0.5234312946783162,1.346172186000845,0.4868943606036537,1.3722607803496223,0.5512311358694238,1.206583216443149,0.42652899126290705,1.4444019473479606,0.523431294725659,1.2895006033236116,0.6644162033478167,1.0183351697774516,0.45194598889189924,1.4956329124280627,0.4384432089077849,1.6469002319433275,0.4503574265526627,1.6243555505565463,24.298260594096043
13,0.4015027769092484,1.6645645452301239,0.41146684090166613,1.6203478884751483,0.4099967331034963,1.5843066767671068,0.41734727217223433,1.5569406667592205,0.4836654688010454,1.3899016335913263,0.5378961124205192,1.2442973119610472,0.5434498529892192,1.2325870102427825,0.4748448219633461,1.3746978197561996,0.5241751061744528,1.2516742864881065,0.4959163672099975,1.3180666361630877,0.5264619405423064,1.1951972259021748,0.4754982032210404,1.3523253307978105,0.5238484155504737,1.2369452274846549,0.8044756615874581,0.5681320934348619,0.45818360013067627,1.4368810582028537,0.37847108787977785,1.680678966387313,0.4109768049681315,1.6207165782726578,23.400712189897142,0.42255758538522636,1.6855515101488097,0.4356632248052441,1.5570483803275657,0.44598888011088533,1.507777016819991,0.47180301826846704,1.476962517233857,0.4837172359015091,1.3943256447957184,0.4988085782366958,1.3455388248203481,0.5246227164416203,1.3203995202248584,0.5071485306034966,1.3644862744048818,0.520651310587611,1.3377529292754278,0.4960285941459907,1.3584002611464787,0.574265289959972,1.1888670096494927,0.45869737887212075,1.3668578390662305,0.5444797458773667,1.2737754824807286,0.6687847498132654,1.0150556393077552,0.4507545671167593,1.4880845391082802,0.4384432089077849,1.6142336909050408,0.43685464659221973,1.565903650521285,23.933329333001605
14,0.40672982685883735,1.6330706689997228,0.4171839268407725,1.5941922905709143,0.4214309049427646,1.5744078690536036,0.43319176739627574,1.546631678534816,0.4933028421889563,1.3507345762762202,0.5530872263771301,1.2111279279412261,0.5481868670758606,1.2156625842199105,0.4919960797514568,1.3158631164705936,0.5385494936295329,1.1996252346724243,0.5115975171512578,1.3000454286156586,0.5248284874613556,1.1802989443857193,0.48072525318523357,1.3443283108627433,0.5256452140213033,1.2082889594505208,0.8110094740475676,0.5154224851675884,0.4601437439134954,1.4077876845593158,0.381737994139041,1.650498713671246,0.41195687687657934,1.5861599691083172,22.906343610876334,0.4511517077045274,1.6124653688397457,0.4575059571561594,1.5257043473014196,0.4388403494363744,1.5767492326457317,0.4698173153769695,1.4561240723722033,0.4741858618424183,1.3979565775801588,0.49444003179491847,1.3871940685890325,0.5123113582208102,1.3356242644777365,0.4833200953255768,1.3957183473729444,0.5079428117553614,1.3282249131971546,0.5011914217869756,1.3794395611151709,0.5675138999679147,1.2007305398405876,0.43804606835552395,1.3861382339945665,0.5297855440826053,1.2609116491388952,0.6334392375137429,1.1254353250637266,0.45552025416997616,1.5005689115634127,0.44638602066314625,1.6283311956725584,0.43606036536934073,1.5706299467158753,24.140074847329696
15,0.42339104871584754,1.5948670763706156,0.4341718393071576,1.5456597272261652,0.4354786017738655,1.5170060463568542,0.4431558314471103,1.487952520823175,0.5145377327475973,1.302835756133328,0.5550473701794215,1.1871859859656915,0.5537406076542968,1.176804051528527,0.5106174452890566,1.2769417490923338,0.5490035936358083,1.1782937392577826,0.5142110421236182,1.244810674343184,0.5298921920746146,1.1787658865176864,0.48350212350852817,1.3162025720689157,0.5472067952039233,1.1790883576546725,0.8248938255666791,0.49041869239416125,0.47517151257758905,1.3933372155235937,0.39627572689637447,1.6317311129668148,0.4333551127277375,1.561678346875679,22.335604567653952,0.46664019065115353,1.573982063979739,0.4567116759451161,1.5412011470370486,0.49404289118347894,1.4386106181277274,0.5031771247021446,1.3827407800365383,0.49483717240635794,1.3480771176392734,0.520651310587611,1.3335681233830259,0.524622716453456,1.2964687276871267,0.5115170770571097,1.3433069565449565,0.4920571882564743,1.346038735604078,0.49324861003161424,1.377098764949038,0.5837966640427342,1.1751633029877904,0.452343129491503,1.388346107541994,0.4996028594240676,1.279865024012171,0.654487688653615,1.0390718046611291,0.4555202541936476,1.4605081388053673,0.43367752185456804,1.645119280392353,0.4722001588680708,1.5489702140224464,23.5900843137782
16,0.42943482523998844,1.5723247018681363,0.442502450189416,1.5230765563138595,0.44903626266412977,1.4925114796933532,0.4639006860600465,1.457059509144309,0.5147010780985314,1.2940407508886238,0.5627245998137218,1.1862380853551386,0.5645213982553429,1.1508520612604514,0.5161711858967012,1.2567921990625455,0.5645213982748152,1.156386672613162,0.533485788967593,1.2333530995316928,0.5429598170727229,1.1414160792323664,0.5099640640313623,1.2847366216953031,0.5586409669847747,1.162445213739407,0.8410650113952273,0.45369364312956123,0.47337471414570403,1.3729408510523424,0.39643907220836405,1.6146340795452787,0.441032342376642,1.5338529939162346,21.958254361456415,0.47577442416981913,1.5207811555188264,0.4686258936136653,1.4688152678908575,0.4845115170297024,1.4708721630624404,0.4817315329626688,1.4181880930096882,0.5289912629544119,1.3127935189306972,0.5353455123350297,1.3119367681106373,0.5488482922954726,1.2879638713536705,0.518268467049167,1.3529988136246054,0.49166004766870625,1.3816357505425656,0.5270055599919001,1.340307351802435,0.5849880857350241,1.1866350779465213,0.4686258936136653,1.3424150844336125,0.5488482922954726,1.2495183666326206,0.6652104845233527,0.9869941695051628,0.4646544877004775,1.4530086261682609,0.4634630659253376,1.5671966065836862,0.4610802224224006,1.5271820032568182,23.251070454349776
17,0.44331917673962756,1.5377107688080676,0.45344658612192396,1.4847061137910063,0.449852989258154,1.4782148904560517,0.4754982032015681,1.4232959003862857,0.5352825873994781,1.255950930032104,0.5774256778927809,1.1468555533157692,0.5655014701078079,1.1435698172268,0.5272786671119903,1.2334316245327974,0.5614178373470138,1.1330880913926042,0.540999673309376,1.2036469479629084,0.5542306436194738,1.1211757473757127,0.5094740280953937,1.2726541653991097,0.5606011107870661,1.1383560950831626,0.842208428637571,0.4509170433151609,0.4813786344429279,1.3568763044370384,0.40623979095694523,1.5998754684771639,0.45311989545900033,1.4974144173385038,21.549514408479208,0.46028594124686445,1.5505331266106264,0.42454328834773813,1.5115365625090595,0.489674344765373,1.457903733889767,0.5103256552819698,1.3629074240128516,0.5015885623984151,1.3395099748781127,0.5305798252818128,1.3200129841508328,0.534154090548054,1.2799717512653401,0.5127084988204139,1.3553242857632322,0.5274027005678326,1.3055713901546286,0.5043685464891202,1.342786221110319,0.5830023828908695,1.158757024335899,0.4388403495310601,1.3880662100006418,0.5071485305798252,1.2889229178049908,0.666799046874425,1.0105664596150943,0.47934868943606035,1.4434538869937323,0.44956314536529085,1.584740610522491,0.43089753777569867,1.5511515159944014,23.32343914586462
18,0.4558967658017672,1.498622759850498,0.4702711532568472,1.4421328256738533,0.467330937611827,1.4530832264322893,0.48203201568114995,1.400407246225451,0.5338124796207806,1.2349754058625408,0.5868997059589661,1.1259429520619768,0.5860829793990184,1.1153947616160909,0.5280953937011464,1.2169884423810802,0.5841228356940884,1.105675498397862,0.5584776216922575,1.1819150539754615,0.5645213982553429,1.09459091035107,0.5197647827604712,1.2448149769962789,0.5679516497973872,1.1252666314572768,0.8673636066255441,0.39021943877117965,0.4772950016431893,1.353653147539178,0.4031362300096716,1.5850932515162106,0.4590003267003601,1.4817484761328137,21.12224465139315,0.49523431297045456,1.4655057842339476,0.4686258936136653,1.436500051080281,0.48729150114407893,1.4223004294540127,0.4940428912308218,1.3680115663598131,0.5075456712149362,1.315395342300012,0.5369340746861019,1.2956288072966318,0.5393169181890389,1.2785242084854647,0.5051628276646564,1.3517285078834975,0.5127084988085783,1.3385416931628802,0.5293884035185086,1.3048103455989677,0.5853852264174779,1.1438216729898885,0.48371723594885196,1.3359564643137223,0.5484511517550473,1.211768060993637,0.6536934074780788,1.005539802308442,0.45552025416997616,1.4656582130881128,0.4213661636455936,1.631188706640595,0.4539316918425753,1.5093970306341946,22.95196784536833
19,0.4658608298331295,1.4796187378775252,0.4831754328456045,1.4332647677224977,0.47958183598183446,1.41814268511598,0.4888925188236554,1.3657762458300287,0.5525971904703699,1.2078407335343684,0.5868997059784384,1.1125227453972693,0.5913100293826838,1.0816724909087951,0.5498203201957561,1.1834802358846033,0.5932701731849752,1.086143623805054,0.5617445279417845,1.1670511830908454,0.5622345638485448,1.0879141939344534,0.5406729826951331,1.2326018152498646,0.5753021888661252,1.109232574691573,0.8737340738515533,0.36390374914877793,0.4898725906955927,1.320532541070955,0.40868997060758,1.5774840145709272,0.4803985625807268,1.446473265660039,20.745367705685684,0.4805401112467074,1.47963930596616,0.4884829230020688,1.4027716871099494,0.4833200953610839,1.3924101881795312,0.49324860996059994,1.3581487454053804,0.5202541700235144,1.3106900615953472,0.5353455123350297,1.2849016238811757,0.5544082605360613,1.2356358409590718,0.49563145354638694,1.330841981673449,0.5043685464772845,1.3510719296286464,0.5198570294002393,1.3461667843713374,0.5671167593801466,1.167751916397934,0.47458300243018636,1.3360481509810123,0.5472597299444003,1.2070466092505845,0.6723590151031781,1.1840787237826136,0.4829229547733158,1.4206825585546146,0.4543288324185077,1.587295964940187,0.4670373312389216,1.5020615329005778,22.96895568611321
