epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_34_acc,dense_34_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_34_acc,val_dense_34_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.175596210398498,2.2602492056419474,0.17673962757755673,2.230056673823833,0.17837308070232027,2.2605434252288132,0.18229336818033323,2.2296424434684297,0.1819666775758264,2.2434161127645647,0.18229336819980552,2.2447714298544894,0.16644887292221533,2.272882652687738,0.13230970273100445,2.311716124576044,0.174126102585724,2.2367559665560295,0.18163998693724312,2.2186498068703893,0.2059784384285535,2.1493771172784895,0.18278340412116995,2.208913671078537,0.1688990526069266,2.2485345771444347,0.1733093760403805,2.217053736241492,0.23244037894165154,2.071509594506043,0.1847435478796487,2.2407061447313663,0.18523358380101312,2.2025352406057803,0.1744527932243073,2.2488169439553203,40.17905600621629,0.20611596505162827,2.1031679438635695,0.2509928514812559,2.0720184044387246,0.23788721207307387,2.122675125138735,0.23232724384432088,2.0634809089521267,0.23391580619539318,2.1011780770266215,0.22319301032565528,2.110686251244155,0.27164416204519554,2.0735137761822764,0.1846703733121525,2.168754471778112,0.2676727561556791,2.054629207130838,0.24384432088959493,2.0243295303311397,0.33995234315313927,1.7460323670631936,0.23471008739460072,2.069003282604566,0.18784749802613276,2.081542252736777,0.2466243050039714,2.033467848022558,0.40031771247021447,1.6058464159181518,0.20015885623510724,2.0774563805653616,0.24861000794281177,2.0671238446633335,0.2454328832525029,2.090014886060719,36.746114559643225
1,0.2206795165027446,2.1251193069625,0.21120548840735093,2.1190422966915654,0.22345638680413282,2.1178427904659296,0.21218556027685415,2.106011782156724,0.21561581184567286,2.112670620451251,0.21871937275887002,2.1074586950537038,0.22378307742811193,2.094321875041001,0.20156811501457192,2.116192567157652,0.23505390395539058,2.063790845543837,0.2335837961499187,2.0646857589103553,0.31215289121689027,1.7572560639834722,0.2299901992861487,2.081067567010286,0.21806599151091186,2.076336307059858,0.23864750081916059,2.0346475378121864,0.3734073832275742,1.6082118070425453,0.23097027115565194,2.0589266581225343,0.22035282589336969,2.0917485909538307,0.2094086899754659,2.1042064068871205,36.919268060065455,0.22676727561556792,2.013924797912549,0.24861000794281177,2.002250551325258,0.2351072279705331,2.016625627058664,0.24940428913018362,1.9807392889966655,0.26330420969023033,2.0037113743419206,0.28594122319301035,1.9802063698802703,0.315726767299287,1.9490226189989812,0.2875297855440826,2.0169817901396203,0.3220810166917404,1.9425429451361453,0.31016679904686256,1.9230255620454966,0.43884034948371725,1.5635038664456489,0.2271644162270074,2.0002708508913436,0.2585385226370135,1.9899901783210687,0.3216838760921366,1.8740047520356484,0.4706115965051628,1.3952634450080756,0.33439237490071483,1.893329897601042,0.25178713264495634,1.9920282496451573,0.22795869737887212,1.9983967115615833,34.61411870482235
2,0.2260699117983996,2.087245343752602,0.22868343679023234,2.0802894608330313,0.23456386802185597,2.067454310500984,0.2179026462135265,2.075833989062055,0.22508983992402828,2.0557163001586707,0.2425677883069097,2.0279181315127013,0.2732767069682464,1.9834961208086783,0.24599803985869015,2.020985552393039,0.28716105849709395,1.928436196968081,0.2896112381598989,1.9089800997599788,0.36246324730480234,1.6128322304716611,0.2595557007708607,1.9689742591948884,0.25040836327997384,2.0039722324391276,0.30463900687997536,1.854097137650568,0.46994446259392353,1.3754936599217378,0.28209735380594575,1.9197028674786483,0.24093433519431634,2.0315050582642726,0.23097027115565194,2.0524628251956516,35.13234164223333,0.24305003972589448,2.0231255721818653,0.26092136616362194,1.9832709297667996,0.25893566322478156,1.9863501161313228,0.27124702146926316,1.9718351227788342,0.24583002382843527,1.9828576687501478,0.35702938842716625,1.8697059631726398,0.3387609213188208,1.7868316510634539,0.3038125496425735,1.9309871113423416,0.3852263701350278,1.7587053425450283,0.3566322478157268,1.7724225686787611,0.4785544082131814,1.5133055600502645,0.3026211279266121,1.866837212450453,0.29269261323241036,1.93851747978671,0.355837966663862,1.6972418183651683,0.45949166000031405,1.4643988955863607,0.4070691025096145,1.7640203180722152,0.3407466243286754,1.9670315644777039,0.2799841143764893,1.9766868033799223,33.32975648451268
3,0.24077098989206294,2.0599037913939644,0.23750408365227202,2.0562552102676834,0.2404442992510456,2.035890197878529,0.23342045085253338,2.0312180856753317,0.24861156486756114,2.008810548952147,0.29777850377641446,1.9105421822275923,0.3132963084056852,1.8436937864914862,0.2838941522573031,1.9285098113331363,0.34041163020568593,1.7704120634116989,0.34939562236511096,1.759564333435602,0.39937928782417587,1.5264715494107903,0.3144397255847439,1.8397995462919208,0.30055537408023675,1.9057489845029125,0.3538059457693564,1.7025561748241063,0.5396929108524042,1.1825606039792484,0.32342371775877315,1.8040376828800264,0.2768703038271484,1.9613949717434742,0.24926494611551933,2.0211280189826963,33.42298425065657,0.23868149324861002,1.9876819476899503,0.2625099285146942,1.9713164495039404,0.2875297855440826,1.9434556256598001,0.2708498808578237,1.9215907090424165,0.2748212867355044,1.8779872662496528,0.42414614775997006,1.7077698651716007,0.4193804607304247,1.6510336374460088,0.363780778395552,1.778924207255611,0.4340746624541718,1.6029852298254812,0.44201747420953325,1.609470399246034,0.47180301826846704,1.449157148788996,0.3935663225018287,1.713016024650895,0.35186656076250994,1.7256413095995393,0.4150119142649759,1.5011623808085872,0.5726767276088996,1.1537329931643578,0.42414614775997006,1.7013762983847838,0.32922954728340137,1.9663986356794314,0.26965845909451946,1.9560489459488484,31.29216346710423
4,0.2340738320907554,2.0454316103781642,0.2438745508052601,2.0385470962025924,0.2526951976672998,2.0169610856444726,0.25759555701725,1.990244038312975,0.26853969293028573,1.9548707162192818,0.32865076772296636,1.783924981645025,0.34841555048343753,1.7244896202529814,0.3126429271674631,1.8286268969681947,0.3667102254262667,1.6875004822115072,0.3704671675971582,1.6776476392010697,0.4184906893561611,1.4791744991051377,0.34318850049977206,1.74897770358238,0.322770336510815,1.7998771319316127,0.3797778503951665,1.6142278822057974,0.5976804965697484,1.0502486093805257,0.352989219228881,1.7432295491359702,0.2938582162716271,1.9003686952419587,0.2628226069960474,1.9868455505651494,32.14376278976645,0.23550436854646545,2.017098377392915,0.25893566322478156,1.9343796058530558,0.30460683081810963,1.9585529299744355,0.3125496425853067,1.9195628099918745,0.2903097696584591,1.8628911570578552,0.42057188244638605,1.6278269374247483,0.41660047661604815,1.5865766015480776,0.34630659254559265,1.7019805514310635,0.4106433677758557,1.5930701770699147,0.4130262112787927,1.6164711565134353,0.5349483717235901,1.4264642127432265,0.3836378077839555,1.6677782332925593,0.39237490071485304,1.6268220881415891,0.3963463066398766,1.5506466627120972,0.57466243054774,1.041108991308663,0.43725178713264495,1.6341065875682876,0.3872120730738681,1.8575845552021024,0.3328038125496426,1.9406344911425335,30.63529645269877
5,0.24550800395923206,2.026040267959914,0.24746814766416203,2.014144769450178,0.25645213984305937,1.9873211152878356,0.28111728197295305,1.9202673330839768,0.29287814440699195,1.898225783328144,0.3560927801372101,1.7099397080040415,0.3879451159946438,1.6400339715194951,0.3402482848742241,1.7740803873254676,0.39578569098961425,1.6184069799154033,0.38892518788605335,1.617500803938725,0.4286180986410962,1.4401608530659569,0.3672002613719715,1.6726813100202922,0.3639333551516528,1.6645869698566536,0.4081999347008198,1.5563425154360397,0.6391702057956208,0.9641868033388867,0.3724273113166924,1.6841684357865268,0.3157464880757922,1.857211501642755,0.27719699446573165,1.9491043875942586,31.06548830497814,0.24463860207696678,1.9686598465308203,0.26052422557585386,1.927892863703115,0.30301826846703733,1.9151609500691094,0.32565528199348875,1.8164639258971755,0.32208101672724754,1.7604581615676758,0.4305003971642592,1.558322486847142,0.4328832406908676,1.5201033893514002,0.35941223193010324,1.679436135803356,0.46386020652494137,1.5315645558195894,0.41143764895139184,1.55851878676744,0.5389197776012709,1.369325466909704,0.40150913423351864,1.5710595142661437,0.3804606831291538,1.528583797033672,0.41382049245432884,1.437723557659328,0.5941223193483754,1.0302092499729183,0.4249404289236705,1.588537438650563,0.3741064337011933,1.847551118958271,0.31056393963463064,1.976522275433832,29.65651169308033
6,0.2518784710976159,2.0080501506703228,0.2522051617313312,1.9845454737237371,0.26265926168162385,1.9687808592776697,0.3074158771643254,1.8512005993682004,0.32979418490689316,1.8202484082412347,0.3825547206892526,1.6543824353353607,0.4019928128257447,1.5774395532446024,0.3534792551502454,1.7175312231896323,0.41326363933598514,1.5486575085055163,0.41653054557577607,1.548954687450338,0.43972557989532984,1.4101818599018618,0.388598497242602,1.606380943144431,0.3887618425545915,1.603348873324427,0.4377654361368511,1.4834722536757505,0.6666122182682813,0.9033911514422427,0.39202874877734417,1.6247021854410604,0.3281607317918658,1.8095588911518246,0.2865076772345316,1.9083023609502843,30.098928376141423,0.2529785544082605,1.9344951759926188,0.33717235901509135,1.881013240390017,0.32406671961874506,1.887327895645493,0.35305798254948556,1.732993304019319,0.36616362193399615,1.6964621255092909,0.42295472599666584,1.5691511113081213,0.47537728357021536,1.4667998589249809,0.41501191422946876,1.6235474226870548,0.49682287529785546,1.4623490117484375,0.39872915013097787,1.5585832427284658,0.5317712470214456,1.354859433363978,0.4185861795075457,1.5244498844654244,0.41064336779952715,1.5030846739686416,0.44797458301421855,1.404858901942884,0.6274821286972219,1.010430020698131,0.4197776012826856,1.5833008404202742,0.38840349484900805,1.7804824339434493,0.3721207307386815,1.8533961655981868,28.896813784259194
7,0.2606991179401833,1.9838860124515107,0.2731133616562569,1.9472872788358537,0.2834041163067302,1.9264310966010032,0.3268539693105536,1.7939909956339175,0.3502123489104545,1.7591615848703268,0.407219862794806,1.6058207377621023,0.4325383861580537,1.5041302294171897,0.36785364261992964,1.663607997350621,0.43629532833381324,1.4846931905459828,0.43057824241417914,1.495701617487347,0.44952629860496646,1.3900519019441253,0.39905259719046066,1.5594345056243444,0.39643907220836405,1.5625309507584346,0.46504410324397333,1.4190410769714012,0.6845802025871314,0.8205211728821,0.40215615812799815,1.5783434210163205,0.3448219536099314,1.7720462319431098,0.3126429271528589,1.8428357064587662,29.178247930956058,0.23193010325655283,2.0037451642576527,0.293089753796507,1.8706970182650613,0.325655281981653,1.8890574092046906,0.39197776007974217,1.6790637328001694,0.3752978553934832,1.6497786364165254,0.46783161239078636,1.4765006932500244,0.4722001588799065,1.4625694760261214,0.3983320095432098,1.602963876970426,0.4320889595153315,1.5527890729373934,0.4376489277322487,1.5594548739735525,0.4996028593648891,1.3741506887059822,0.3800635424940429,1.5658114017997118,0.3729150119142176,1.6266737003663496,0.4527402700555997,1.4328721690689221,0.563939634642495,1.2008880431881446,0.4436060365606055,1.5442361094300192,0.36854646544876885,1.7798233413809912,0.31731532962668785,1.8954543216158417,29.23481611413933
8,0.27147990852905934,1.9503866829384546,0.2876510944160244,1.9269518855349452,0.2958183600179357,1.8698488084836085,0.3444952630054246,1.7561633821719225,0.36377000980558677,1.7348440115220483,0.41947076120862614,1.5602804596850157,0.44119568770323575,1.4691497517426548,0.37487749102574397,1.6323443552280166,0.45311989545900033,1.438500901368349,0.4464227376869012,1.4417480012241901,0.46635086571068124,1.3521872073830596,0.40738320810192746,1.5401222022364085,0.41032342375668385,1.5239696431806453,0.47843841879790766,1.3800197505982084,0.7138190134137878,0.7597069911651462,0.41081345966344407,1.556456410662873,0.3479255145474689,1.7482323134035038,0.3185233583844826,1.8223811860413226,28.53115831329635,0.31850675138999207,1.858578228496009,0.33359809372517873,1.798596348717063,0.4102462271644162,1.7315779875156139,0.4185861795075457,1.6161837993490025,0.3657664813343924,1.6308624431005634,0.45552025416997616,1.4482090951337807,0.48252581415004064,1.4166723465143072,0.4285146942017474,1.5489094356774715,0.4872915012150932,1.4384822227161398,0.43486894362970796,1.5259735395834502,0.5663224782046106,1.2921314216777386,0.4245432883714096,1.493676878044395,0.4571088165683913,1.422924010123025,0.46544876888784936,1.3598616648705069,0.6322478157267672,0.9941508022445454,0.4432088959728374,1.5173490903176798,0.4086576648251796,1.7248123469122636,0.37569499602859413,1.7943475626355794,27.680751526327338
9,0.29189807253018657,1.8980875449101156,0.3065991506092457,1.867493431344604,0.3364913427082007,1.8034199229333572,0.3598497222934973,1.73260818221763,0.36556680823260373,1.7117637010697093,0.44429924863103715,1.5183891268658194,0.45638680170852736,1.4284866548604882,0.4070565175168929,1.554894006552162,0.48105194382868494,1.399466019699442,0.45540672984632624,1.422052143368601,0.4859523031786352,1.3133483582250203,0.41734727217223433,1.4913201351175118,0.43057824244338755,1.473262947044198,0.49558967655680997,1.3319293592187245,0.7396275726497192,0.7124001737787458,0.42322770337464954,1.526337780270145,0.3637700098104549,1.7371978547128342,0.3364913427082007,1.7889519082062855,27.778492692326143,0.35702938840349485,1.820307152057281,0.3943606036536934,1.7723329265123327,0.44598888011088533,1.6793661135543994,0.4293089753772836,1.624519763435988,0.42613185072248183,1.6072296171173204,0.4761715647339158,1.4338980519269742,0.49483717238268654,1.3824702778726083,0.4368546465448769,1.520761384482986,0.5075456711675933,1.4118625621553258,0.46227164416203337,1.473146451286516,0.5679110405556828,1.2737685149155316,0.44559173952311726,1.4468790755752914,0.44320889599650887,1.4248919416932098,0.4857029388640209,1.3041558380255727,0.6425734710205728,0.9803112308399321,0.43089753774019157,1.5635633844056709,0.4066719618863393,1.71077104330631,0.34630659253375695,1.815631046997734,27.31264621895206
