epoch,acc,loss,val_acc,val_loss
0,0.2778503756966516,1.9769871463887796,0.45869737889579215,1.5500210669421317
1,0.4243711205585764,1.5270310955007105,0.5242255758538522,1.3427600805678
2,0.48807579222719716,1.3171565034193995,0.5782366957903098,1.1471513392813533
3,0.5253185233778519,1.198695159394614,0.5822081017153333,1.1426788815626368
4,0.553087226435547,1.1226642077088318,0.6028594121845873,1.0800168313044607
5,0.5723619732503133,1.080304355412595,0.6203335981173966,1.017778103199149
6,0.5919634106111697,1.0220558880708142,0.614376489324547,1.0640706359109204
7,0.6141783730904288,0.9770546524947626,0.555599682240187,1.099299464034504
8,0.6244691277165617,0.9585282072760786,0.6167593328511554,1.0544620542132352
9,0.6401502776870304,0.9142876175231928,0.6358220810166799,1.032623109313777
10,0.6393335511660272,0.8995192429864379,0.6266878474980143,1.0184918314904992
11,0.6672655994578227,0.8503575009366571,0.6509134233518665,1.0701043256650944
12,0.6734727212939532,0.8297665423328134,0.6616362192216044,0.9756842523316148
13,0.6889905259524324,0.8196433873707778,0.659650516330107,0.971162259815419
14,0.702384841593992,0.7770265643793709,0.6497220016359052,1.0058892069945173
15,0.7045083306303838,0.7604763642493824,0.6449563145353455,1.0322353873487689
16,0.7118588696893856,0.7378368083848863,0.66282764100858,0.9291919101032593
17,0.7252531852335838,0.710048697740375,0.659650516282764,0.9454979399682227
18,0.7296635086767738,0.7036821242836868,0.6787132645429743,0.9353642820412437
19,0.7513884351324389,0.6663688883521284,0.6632247815726767,0.9914330535696271
20,0.7510617444889874,0.6441724988534847,0.6731532962787142,0.9403258474503745
21,0.758738974210913,0.6372663234523293,0.6699761715647339,1.0113756851817617
22,0.761515844495263,0.624495307708324,0.6826846703969836,0.9401457954059053
23,0.7763802679252563,0.5874395417606313,0.6759332804049264,0.9177952219892628
24,0.7855276053966708,0.5845543294512185,0.6810961080340756,0.9207959535388931
25,0.7943482522051617,0.547810112520181,0.6810961080459113,0.9480067970640987
26,0.7902646194443677,0.5495278178301951,0.6731532962787142,0.9727704517892469
27,0.8036589349690936,0.5345293564642227,0.6834789515606841,0.9822578859220336
28,0.8101927474292031,0.5122823162586695,0.6866560762509929,0.9390045204410674
29,0.8172165958642259,0.4833921865285981,0.6870532168624324,0.9517651670527325
30,0.8294674942829141,0.46076965659408936,0.6743447180420183,0.9899965972536797
31,0.8360013067235513,0.4484328199098874,0.6822875297973798,1.0020103048861642
32,0.84253511926155,0.438649292632436,0.6727561556909462,1.0178333376493598
33,0.8400849395427623,0.43089137214416384,0.6894360603890408,1.026812446197884
34,0.852335837922506,0.40571109259763366,0.6890389198012727,0.9688491650144669
35,0.8591963410260669,0.39845821638681345,0.6934074662667215,0.99406188873188
36,0.8601764128980042,0.37644624476415667,0.694996028605958,1.0150747268539841
37,0.859359686377001,0.38172300552054195,0.6894360603772051,0.9998476182046251
38,0.8676902972495233,0.3554355541462604,0.6973788721325664,1.025351419346592
39,0.8742241097680497,0.3527213605312458,0.694996028605958,0.9529780308295092
40,0.8756942175564832,0.34188772416200486,0.7077045274145363,1.0027089515927294
41,0.8804312316431246,0.3311342584545493,0.6723590151031781,1.0796142304175613
42,0.8889251878081642,0.3111104822186075,0.6945988880300257,1.0103361548366199
43,0.8851682456713492,0.32055684320485034,0.700158856246943,1.0760321321766275
44,0.8881084612482165,0.31111632442793713,0.6822875297973798,1.078274600403095
45,0.889741914368112,0.30659310640910215,0.7132644956432892,1.0220218804784007
46,0.8908853315520388,0.29636359952295266,0.7037331215486913,1.0637593119389677
47,0.9000326690234534,0.2797825310022681,0.6985702938958707,1.142403561849742
48,0.9057497550015043,0.2655574778001786,0.7112787927044489,1.0997449232471
49,0.9049330283831397,0.26846016785242477,0.6989674344836387,1.156520397358702
50,0.910813459653708,0.2472883906265327,0.7084988085900724,1.1790677801520224
51,0.918163998654293,0.22980214371104055,0.6997617156591749,1.1440681933682053
52,0.9230643580529239,0.23744287612984594,0.6747418586297864,1.1422720356438252
53,0.9220842861420421,0.23140199585157217,0.7057188244756959,1.0790315921506397
54,0.9286180986216239,0.21502572758082508,0.6926131850793497,1.187881748345137
55,0.9318850049198316,0.21207207959779373,0.6981731533081026,1.1906392023417096
56,0.9294348251815716,0.20775491389640988,0.694996028605958,1.1693494083674962
57,0.9340084939756957,0.2022035756373242,0.700158856246943,1.0775316916139852
58,0.9299248611175402,0.20564142256069712,0.6989674344836387,1.1915212891303517
59,0.9325383861483175,0.20045329200159254,0.6882446386139008,1.168558551819671
60,0.9390721985889549,0.18196822068331794,0.6961874503692622,1.143329864543899
61,0.9423391048287457,0.1741134691806994,0.6985702938958707,1.1263738261318283
62,0.9438092126950685,0.17377505884942412,0.6930103256671177,1.4294980507317376
63,0.937602090781049,0.1798716771036961,0.7033359809490874,1.222623510178211
64,0.9457693563805262,0.1669131783742369,0.6894360603772051,1.2057053127797281
65,0.9483828813723589,0.15681120465828757,0.6938046068426538,1.1721861864409815
66,0.9442992486115649,0.1687356892441348,0.6930103256789534,1.1909719102729683
67,0.9491996079712512,0.15984821719735404,0.6850675139117562,1.2803225669894454
68,0.9434825220516171,0.1671224954358233,0.7081016680023043,1.2126678424022612
69,0.9560601110748121,0.14385015809313997,0.6942017474304218,1.2747474740761628
70,0.9529565501470108,0.14861109527360378,0.6981731533081026,1.270787948430342
71,0.9521398235481185,0.15331146437449614,0.6898332009649731,1.2369323680214317
72,0.9583469454426657,0.13159176725523022,0.7120730738799851,1.2110529375322476
73,0.9565501470107808,0.1329511400216041,0.6906274821405093,1.2599389040524567
