epoch,dense_10_acc,dense_10_loss,dense_2_acc,dense_2_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_2_acc,val_dense_2_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.25857562889892344,2.0040604731725815,0.224926494629077,2.1178627615074674,0.16775563541326363,2.2289703446873963,0.182783404126038,2.19582556502097,0.18866383535035955,2.2476044233933417,10.801908930155703,0.4158061953931692,1.5401513304759624,0.3999205718824464,1.688474179876523,0.22200158856235108,2.132985451942971,0.2867355043922179,2.019005374931172,0.23272438443208895,2.055540795928434,9.44344811367553
1,0.4307415877553771,1.4643526256415471,0.3325710552301877,1.7308574546127296,0.21267559621038876,2.098706742900137,0.2605357726281938,1.9759807084285135,0.2376674289447893,2.056261586036919,9.33325201294384,0.556791104050834,1.2219153477427882,0.517077045274027,1.479212398752511,0.272835583796664,1.9952189460266574,0.3828435266320908,1.7092535592337466,0.26846703733121524,1.9801465114778332,8.39267626482878
2,0.5485135576998397,1.1728378632846745,0.39349885658768413,1.5691121847401333,0.2473048023521725,2.029871153387514,0.33910486769516535,1.7775869615636437,0.2819340085036924,1.9276261797764456,8.483863005253351,0.557982525861481,1.1722107737948726,0.5158856235343943,1.3957379655860738,0.30778395552025417,1.9526610505116941,0.38482922955909543,1.647338740971469,0.33200953138594214,1.9105895136537014,8.085284189159099
3,0.612708265292259,0.9987777709104158,0.43776543617092756,1.4501245116844788,0.27066318198614986,1.978134026639565,0.374550800411501,1.6813769891191175,0.3167265599477295,1.8301927326785625,7.945310606827186,0.5961080222872157,1.0314875044834055,0.52263701350278,1.34117531539714,0.3363780778395552,1.8853339980385244,0.4324861000912638,1.5592923136908825,0.39872915013097787,1.6527473533598556,7.476698356928382
4,0.636229990179809,0.9011950796236987,0.466187520418164,1.3800524258216351,0.305129042815944,1.900106846760473,0.396765762822607,1.588500422848786,0.36997713165632146,1.668934799261009,7.445440598618396,0.6072279586973789,1.032045757514887,0.5297855441062767,1.3190900101559422,0.37529785544082606,1.7982902034489856,0.43884034950738865,1.5591213477803565,0.3907863383637808,1.5602286383687172,7.275425136420725
5,0.6628552760925218,0.8503452241907553,0.47517151257758905,1.3452623937302108,0.3178699771511286,1.856180013842304,0.41979745183260525,1.5502990844474824,0.39513230971244767,1.5908010845595582,7.199528161702847,0.6072279587210503,1.0122919572166642,0.5162827641458337,1.3550071392483518,0.40587768072263886,1.741164625779895,0.444797458312074,1.514758666798271,0.4308975377283558,1.4883619666194234,7.11821688916401
6,0.6938908853510632,0.7688186836959255,0.49248611568742545,1.3106898558914797,0.3497223129793539,1.786578154026469,0.43596863770983413,1.4890941228012913,0.4225743221558998,1.5206839296016301,6.882505203765501,0.6215250198807009,0.9982330165596307,0.5337569500076288,1.2983468799859972,0.44162033355075087,1.6402593564191823,0.47339158064321074,1.496734313069117,0.4384432088959492,1.4256715082383704,6.865892427321746
7,0.7192094086704983,0.722928545475785,0.5096373734268554,1.2652351670855597,0.36426004573668735,1.7324823935177545,0.4554067298365901,1.449139001321964,0.4362953283435494,1.4701689237942301,6.64660931505903,0.610802224010963,1.033223690022733,0.5055599682760958,1.3344382937225299,0.45234312951517447,1.575441314835128,0.4924543288442424,1.472008593220669,0.45154884830413117,1.4336902274320389,6.855467889496407
8,0.7357072852398593,0.6734078723751069,0.5233583796534497,1.2293379815798575,0.3823913754064715,1.6861784884992748,0.4617771970041824,1.4102935732988235,0.45181313298255626,1.4342647313448542,6.440163792133799,0.6258935663343139,0.983751421579773,0.5218427323745867,1.3179621037459732,0.45075456716410217,1.5483044643455124,0.47855440827235995,1.4743183392016446,0.47299444005544267,1.3868181869281104,6.717854422174625
9,0.7540019601826884,0.6298031641431433,0.5341391702447597,1.213751626926012,0.40035935968881103,1.6411077792408497,0.48823913754162074,1.3578457346308352,0.47043449853476027,1.392829973220202,6.2420619580138945,0.6294678316242265,0.9874552459211176,0.5373312152975415,1.2770305090333092,0.4583002382843527,1.5327847698929766,0.497617156497063,1.373128462443757,0.45512311360587954,1.4388216398745135,6.615971147114554
