epoch,dense_10_acc,dense_10_loss,dense_2_acc,dense_2_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_2_acc,val_dense_2_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_loss
10,0.7579222475925484,0.633050062606943,0.5596210388956565,1.125967920624871,0.4990199281670073,1.3187044216347301,0.5622345638777532,1.1575462206716205,4.24317887911256,0.6243050040187488,0.9975369050684574,0.5436854646544876,1.1872737447925747,0.5119142176330421,1.3106400887581733,0.5401111993645751,1.2405469249504915,4.74393139991427
11,0.770663181927733,0.5901689061013283,0.5710552106959802,1.1144782806759137,0.51878471089827,1.2868957779680892,0.5816726559753007,1.1151943851708976,4.114697414221852,0.6155679110523441,0.9785033822462046,0.5389197776012709,1.212090322666456,0.5190627482128674,1.3044335470964645,0.5468625893566322,1.2239617349800371,4.726974514952911
12,0.7940215616201272,0.5475679129722344,0.5746488075792224,1.081373215227959,0.5375694217965401,1.2468717868559425,0.5960470434303807,1.08050171795798,3.9643329859013576,0.6119936457742672,1.0527918737402409,0.546068308228439,1.2016882433232758,0.5341540905717255,1.2859279243978268,0.5691024622953156,1.1992412212351373,4.747699813297384
13,0.8005553740218199,0.5132261551076858,0.5914733747336179,1.0620735301686361,0.5547206795164978,1.2021894175334134,0.6048676903070246,1.0568892494287028,3.842464803675739,0.6274821286853861,1.0363939131496918,0.574265289959972,1.133346864327824,0.5297855440826053,1.285973348344859,0.5814138205161258,1.2207998034971115,4.684634815803873
14,0.8077425677883044,0.49888273995711657,0.6012740934529908,1.0469130466904215,0.5633779810129993,1.162256910535332,0.629042796452269,1.0143451920836162,3.730548905609714,0.6413820492691044,1.0071408329405795,0.5786338364254207,1.1434890169582261,0.5277998411437649,1.3062448070767003,0.5714853058100883,1.2116960724542025,4.676751342437114
15,0.829957530238355,0.446924676033688,0.6038876184302192,1.0309528975033442,0.5788957857006868,1.1332556174417525,0.6352499183370801,0.9804944201490918,3.5998416711831553,0.6358220810285156,1.0399104604013767,0.5643367752184273,1.167319510265226,0.537728355861638,1.2408672605269102,0.5806195393169182,1.2028118193954396,4.659149542415398
16,0.8288141129960114,0.44329328040054755,0.6223456386996422,1.0113269399482805,0.5908199934759236,1.1084413096547243,0.6530545573731491,0.9563200828959761,3.527651056204306,0.6397934869061963,1.0097258999482142,0.5770452740270056,1.1581552435331064,0.503177124725816,1.279616441491864,0.562748212867355,1.1838214703265213,4.639612419440502
17,0.8440052270499837,0.4138265142727817,0.6198954589808544,0.9897044262283186,0.599477295040578,1.076120394618244,0.6510944135513854,0.9406584507692332,3.428635194620172,0.6370135027918198,1.0270107660185164,0.5921366163148494,1.1358805355616655,0.5270055599919001,1.2638273410990277,0.5810166799046863,1.180480522281883,4.615560577633459
18,0.8605031035609279,0.36862712354684957,0.6321463573800703,0.9570490926435982,0.6310029402350881,1.010072003525482,0.6690623979286523,0.9021925414477014,3.2463353217641187,0.6302621127997626,1.1110235023844137,0.5782366958139812,1.1420600525827707,0.5496425734946802,1.1834084080551426,0.5714853057982526,1.1985290889421847,4.643449793172508
19,0.8680169878735023,0.3549624426970097,0.6394968964196,0.9338420479175352,0.6421104214503772,0.9903682013502,0.673962757307811,0.8814998546561086,3.16912957976278,0.6517077045392384,1.0162981962126763,0.5893566322478158,1.144956959676326,0.5528196981731534,1.1985573609070328,0.5456711676051638,1.1941352816590058,4.56243961097893
20,0.8693237503694187,0.34491550014985617,0.6519111401697499,0.9174195770849709,0.6292061417837308,0.9757164577299067,0.670042469761645,0.8803795277780273,3.126951859613448,0.654884829241383,1.0562314385721332,0.5833995234549662,1.1547816823975636,0.5559968228752978,1.1927645765097015,0.5786338363899135,1.1732412316289755,4.585568193597771
21,0.8812479582030724,0.3138289417327911,0.6573015354556688,0.9016738726943975,0.6610584776411645,0.9362319523273283,0.6896439072003905,0.8371448439346034,2.997452379168735,0.6592533757068317,1.1109813964896857,0.5921366163858637,1.1395680073462278,0.5635424940665626,1.1846611205787294,0.6052422557703743,1.1300824114592707,4.573892406095485
22,0.892192094106372,0.29980469627226153,0.6651421104603754,0.8843087176410485,0.6514211042337813,0.9374576137175711,0.7020581509700128,0.8269517642927497,2.9571486137848746,0.654487688653615,1.037006340684211,0.5901509134470233,1.1273025949859166,0.5516282764335205,1.2084711595032307,0.5833995234431304,1.1589034507916596,4.5403353306298415
23,0.8934988565438715,0.2860617085497818,0.6757595557396959,0.851119399440713,0.6584449526103873,0.9114915193276092,0.7076118915776574,0.8082505466890506,2.865604805190826,0.6513105639514704,1.0829028046902232,0.5802223987291502,1.1404486317971663,0.5643367752184273,1.1854435783042332,0.5746624305122329,1.1822305088766611,4.599732591388148
24,0.9003593597058492,0.2690514025687003,0.6764129369876541,0.8533805772705976,0.6671022541653054,0.891003063148784,0.7095720353020597,0.7958455320200629,2.8180145539710897,0.6453534551349492,1.0897743602159764,0.5969023034390805,1.1222970821821472,0.5524225575972209,1.2563456636368993,0.5841938046186665,1.139960461992229,4.617134858541208
25,0.9111401502387425,0.24673133964867267,0.6899705978633142,0.8196890705046954,0.6870303822475023,0.8755526957423109,0.7241097680691293,0.7663862198367302,2.717142755943979,0.6580619539435275,1.067142538181887,0.5933280381491679,1.1568719487137222,0.5496425734946802,1.2101311001917783,0.5822081016798262,1.1544442196702844,4.597391231368704
26,0.9121202221496243,0.2412662687658173,0.6912773603008137,0.8145608848818219,0.6772296635281296,0.8734791429554548,0.7126755961909165,0.7633008531439892,2.7014374375460157,0.6711675933398739,1.0685803930129416,0.5976965846146166,1.1333619825323011,0.53733121527387,1.2736074534127217,0.60405083400707,1.1444558910049079,4.628857501543544
27,0.9183273439662825,0.21687886503222953,0.6902972884288764,0.8120746617319536,0.6947076118525941,0.8226497966804679,0.7335837961450506,0.7296094358532073,2.5900862879006934,0.6584590945312956,1.1631138453584067,0.5786338364017493,1.1881473131886164,0.5496425734828444,1.1981735842108632,0.5770452740388413,1.1958488206999751,4.754171564997521
28,0.920614178392553,0.22480902682328996,0.696994446298337,0.8013737186112851,0.7027115321790265,0.8150366477349427,0.7342371773540642,0.7161711481457946,2.566304674883833,0.6481334392493258,1.2056807361504713,0.6032565528315339,1.150594088319183,0.5726767275615567,1.1632483504043865,0.5889594916718833,1.1667022737034547,4.695156566769097
29,0.9294348252399884,0.19210300300536845,0.7081019274552092,0.7715674568842689,0.7040182946944151,0.8071438940433613,0.7394642274156189,0.7049897215367142,2.4847558269077017,0.6298649722119946,1.275519493193535,0.6024622716678335,1.1462477726582216,0.5460683081810961,1.2337500525903284,0.5659253375694996,1.2257386918244046,4.890230190100605
30,0.9307415876774879,0.1930325049827863,0.7146357399542633,0.763512923880287,0.7066318196278311,0.8094275271880864,0.7404442992875562,0.7190779966297044,2.4940393057495736,0.6739475774542504,1.1323848506487533,0.588562351095951,1.1617432106952046,0.5750595711000009,1.1579371846981519,0.5937251787251002,1.1490152972003975,4.610085700408535
31,0.9349885657892162,0.17879619952248654,0.7169225743026447,0.7548826018099456,0.723129696197192,0.7618679018123443,0.7432211695719061,0.6877431587353519,2.3923160650495685,0.6687847498132654,1.1343094307922434,0.5814138205161258,1.1887076489148014,0.5758538522755371,1.1730774106772954,0.5945194599006364,1.2098894539430465,4.715029462071238
32,0.9346618752041816,0.1768726733796437,0.7174126102580856,0.7576223332307106,0.725089839902122,0.7600404691049687,0.7435478601569406,0.696609367871744,2.4002046969465787,0.655281969829151,1.2546526591979246,0.5857823669815745,1.1725370371928756,0.5647339158298668,1.2012770324472022,0.5635424940428911,1.224460442675495,4.862004534274079
33,0.937928781405028,0.17243685385371124,0.725743221208497,0.7386304193055541,0.7193727539824879,0.7654156552853439,0.7562887945505421,0.682680659962417,2.3682586503394947,0.6707704527521058,1.216093233809455,0.5972994440268485,1.187732944988466,0.5790309769776816,1.1779474268554222,0.5698967434471803,1.193196568356988,4.78408085930622
34,0.9418490688927771,0.1615773638779141,0.7312969617966693,0.7227947546430212,0.734727213367922,0.7328314794040669,0.7652727866515503,0.6566208706148229,2.282952219471749,0.6759332803930906,1.1874801029297328,0.5980937251905489,1.1745628238292418,0.5722795869856244,1.1696615272376913,0.6123907863383637,1.1951501902556778,4.735997314108469
35,0.9421757595557008,0.15909779020388876,0.723129696197192,0.7442840802751308,0.7360339757859493,0.7254365403661538,0.7615158444757907,0.6522020592053939,2.290179910008637,0.6648133439355847,1.237770814333197,0.5778395552262131,1.2306878393467122,0.5758538522755371,1.17396008199032,0.5782366957903098,1.1906622263460145,4.842252011901334
36,0.9478928454363903,0.1513998105657116,0.7376674289447893,0.7123671468275506,0.745834694505322,0.7040528097366127,0.7606991179547875,0.6573357814396569,2.234337030225079,0.6656076251111208,1.198738276769834,0.5901509134351876,1.1838656962154592,0.581016679916522,1.1685888182084838,0.5738681493366967,1.1983016536432756,4.758683556692292
37,0.9488729173472721,0.14429349517063333,0.742894478947927,0.6933356942362506,0.7442012414243712,0.6930254238253908,0.7659261678800362,0.6355601948622355,2.1754193454348,0.6723590151031781,1.265370714228905,0.6068308181332822,1.1589647318466587,0.5631453534669588,1.1885927955341111,0.5988880063660851,1.252390052043227,4.874546029437052
38,0.9478928454948071,0.1390002169754333,0.7461613851877179,0.6806159638980759,0.7407709898725906,0.7017761730205307,0.7768703038612249,0.6076303988023352,2.138262339644633,0.666401906286657,1.2867936114207312,0.5853852263938064,1.2049363472390213,0.5611596505281184,1.2340101415766336,0.5655281969935673,1.2711247085660957,5.006116773705335
39,0.9470761189153871,0.14587594790865505,0.7466514211042143,0.6759385262506142,0.7571055210715453,0.6731605908423614,0.7768703038417526,0.6153819736644591,2.119623090308774,0.6691818904010335,1.2879284144371062,0.6032565528196981,1.2071072701142835,0.5766481334392375,1.1628081532486665,0.5957108816639406,1.199521959751158,4.866645380179971
40,0.9573668735707285,0.12092538347436746,0.7561254491606634,0.6521858355162464,0.7551453773081984,0.6650222487716027,0.7809539366414913,0.5951375383755928,2.0425616475111203,0.6695790309888016,1.3501162265391904,0.5953137410880082,1.2114237135511434,0.5726767275852283,1.2289137745348586,0.5687053216957118,1.2935415627797318,5.093299136074694
41,0.9563868016598467,0.12461233098572257,0.7546553414111743,0.6614030719543352,0.7626592616597175,0.6525467444541057,0.7817706631624944,0.592299673067359,2.0401771768796135,0.6783161239196991,1.314805695773757,0.5901509134470233,1.206600502192548,0.5738681493366967,1.1962125251651095,0.5992851469538532,1.2052081875662846,4.932145596876137
42,0.9601437438356062,0.12122213171763976,0.7538386148512266,0.6570440822276988,0.7713165631951635,0.6424628778031276,0.7897745834499822,0.5827978391228296,2.012859382219698,0.6691818904010335,1.3802116052828273,0.5917394757980956,1.2447887841816268,0.5822081016916619,1.1945562843910942,0.5965051628394767,1.235938349183918,5.064840796355504
43,0.9570401829467494,0.10962951958498332,0.7567788304670384,0.6516580085024574,0.7649460960080989,0.6453591068365028,0.7909180006144367,0.581129443729208,1.9971263666473857,0.6580619539435275,1.4321500684376554,0.5702938840586198,1.2832213225963098,0.5516282764216848,1.2603365203944155,0.5913423351984918,1.2307316989440402,5.215807991713357
44,0.962757268827439,0.10947031536002938,0.7688663835153202,0.6239922330567199,0.760699117915843,0.6541066672902448,0.7938582162691931,0.5685945584449998,1.9655428500550902,0.6671961874621931,1.3018078037668568,0.5857823669697388,1.2188672562550702,0.564336775230263,1.2330489983342772,0.5599682287648142,1.2356159134551208,4.998721982487806
45,0.9632473048023522,0.10560039112211121,0.7722966351060453,0.6190844559661706,0.7670695851029076,0.6515743662595593,0.8007187193338094,0.5483289034449949,1.9339866239001882,0.6707704527521058,1.3882220847607236,0.5845909452064346,1.2425320362220973,0.5651310564057992,1.236319537670296,0.5758538522755371,1.2818377606328089,5.158325549342313
46,0.964390721986279,0.10195455744481326,0.7703364913816431,0.6243488497688894,0.7824240444299249,0.6033508445421335,0.7953283240965713,0.5657590772349318,1.9048419406857222,0.6818903892096118,1.390779192371899,0.58260524227943,1.2650976891883126,0.5738681493485325,1.2370369131717538,0.5913423351984918,1.2043809656873405,5.106729229733147
47,0.9660241751061744,0.10114060776566491,0.7734400522510275,0.6266979560552957,0.7804639007055226,0.6176661837143822,0.816726559908785,0.5406058107723951,1.8955502190725433,0.6580619539435275,1.4562773237081068,0.5786338363899135,1.2451553478410928,0.5794281175772854,1.2528339880263408,0.5758538522755371,1.330964158980784,5.294672620590004
48,0.9642273766742895,0.09952551128731585,0.7822606991374076,0.5994652544155264,0.7825873897613866,0.6021753197711731,0.8016987912057467,0.5596108431716403,1.8702305003499253,0.6636219221604448,1.4652194891145676,0.5869737887330431,1.2396466773213424,0.592533756961796,1.1909265539492757,0.561953931691819,1.3793310837863078,5.2845890878968245
49,0.9696177719699445,0.08762681890356336,0.7801372100231266,0.5978505406766029,0.7755635413653085,0.611587608884807,0.8128062724210359,0.5198825537301637,1.8264181646635547,0.6612390786456721,1.4729104505377881,0.5897537728355838,1.252702131689873,0.5790309769895173,1.220857772280812,0.5949166004765687,1.2812062464743212,5.237152981322564
50,0.9686377000590626,0.09080960266211467,0.7879777849986249,0.5867907282516326,0.7794838287946407,0.6064213939018399,0.8128062724794527,0.5298939858706548,1.823400154646531,0.6791104050952352,1.419128991609178,0.5857823669815745,1.2518794204717216,0.570293884046784,1.2394342090375277,0.5881652104963472,1.231616614704524,5.151549353686659
51,0.966187520418164,0.09050348035454792,0.7822606991374076,0.5879398494111834,0.7956550147010781,0.562442762517376,0.8147664161649104,0.534455787148284,1.7848410597232307,0.6707704527521058,1.5084032234583218,0.581016679916522,1.2835484114316507,0.5679110405201757,1.2590329311699315,0.5810166799046863,1.2991049298343438,5.3595989356446205
52,0.9717412610258086,0.08545059428514705,0.7801372100620713,0.5805278703477873,0.7884678209540658,0.5853621551742043,0.8077425678077768,0.5187192139809368,1.7795785748463993,0.6687847498132654,1.5566594047501285,0.5782366958139812,1.3231433059981743,0.5941223193128683,1.2412619110643628,0.574265289912629,1.3325075349630677,5.463099279746449
53,0.9678209734991149,0.09040838001479694,0.7758902319308707,0.6057846254673085,0.7940215615617103,0.595190585399523,0.8132963083570045,0.5115981893148426,1.8125147672308617,0.6671961874621931,1.4948064059398571,0.5965051628513124,1.2505822347401625,0.5845909452064346,1.2232409902893426,0.5615567911158865,1.3607358636010536,5.338899808710202
54,0.9705978438029372,0.08385424888992486,0.7837308068868967,0.588348288155973,0.7989219209213967,0.5492462812685881,0.8170532505911808,0.5090795151550993,1.7400688827524617,0.6803018268585395,1.4120071272287522,0.5818109611038939,1.2545551585005426,0.5905480540347914,1.2166700804631232,0.5937251787251002,1.3223800723802674,5.215161367197468
55,0.9740280953936622,0.07813969239691264,0.7925514537538044,0.5625703727369487,0.8030055537795522,0.5511701656143403,0.8146030708723931,0.5166057544142465,1.7180528809766449,0.6695790309888016,1.4736329082331552,0.5822081016916619,1.2616829656958106,0.5849880857823669,1.2256948118578166,0.558379666413742,1.3135700402892327,5.284156558246628
56,0.9710878797778504,0.08002935123515165,0.797941849088404,0.5491090438717217,0.8021888271806599,0.555565104263353,0.826037242692189,0.48505168535942267,1.6793365412309877,0.6799046862707714,1.4408347717420162,0.5949166005002401,1.2339719476162014,0.599682287553457,1.1987700484474089,0.592533756961796,1.33364824106217,5.216817174192645
57,0.9750081672655995,0.06868215871389365,0.7910813459458985,0.5746933417318694,0.7979418490299872,0.5644633012614738,0.8234237177003563,0.4906346777594584,1.7080679180886145,0.6679904686377293,1.596067578151672,0.5905480540347914,1.2467806654093851,0.5798252581650535,1.2730481719052251,0.581016679916522,1.3164448964396955,5.441934320830087
58,0.9740280953936622,0.06798950531065089,0.79941195689631,0.5554096642291378,0.810519438111599,0.5371519422772584,0.820320156772555,0.5009299497010855,1.6710799659089066,0.6465448768982535,1.6561230186482476,0.5837966640427342,1.311945922166772,0.5675138999442433,1.3082877309124463,0.5571882446504378,1.3427501569862306,5.628709251583333
59,0.9758248938255472,0.07029698351495471,0.7992486115843204,0.5435947609742223,0.8043123162559963,0.5583344750624785,0.8253838614442309,0.49294508715658863,1.6747838508767343,0.6795075456948391,1.514236735977359,0.5857823669815745,1.2559832271552445,0.5992851469420175,1.2377967606753562,0.5976965846027809,1.2152163871135666,5.232851658102252
60,0.9781117281934009,0.07272017351973498,0.7985952302779453,0.5599206552245344,0.8059457693564195,0.5328773205204752,0.8262005880041786,0.48783341097855093,1.6629777951826266,0.654487688653615,1.5602192639079568,0.5965051628513124,1.259697060531998,0.5647339158298668,1.3354615451230996,0.5575853852382059,1.301935783352901,5.466939454612701
61,0.9728846781707908,0.07374655726751464,0.8008820646652712,0.5367081694375531,0.8023521725121218,0.544513617951042,0.8301208755698168,0.46924584068063424,1.633852424593542,0.6671961874740289,1.5200925517955894,0.5675138999442433,1.3342477954906353,0.5961080222398729,1.2474594580762626,0.5972994440150128,1.2568909564574056,5.368331534650422
62,0.9759882391375367,0.06777940119870321,0.8036589350080381,0.5349518153177527,0.8083959490362627,0.5188017730150531,0.8281607317967339,0.4836137269844771,1.6147869239247574,0.6687847498132654,1.468688304198542,0.5818109611038939,1.2863144951623238,0.5897537728355838,1.226604591862752,0.5830023828435266,1.2710506950606422,5.262303257859633
63,0.9764782750735054,0.06905664972285809,0.8101927474876199,0.526671763934251,0.8116628553149982,0.5222099299370093,0.83093760209082,0.4732982117009685,1.600882723727907,0.6584590945312956,1.6470607414337155,0.5845909452182703,1.335473989663946,0.5937251787369359,1.3083630253585252,0.5861795075575069,1.292121285964706,5.592662442383831
64,0.9817053250571709,0.05687233814852521,0.8214635739954264,0.5009172291722184,0.8131329631034317,0.5166682777199157,0.8304475661159068,0.4732211330325648,1.5573265825522098,0.6620333598212083,1.5013063793346904,0.5734710087607644,1.3194219361017203,0.5901509134351876,1.2551900076430595,0.5722795869856244,1.281313928798421,5.3668775528172254
65,0.9789284547533486,0.06117608715889117,0.8013721006596567,0.5382978896111766,0.8206468474549509,0.5124505663455525,0.8440052270694559,0.44403101370950726,1.5656130827162555,0.6695790309888016,1.6187501664529942,0.6004765687289931,1.295949033522909,0.5730738681611606,1.3281983357038263,0.5857823669697388,1.3213154615818081,5.5738811069674865
66,0.9803985625612545,0.06187442682103635,0.8046390068994477,0.5312938200068295,0.8150931068473063,0.5116679803564127,0.8436785364260045,0.44595940826337194,1.56046473535982,0.6687847498014297,1.6962852927740704,0.5833995234549662,1.314500571457141,0.5992851469656889,1.2296959740820623,0.598490865778317,1.280921552640943,5.531075153396279
67,0.9759882391375367,0.06669924880951619,0.8119895459195049,0.5030588851532722,0.8245671348842831,0.5056834532247965,0.84171839268213,0.4553488000365731,1.540465313638203,0.67196187451541,1.5787760702689897,0.5742652899363005,1.3518586015540328,0.5635424940547269,1.3500061652270265,0.5822081016679904,1.321755176882028,5.612074306931545
68,0.9781117281934009,0.05833644818615551,0.813459653668994,0.5098091004351236,0.8209735380399854,0.5211753225606939,0.8368180332834991,0.44485177325583175,1.5438554854768431,0.6727561556909462,1.5975144615604324,0.594519459912472,1.3094025546710013,0.6072279586973789,1.2488283061195309,0.586576648145275,1.3559869882473878,5.521422453964391
69,0.9790918000653381,0.05935927266808954,0.8134596536884663,0.5047438389645102,0.819503430271024,0.4994076625247751,0.8498856583205519,0.4401021627225505,1.5133059905347228,0.6711675933398739,1.5521044795549526,0.5778395552262131,1.3622581542153696,0.5869737887448787,1.2840412907462162,0.5794281175654497,1.2841071110097448,5.49220785231132
70,0.9772950016334532,0.06193432714283522,0.8136229990394004,0.5057509657761039,0.8181966677751077,0.4969934998716026,0.8510290754265896,0.4302244493284478,1.5045950719633354,0.6854646544876887,1.584141680615578,0.5718824464096921,1.2964787557543602,0.5965051628513124,1.2499421719843382,0.5909451946107237,1.359087289291019,5.499339661586843
71,0.9821953609931395,0.052896440806476125,0.8191767395886281,0.49992727924701785,0.8356746160995723,0.4829055045417071,0.8518458019865374,0.4286581244354971,1.4740837151145125,0.6810961080459113,1.5990326013481009,0.5818109611038939,1.316649253343286,0.5941223193128683,1.288548680455842,0.5857823669697388,1.3349167911943887,5.548851381889689
72,0.982358706305129,0.04986503518250061,0.8199934661485758,0.49575569380618745,0.8328977458346946,0.47476634850536287,0.8485788957856909,0.42853311777153813,1.4586248890475797,0.6660047656988889,1.8049307884729466,0.588562351095951,1.3515094624709476,0.5921366163858637,1.3405299126521948,0.5802223987291502,1.396724286488449,5.9034002721072945
73,0.9817053250766431,0.05271124979775847,0.8219536099703395,0.49676670534709666,0.8279973864750082,0.4907399619260437,0.8560927801761546,0.4085684934498944,1.4584934929545819,0.6755361398171583,1.6694925668414695,0.5849880858060383,1.3114375422832225,0.5881652104963472,1.2793137182358052,0.5885623510841153,1.3514089930545157,5.621365004347089
74,0.980235217249265,0.05736369055680895,0.8268539692521368,0.4808507997278527,0.8346945442860518,0.47075082856780837,0.8479255145182605,0.4266228374314051,1.4453010792749375,0.6822875298092155,1.6633880159176289,0.5758538522873727,1.3022572358062667,0.5921366164095351,1.3420749554755291,0.6008737093049255,1.3189103146267847,5.6363436253512065
75,0.9826853969291082,0.04621584308300132,0.8172165958642259,0.4978695795529031,0.8279973864555359,0.48087613388277745,0.8538059457693564,0.4153159669424264,1.4499984460888016,0.6814932486336793,1.6802147482083079,0.5889594916837191,1.3111716074258017,0.5937251787369359,1.3240206639110048,0.5988880063660851,1.3121169945424846,5.637248870586005
76,0.9843188500490035,0.04032678250685247,0.8270173145835986,0.48973264561997093,0.8350212349100309,0.46314215448820995,0.8513557660895132,0.408366351453201,1.411293775612371,0.6723590151031781,1.7552201871972308,0.5901509134470233,1.3187884100142502,0.5873709293326468,1.3146075395078674,0.5869737887212073,1.3186025360778175,5.716938441854512
77,0.9825220516171186,0.04811052378146185,0.8266906239985641,0.4756583441748646,0.8312642927147991,0.47089776103937014,0.8556027441817692,0.41947024032517377,1.4238647931309862,0.6767275615567911,1.7295957291553972,0.5877680699085791,1.3400174762234032,0.5901509134351876,1.3061058342788217,0.5794281175654497,1.3506234547772797,5.736071532638041
78,0.9821953609931395,0.05325941337694849,0.8213002287029091,0.5044118912731733,0.8327344005032328,0.46993415926609583,0.8469454426268509,0.43315629945865297,1.4704895476740352,0.6747418586297864,1.7052734779255765,0.5873709293326468,1.323881906588178,0.5873709293089754,1.3574225564884514,0.5877680699085791,1.3377418299224095,5.734050024966573
79,0.9846455406729827,0.0480136407233625,0.8312642927537437,0.47156575081668545,0.8353479254755932,0.4605624882351608,0.8569095066582132,0.4028298127246191,1.3927010834041822,0.6810961080459113,1.6264763198756134,0.5845909452182703,1.3183806645813396,0.5929308975613998,1.3135849935038872,0.5806195393287539,1.3565842608689693,5.624754866690178
80,0.9830120875530872,0.050522144247589655,0.8271806599150604,0.46767891353201296,0.8324077098792536,0.4695193329421339,0.8495589676186837,0.4183541012088756,1.4158000855693549,0.6795075456948391,1.7339601171179362,0.5873709293326468,1.3269283407921826,0.5937251787369359,1.310228484847699,0.5941223193128683,1.3224021688790146,5.703246101015044
81,0.9852989218819963,0.0462473972755264,0.8441685723230287,0.4508095362516682,0.8351845802414928,0.4603905711287729,0.8663835348120237,0.3803463735560193,1.347526937323978,0.67077045274027,1.7268305003072841,0.5845909452182703,1.3162706621328548,0.6008737093167612,1.30421323636347,0.5706910246227165,1.4510802854743148,5.808137065271615
82,0.985952303168899,0.044726457578384574,0.8311009473833373,0.47370884841814886,0.8324077098597813,0.46290762211344905,0.8665468800655964,0.39258787860593075,1.3836723077301105,0.677918983331931,1.75107096481478,0.5877680699204149,1.3252620038719192,0.5718824464096921,1.3627398437787086,0.5857823669697388,1.3481107299483135,5.7969233538064815
83,0.982358706305129,0.05015566472557688,0.8363279973475305,0.4551131723461413,0.838288141091405,0.4486649863103058,0.8662201895000342,0.40730716082170404,1.3709754867126878,0.685067513923592,1.8000994197976374,0.5706910246463879,1.3614661643981365,0.6100079428354268,1.2994612458445327,0.5861795075575069,1.386081551989456,5.856838413417292
84,0.9838288141130349,0.04502487506845601,0.8405749754982031,0.43959751090400556,0.8376347598434468,0.4606266175948962,0.8609931394774242,0.3905918248258203,1.3455753464669193,0.6814932486100079,1.7660190805103726,0.605639396369978,1.3364944650308541,0.5901509134351876,1.321418339092169,0.5841938046068308,1.3406877463137563,5.774355830655768
