epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_34_acc,dense_34_loss,dense_36_acc,dense_36_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_34_acc,val_dense_34_loss,val_dense_36_acc,val_dense_36_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.17526951977451888,2.2619307880812864,0.1687357073046732,2.247638003104109,0.17575955570561946,2.269527102170992,0.18163998694211117,2.234080590324751,0.17788304477608777,2.245685473644278,0.17673962757268866,2.237102045844638,0.17886311663342083,2.253051064599382,0.13917020582482925,2.3166273067450063,0.1762495916415881,2.230795100793773,0.18752041816886678,2.2166564977079464,0.2102254165402817,2.140361701729484,0.18850049004080405,2.2045063992724314,0.1684090166806941,2.2546281895579874,0.1638353479449868,2.2299553489653903,0.18098660568928493,2.20989052484488,0.24322116955243384,2.0481658877597373,0.17967984320797276,2.2425717012978037,0.1891538712887622,2.20477156139051,0.17461613852169264,2.239922936700287,42.35778824794686,0.2176330420969023,2.1022355995829662,0.21882446386020651,2.085723466395953,0.21842732327243844,2.1228770671902053,0.22954725972994441,2.058563894653623,0.2136616362192216,2.1261923127556908,0.22637013502779985,2.0892158984380456,0.2748212867355044,2.0300469532952223,0.2192216044479746,2.1844866309874202,0.26687847498014294,2.0496615354175884,0.2561556791104051,2.0238196749456163,0.36417791900699154,1.7398797490466105,0.22756155680293977,2.051813154205431,0.21207307387998503,2.092791453725862,0.21485305798252582,2.073885297472274,0.267275615567911,2.043340345334211,0.40349483719603046,1.5847454533111112,0.21525019857029387,2.081182250719017,0.25694996029777695,2.0458505041926887,0.24106433677521844,2.0873045898601115,38.74192945497011
1,0.209735380599445,2.1351677834773444,0.197484482195361,2.1414920528976404,0.21365566808476008,2.128212615657733,0.20973538059701097,2.1077006713738826,0.21806599152551606,2.1172600639135144,0.21561581183106865,2.0879255814787534,0.21806599151091186,2.094878110025724,0.20957203528745547,2.115930009573669,0.24730480235704055,2.033556150167217,0.23325710554054382,2.0588417317266754,0.30610911467327706,1.7707768853915669,0.2283567461638192,2.0784170318763655,0.2103887618620074,2.0901225404153654,0.21969944462837326,2.0745717964698893,0.23521724927468224,2.0206987439943505,0.3827180660012422,1.5995800749455664,0.22231296962264005,2.066003899915434,0.22737667429188194,2.0858132050186153,0.20777523685313642,2.0975381794493013,38.97151097095468,0.21405877680698968,2.03346001050887,0.2176330420969023,2.020660399822511,0.23113582209285238,2.014091100268557,0.24940428914201931,1.969266005032019,0.26846703733121524,1.964525469339869,0.2466243050039714,1.9654497909015658,0.32247815726767276,1.9284699059744692,0.2637013502779984,1.9998015414352357,0.32406671964241646,1.8924637730865843,0.2911040508339952,1.9400140099150496,0.43526608424114743,1.5740988611512188,0.24066719619928606,1.9823096485910574,0.2756155679228762,2.000254722130119,0.29348689436060366,1.9900794224288372,0.30976965845909454,1.9102503423940767,0.5226370134554371,1.370426437701376,0.2732327243844321,1.96065167873222,0.3010325655518684,1.942022231384532,0.23669579030976967,2.016203623711826,36.54032529205249
2,0.2185560274468805,2.098514297124569,0.21904606338041507,2.1004942794595425,0.22247631494923378,2.079058511784481,0.21741261027755787,2.0626933356586994,0.24093433518944826,2.0394695567679695,0.22770336491586102,2.042904608236423,0.2517151257807583,2.026763033999294,0.245344658613166,2.0254227386039676,0.30659915062384996,1.8884120249974108,0.2915713819208117,1.911043218988408,0.35200914734720756,1.6352794458569362,0.26690623980065414,1.9704728258937374,0.2526951976672998,2.009401674949823,0.2801372100815435,1.9307952127360082,0.2881411303592951,1.9007250954223902,0.4944462593923554,1.3204884092155837,0.252531852338272,1.9668934613962805,0.26412936952604027,1.9972586293736145,0.23162365240361013,2.059907498604252,37.13079448402103,0.2220015885860225,2.0320901370787072,0.24583002382843527,1.9987451344657456,0.2688641779189833,1.992579209605695,0.31016679904686256,1.9601234493035944,0.2704527402700556,1.9678784516995818,0.28673550436854645,1.9332552844328574,0.33518665612359383,1.8802050782916468,0.32128673550436854,1.9205048368316118,0.4015091342808615,1.6908665265802167,0.3526608419617175,1.7833954516244939,0.45631453529816945,1.5204329489714765,0.3582208101194562,1.8518630217899872,0.3054011120173172,1.8764006747813144,0.34471803018268465,1.757478816249808,0.39197776012708496,1.7186602587923347,0.5448768864177919,1.248508554635491,0.32644956315718915,1.8627341410960347,0.35305798257315696,1.898464312432208,0.2509928514694202,1.9926821452649082,34.95067062862721
3,0.23472721334844973,2.067221401291554,0.22917347273106903,2.070477251288393,0.24142437112298287,2.0447982147370083,0.2378307742616469,2.018448171604696,0.24697811173792955,2.010498983102155,0.24959163672976228,1.9986013469646196,0.2936948709596376,1.9130643875292803,0.29140803659908604,1.9175331973437584,0.35184580204495414,1.7605139861033656,0.3333877817706632,1.7806157645584126,0.3899052597287822,1.5508848628511775,0.32195360995086725,1.8360171201220528,0.29565501472055034,1.8822513039849702,0.32309702712505795,1.8073160137393356,0.3333877817803993,1.7261421270753698,0.5552107154914111,1.1773685434993206,0.2930414897481899,1.8666160598918138,0.29108134597510693,1.9255253472619491,0.25416530546546956,2.021322387451052,35.43819182731481,0.22954725972994441,2.012056617911038,0.24980142970611596,1.9825329986993427,0.2760127084988086,1.9430087745142324,0.2744241461477363,1.9063058028247641,0.2795869737887212,1.8873584465529827,0.3375694996265308,1.875916691977794,0.40428911837156656,1.6989682018993582,0.3439237490071485,1.7650740163680387,0.44440031773614164,1.611264589383926,0.429308975400955,1.6657352416263487,0.46505162827640983,1.4668030373817214,0.3725178713382853,1.7352344701932099,0.36616362194583185,1.7178044835189867,0.3788721207544101,1.6169930956873086,0.39753772835583795,1.5209883705219454,0.5972994440031771,1.0785598279087196,0.35941223193010324,1.778427492989918,0.38443208898316306,1.8885612038982775,0.2732327243844321,1.9562871467508525,33.17006978465982
4,0.23113361648467973,2.057175730381554,0.23178699773263792,2.054863224696272,0.2564521398260211,2.021360510278083,0.25449199609918477,1.9791145973133908,0.26331264294662027,1.9712231459862186,0.27000980073819164,1.9548983091779957,0.3297941849166293,1.8026858967762684,0.33159098337772275,1.8172801770403744,0.3742241097777858,1.6977345650198412,0.3619732113737018,1.707662501392782,0.412773603436527,1.4924317743995539,0.34188173801359184,1.7636263071030271,0.332407709908462,1.7714970138718669,0.339594903631134,1.7348141121108795,0.3717739300882065,1.6390644799101317,0.6043776543223752,1.0459738197142843,0.3093760209276722,1.8028736836534043,0.3152564521422576,1.870051458901496,0.2677229663557338,1.9828707724760966,34.228758935015485,0.22954725972994441,2.0408562655672373,0.23868149324861002,1.9715798673788834,0.3284352660841938,1.9354189277358052,0.3379666402142989,1.8863852139594917,0.3018268467037331,1.881542167936269,0.40428911837156656,1.8006056992187682,0.4364575059571088,1.6200322425961968,0.34551231140556365,1.7180639516748637,0.41342335189023216,1.6051565190929566,0.42732327248578605,1.6392100098778843,0.5146942017474185,1.441340425724165,0.3891977760245442,1.686889030423971,0.3653693407466243,1.6429980911841178,0.3852263701350278,1.6117647622103157,0.44400317712470216,1.4295768643107274,0.5957108816994477,1.0714297166317583,0.36934074664797645,1.738073791938703,0.4015091342571901,1.8180044333408332,0.3141382049245433,1.9183263565643711,32.5181985359707
5,0.23881084613845224,2.0351241777162077,0.24322116956217,2.037814769663868,0.2536752695295009,1.9971893544447885,0.27147990853636145,1.924202658194648,0.28536426005547283,1.9243010131411598,0.30741587718379765,1.8506462840385898,0.3605031035609278,1.7236713162437447,0.3596863770107162,1.7471710723118625,0.382064684753284,1.6360494267975572,0.3734073832275742,1.657420624202079,0.42110421428957706,1.461850487360258,0.3606664488826535,1.698071707077799,0.3564194707611891,1.6861511272996206,0.36442339105841304,1.674649226513613,0.3923554394378338,1.5951037244522583,0.6419470760994431,0.9598661087884189,0.32391375367526953,1.7825349558026757,0.3219536099703395,1.845365290001536,0.27817706631819666,1.9579368514665705,33.25553047170206,0.2716441620333598,1.9947469401113376,0.26092136616362194,1.9699628436442307,0.2911040508339952,1.950872252724112,0.30420969025401295,1.850967096373427,0.3121525020330458,1.842710041355954,0.4285146942017474,1.6731821148995845,0.40667196187450355,1.589593964403257,0.3741064337011933,1.6304042135750707,0.4233518665844339,1.5603501002309434,0.4090548054247834,1.5825669153802824,0.52263701350278,1.4034963805491816,0.37688641781556975,1.6321072764014137,0.352263701350278,1.6231509554092614,0.4050833995234313,1.5555002601303876,0.4070691024741074,1.4624121194798574,0.6159650516756192,1.0102914000333918,0.38046068309364667,1.7137950240287447,0.38959491662414797,1.796724438193869,0.30937251789499787,1.9743851551089238,31.877137557583445
6,0.25236850702628244,2.0228698528580167,0.2517151257783243,2.0124551253706673,0.262332571074683,1.9885382596202552,0.2936948709766758,1.8831830518146777,0.3067624959212353,1.8611205289349062,0.334204508335479,1.785281957072084,0.38516824569082153,1.6580424933058107,0.36752695199595053,1.6929497110107605,0.40280953937108827,1.5861467831433111,0.39905259720019676,1.6000671047901103,0.4464227376869012,1.4102877260851183,0.38222803006527356,1.6512535538637572,0.3797778503854304,1.6215577183576706,0.3833714472589365,1.629855076731595,0.40836327997873284,1.5359468068690207,0.6646520744854623,0.8873634115810762,0.3301208755333063,1.7373482831277631,0.3376347598848254,1.791130966471909,0.29483828814599844,1.9125779696984526,32.32743194889142,0.28038125496425736,1.9608971576448277,0.3069896743565537,1.9264773388908816,0.3200953137410643,1.8860147160324812,0.37013502782351254,1.7558277405094211,0.39277204132629256,1.6797075130524761,0.4118347895273242,1.6439767054284349,0.44082605242255757,1.5321782238432298,0.41898332011898515,1.5927798677002087,0.48014297063526795,1.5191702625882162,0.4741858618069112,1.5308084216167095,0.517474185909138,1.3973537170763901,0.4209690230578255,1.6216156034833198,0.40190627486862956,1.5569893228714196,0.41739475775607715,1.5256855773300855,0.4340746624423361,1.4070401689758179,0.6314535345512311,1.0064318716123617,0.38244638603248704,1.6700552251246166,0.4118347895391599,1.7443148066260874,0.3375694996028594,1.8618006302876733,30.878160141875956
7,0.25792224763636107,2.000486466511524,0.26543613198788013,1.9941134930280096,0.27033649134756654,1.9554900569255271,0.3155831427686707,1.8323452739067538,0.3324077099011599,1.8041364336590173,0.35249918329291235,1.7356431095166285,0.40901666122182295,1.5905005917834207,0.3943155831476319,1.6228857984810785,0.4235543940083648,1.5308544430145443,0.41130349560914886,1.5466747346636285,0.4573668735707285,1.388597148612059,0.38435151911140153,1.6168873220906075,0.3913753675366881,1.5805156373853038,0.4016661221920295,1.567331842915056,0.4325383861580537,1.4768324598538567,0.6986278994182323,0.8081498482148658,0.35690950670202587,1.6858306611452722,0.3534792551648496,1.7556689606504243,0.30757922249578723,1.8551135763394524,31.40671388637938,0.2978554408260524,2.0225959369547315,0.2867355043803822,1.9837321934953769,0.3141382049245433,1.8868068084535001,0.3784749801429706,1.7194419857809902,0.3923749007621959,1.6878711335520786,0.42255758538522636,1.6180016217106765,0.41302621132613554,1.5828045986302794,0.4027005560204943,1.5837196663696678,0.4213661636455936,1.5706463832529505,0.40984908658848385,1.5770106429235626,0.5202541699288287,1.3789473598063986,0.369340746624305,1.6083023719507328,0.3542494043009541,1.6542525182080894,0.3792692613421782,1.6293010936075019,0.4555202541936476,1.409993483775944,0.6207307386814932,1.052327878978858,0.42295472597299444,1.6297679523137754,0.3979348689554417,1.740892787861199,0.3260524225575854,1.8790755580113556,31.27379835399964
8,0.2724599804009966,1.9775219567263684,0.2680496569797129,1.9784592902181353,0.27997386476955394,1.9393233008261639,0.3355112708459996,1.7960778313187826,0.3459653707938582,1.7582466103445662,0.3598497223324419,1.7000124216936492,0.4155504737111409,1.5421290952603983,0.4096700425087257,1.5762006688141348,0.4366220189480562,1.4874181283606847,0.42649460961444047,1.5056169750019834,0.4737014047696831,1.3449353007700116,0.3915387128584138,1.5989718162246251,0.41277360341705477,1.550022419314492,0.4157138190133943,1.5402956764824989,0.457203528258739,1.44236365388087,0.7226396602612234,0.7692574736184834,0.36573015354946137,1.6498771424933767,0.36213655670029554,1.725928415546461,0.3150931068327021,1.8151713979279283,30.755848831929477,0.31374106433677523,1.9270306023649983,0.2799841144001607,1.8937564348776819,0.33717235901509135,1.8275458551381105,0.42216044482112974,1.6689730715050974,0.42970611596505165,1.6153338986602068,0.4420174741858618,1.565786445680547,0.4515488483159669,1.4690461667214623,0.4253375694996029,1.5108203515824674,0.46624305003971406,1.5030202247303,0.4602859412350287,1.5003073002441807,0.5552025416524189,1.3101902383130348,0.3931691818903892,1.5896257350518648,0.4507545671404308,1.4793799712224267,0.4162033360046087,1.518048984176872,0.4837172359015091,1.3403229501817413,0.6481334392848329,0.9722735774810585,0.41540905482907253,1.6282261733122532,0.4273232724502789,1.6965108960038429,0.33876092136616365,1.825988451553016,29.89992051885846
9,0.28716105848005574,1.9323686240195292,0.2789937928805784,1.959582900969821,0.289611238162333,1.9091953182874728,0.3526625286049019,1.7424491991680535,0.35903299579196646,1.7391588319870663,0.38386148317543284,1.6797235870003038,0.42649460961444047,1.5128099235667392,0.42502450177732615,1.5200446814892534,0.44854622672329303,1.4497084333319479,0.42371773933982665,1.4883532699359394,0.4748448219633461,1.3211797609005205,0.4050963737340738,1.5537976884873075,0.42306435809186843,1.5058774034480806,0.42322770337464954,1.4961878403617213,0.47076118916360743,1.3947399523631299,0.7383208101927474,0.7233812506293907,0.37863443319176737,1.635460090458062,0.3763475988336499,1.70779566346567,0.3332244364586736,1.7943434178614999,30.12360229666659,0.3288324066719619,1.8901408305709755,0.3542494043127898,1.8693414177565086,0.3451151707941242,1.8581864368925027,0.40428911837156656,1.6548672256439427,0.4281175536613222,1.6129876948046817,0.4340746624541718,1.5390962942712736,0.46227164418570477,1.4084136955694513,0.4535345512784787,1.4916553687632699,0.48808578239062933,1.459739381780314,0.4654487688760136,1.4787824888661136,0.5432883240193768,1.3251331077623785,0.426926131898018,1.521353995544367,0.41977760131819275,1.4892807677684083,0.4471803018268467,1.4423283039339958,0.4741858618187469,1.3379712303637321,0.6354249404525832,0.9668025946491668,0.418189038943449,1.6136589989575059,0.41501191422946876,1.7004025018432956,0.3403494837172359,1.8417787842091538,29.559140465200848
