epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_34_acc,dense_34_loss,dense_36_acc,dense_36_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_34_acc,val_dense_34_loss,val_dense_36_acc,val_dense_36_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.17477948383855024,2.26062924446759,0.16677556354619444,2.247513650134279,0.1726559947924223,2.2702578918796004,0.18245671350205891,2.2349777691351047,0.17967984319336855,2.2434367971535565,0.1788631166382889,2.236169028733922,0.1798431885053581,2.254496280993562,0.1367200261547222,2.3178728512789215,0.17673962757755673,2.2311946617470424,0.18360013069572187,2.2188718503146965,0.2043449853183942,2.1437055826654468,0.19242077752855313,2.204842933289018,0.17314603071378673,2.2519803996259036,0.166938908858184,2.229442371803341,0.1798431885053581,2.2073371388950367,0.24224109768049656,2.057589132892505,0.18311009475975323,2.2429380612371794,0.18735707285687722,2.2029337248199323,0.17102254165792263,2.239997726840468,42.36610336702503,0.2227958697378872,2.1005009940164823,0.2227958697378872,2.0738011858972696,0.22081016681088259,2.130648515449809,0.2243844320889595,2.0651172705355667,0.23709293089753772,2.129595340860562,0.23034154090548054,2.074084973316329,0.2656870532168388,2.03356414526772,0.21445591739475775,2.1895062385616653,0.27521842732327245,2.05196620605596,0.2565528196981732,2.0427897014345224,0.3665607625217642,1.7442832615188042,0.2414614773748222,2.0469651364257544,0.20691024623900012,2.079815016557907,0.22875297855440826,2.064023136240419,0.2585385226370135,2.039390951229335,0.4066719618863393,1.5543493404570223,0.22200158856235108,2.071042982711974,0.2541699761834004,2.0514194957787693,0.24225575853852263,2.0807278383526184,38.69186714966208
1,0.21202221496729864,2.1363513656629918,0.1925841228356746,2.141836977441184,0.20401829467737687,2.1332905788664647,0.2128389415272464,2.106858322488759,0.21904606339745333,2.118368642075472,0.2121855602792882,2.0883557107159607,0.21675922901256145,2.097205104332506,0.19781117282907623,2.1313364228482574,0.23962757269109786,2.0387188890563706,0.23521724926981416,2.063450169617816,0.30659915060437765,1.779249208147173,0.2229663508681642,2.0812971529638173,0.21381901339918366,2.081807826633198,0.2151257758951,2.0721066732571742,0.2332571055308077,2.0254923141847754,0.3832081019274747,1.6125968093382927,0.2214962430626923,2.067914081531115,0.22378307743054596,2.0968376174934233,0.21430904933271824,2.0930198640147286,39.03309564674574,0.2176330420969023,2.033617465622942,0.22756155679110404,2.022018599832124,0.23669579030976967,2.0266795523873014,0.25456711678300425,1.9701824121952436,0.2708498808578237,1.9648397796394523,0.2533756949960286,1.9895091842714996,0.32128673551620424,1.9460700412323022,0.26965845909451946,2.026860626279787,0.32446386023018453,1.898915241974701,0.25138999205718826,1.974527783768815,0.4344718030182685,1.5780262117635835,0.23868149326044572,1.9962252992973903,0.262907069114298,1.9916986830183396,0.2521842732327244,1.9987221565201132,0.2978554408378881,1.9068911869058163,0.5003971405877681,1.4129139860060784,0.23153296266878476,1.9601823089613244,0.27918983322462454,1.9718703248370157,0.24066719618745036,1.99441617533174,36.72997763272407
2,0.22084286181473411,2.0972851812742146,0.21773930088693275,2.0981344220218454,0.22394642275713972,2.0839146533381583,0.21888271808546378,2.070567620186119,0.23946422737910833,2.0408989184434723,0.22590656648641005,2.0558550933419157,0.25187847110735206,2.026252196295438,0.24060764456546918,2.050102735181059,0.30463900686537115,1.8953562546929126,0.2798105194575644,1.930807950643884,0.35658281609265097,1.6329139398227754,0.26412936948952975,1.975974790335714,0.24828487424358206,2.0068539313653138,0.2858542960011776,1.9286997917235111,0.2781770663230647,1.8934938274774236,0.48121528910172995,1.3557037945979173,0.25955570075138845,1.9659309265700013,0.25040836328971,2.02674136127533,0.23505390395782463,2.050624965492007,37.25087831379424,0.23034154090548054,2.058194431073141,0.24702144559173947,1.996622977699904,0.2581413820492454,1.9937696193682948,0.3014297061278008,1.970600733783531,0.26608419380460685,1.9880237855827931,0.25258141382049243,1.9613307976741654,0.3196981731532963,1.8826693629726141,0.27918983320095314,1.9554997658899989,0.3967434471803018,1.7273273210472488,0.35385226370135026,1.7821577522279346,0.4590945195072316,1.5364280292872308,0.35186656076250994,1.8510148185316393,0.29308975382017843,1.958626800344708,0.36814932486100077,1.7552121987505693,0.38403494839539504,1.738532097307437,0.5659253375694996,1.2325807663540314,0.3419380460801439,1.8475683322494423,0.2926926131850675,1.9038925046860178,0.2494042891183479,1.973367088270907,35.17720804979538
3,0.2327670696045752,2.0726077608016924,0.22525318523845186,2.0614388204018144,0.24387455080282605,2.0527170773075905,0.2324403789805961,2.027634670788149,0.248611564857825,2.002259787450776,0.24485462268206545,2.016222953095385,0.29173472723280125,1.9214181581457936,0.28569095067945194,1.9419793237544711,0.35543939890872417,1.75201878271941,0.34008493956223457,1.7844598807372598,0.3987259065762177,1.5401016869836288,0.3185233583990868,1.8330375779808366,0.2941849069029083,1.910577037177885,0.3351845802025482,1.7839036730916156,0.3395949036360021,1.7393585909663054,0.5511270826916724,1.1645064089898773,0.29222476315903373,1.8680240228183127,0.27883044758562714,1.9432935238429745,0.25187847109274786,2.014408974583653,35.49290996079194,0.22041302621127878,1.9990181644536655,0.2561556791104051,1.957912028451303,0.2617156473391581,1.9690830847684877,0.2617156473391581,1.9212998008803777,0.29507545671167595,1.8532800806998448,0.3324066719737102,1.9069425175358512,0.409054805401112,1.6995925536886674,0.3308181096108022,1.8145572014324622,0.42970611598872305,1.6054701639414781,0.42017474188228937,1.6709268944333526,0.4686258935663225,1.4774403009886208,0.37688641780373405,1.737761455835853,0.36775218429690415,1.770545531303945,0.38046068309364667,1.6193931683175993,0.38204924544471897,1.5438426610872422,0.5818109611275653,1.1124704999285524,0.3474980142970612,1.7819744233482882,0.3772835584033378,1.8956498999364608,0.2799841143764893,1.9628920772891845,33.36217469388857
4,0.23309376022855427,2.056677820128734,0.2340738320834533,2.0369180256694954,0.2466514211236866,2.0328170260118137,0.24975498205148797,1.9879577770532249,0.2724599804180348,1.943327360977265,0.259392355444267,1.9844426735286345,0.3204835021234891,1.8240840558092877,0.32391375367526953,1.8264277136742544,0.36867036917014123,1.6776999270592745,0.35086573017301687,1.7228720361054704,0.411140150277687,1.490831064149781,0.3469454426852678,1.755699493923206,0.32587389742888023,1.7903985801922344,0.3544593270367869,1.7057771018345111,0.36033975824893827,1.6610233517341153,0.5968637700487452,1.0531931186142953,0.31427638027762245,1.8055438116382672,0.30627245998526664,1.8811535688055687,0.2638026788679847,1.9825411631522791,34.28086558980359,0.22716441620333597,2.0364944249320542,0.25734710087370927,1.9381915394326257,0.26687847498014294,1.9818757909739937,0.32565528199348875,1.8933968401977805,0.3379666402142989,1.8185336864401747,0.36100079430484694,1.8865509362709343,0.4189833201426566,1.6070701366762399,0.34511517077045273,1.7196543559467536,0.3903891977878484,1.625789409880604,0.40627482133407833,1.6470154071251868,0.5206513105639397,1.424829667882374,0.3745035742652899,1.677671288004747,0.37728355837966643,1.6460771849460314,0.39475774428880434,1.5691084369389758,0.4066719618863393,1.5103997778002471,0.602859412279273,1.09033768702183,0.31334392374900716,1.766218943762533,0.3832406672198589,1.850455257890715,0.3252581413820492,1.9225677153342673,32.67311657033713
5,0.2396275726984,2.040764937366547,0.24975498207096025,2.0100644300358623,0.2562887945310698,2.0053332327082827,0.2649460960567796,1.939880882591564,0.300718719372754,1.8695996626262297,0.2816073178894494,1.9163025218028331,0.3477621692257432,1.75490328024042,0.36295328325050713,1.7246719429750763,0.3998693237893529,1.61289295352623,0.3676902973079401,1.673586544278633,0.42665795489722164,1.4478053342707988,0.36246324730480234,1.6910345194114653,0.35707285198967503,1.686142057969032,0.37226396603391126,1.6495582031603928,0.3846782097353806,1.6168960540444972,0.6421104214503772,0.9595714914997354,0.323587063090235,1.7859897798901483,0.32375040836327995,1.8556453212341115,0.2762169225743221,1.9528818307301454,33.253873006302875,0.23193010325655283,1.9875458279140796,0.2795869738005569,1.9298963221980998,0.28395552025417,1.94570561701386,0.31016679904686256,1.8512727783444005,0.3439237490071485,1.735386608421471,0.3959491660047657,1.7808119728983727,0.4213661636455936,1.6058558380916252,0.3689436060365369,1.6365041579397261,0.45631453536918376,1.5363327670987397,0.41302621130246414,1.5997940284851717,0.5313741064336776,1.3798421505806084,0.37172359017458484,1.6297703364995664,0.36934074664797645,1.579441006265054,0.4070691024859431,1.5306041284247558,0.4146147736417007,1.465278360463022,0.5933280381728393,1.0544637062418925,0.37172359017458484,1.710683925271129,0.38403494839539504,1.799644939903232,0.28038125497609306,1.9863391380825148,31.80503601910483
6,0.24077098987745874,2.0304401151419698,0.2580855929629548,1.9854255086337378,0.26020908200421466,1.9981047399135168,0.2816073178748452,1.90202969672905,0.3199934662069927,1.8209002228275462,0.31460307089429945,1.8284512205242294,0.3735707285200915,1.687749240220041,0.3815746488270515,1.6554672236693369,0.4165305455782101,1.5633047953496295,0.39317216596857313,1.6189568805679002,0.43678536427951803,1.415858794567204,0.38500490037883195,1.637710192358521,0.37863443319176737,1.6171449882382078,0.3869650441227065,1.60030413877337,0.41391702058637736,1.5503815842079829,0.6667755635413264,0.8804485406489281,0.3377981052138532,1.738094456949019,0.3214635740002944,1.8087756490442575,0.2927147990901343,1.9135507820712627,32.31249351464078,0.26131850675139,1.9679333493291054,0.34273232725568004,1.887015320177207,0.31850675138999207,1.9109885478606765,0.37887212073073867,1.7795251906154836,0.39396346306592533,1.6740431071653359,0.39396346307776103,1.6877482961907664,0.4352660841938046,1.5442617163949774,0.4293089753772836,1.5363149992334548,0.4686258935899939,1.5320776209554756,0.42613185069881043,1.5842657880805806,0.516282764051148,1.3977447020051212,0.40587768071080316,1.6048836209075237,0.38204924545655466,1.5497201309969162,0.4158061953931692,1.504427646340786,0.43566322478157266,1.4308135478244688,0.6334392375374144,1.0190910222785543,0.37887212074257437,1.6889815307780804,0.41223193011509224,1.7609192824510471,0.3395552025535355,1.866649382070855,30.986389387401918
7,0.2500816726584288,2.009153931252281,0.269519764802223,1.9621173671864482,0.2716432538434829,1.9707728088077319,0.30659915062384996,1.8531567696767943,0.34204508331097716,1.7788128960720662,0.33273440052513903,1.768414905475503,0.39839921594250244,1.6051570997640068,0.3988892518979434,1.5790634818499247,0.43988892520731937,1.5028309011646284,0.4121202221544924,1.5693675160836411,0.4536099314047051,1.393735011704254,0.39023195034302516,1.6043261041519727,0.38451486442339106,1.5796297405795,0.4109768049681315,1.5433346004666786,0.42763802678863116,1.4977581175820027,0.6974844821758888,0.8103236729940609,0.3489055864145381,1.691802596119018,0.33975824894312356,1.7776352415985237,0.3121528912144563,1.8618872193720013,31.417852956927007,0.2795869737887212,2.009643032211837,0.32128673552804,1.8645542660244312,0.3177124702144559,1.9229372452894216,0.3903891977760127,1.7406408680725705,0.3895949165531337,1.675931935276277,0.40031771247021447,1.6594338645245748,0.42057188249372884,1.5762644490142774,0.4293089753891193,1.566357096667513,0.4265289912747428,1.5780047822131156,0.39316918191406064,1.6004320199381652,0.5178713264022203,1.3833544565345486,0.3494837172359015,1.6228634688094838,0.352263701350278,1.606947697373588,0.3971405878154127,1.523321178245393,0.4694201747418586,1.3948344032001267,0.6092136616835621,1.0946344909294434,0.42057188249372884,1.6515125808874893,0.4102462271762519,1.7434307805974867,0.3073868149324861,1.9092471712728263,31.182549778860274
8,0.262332571074683,1.9885264879268434,0.2876510944330626,1.937050982964113,0.2722966351060453,1.9581787944112639,0.31803332246311816,1.8223028883595982,0.3438418817379941,1.7568271407034226,0.3417183926869981,1.7224588091176385,0.4147337471463251,1.56024228494489,0.4135903299575302,1.545143940993206,0.45066971578889325,1.4704017486108047,0.40918000654354864,1.5268121348686057,0.46259392356413015,1.355258854881917,0.39986932376988066,1.5867078435923374,0.40280953938569247,1.5354316510316088,0.4215942502839625,1.5077017200651297,0.45769356419470764,1.449323043446259,0.711858869650441,0.7715602650026292,0.36622018948299595,1.6622743235425752,0.3513557661089855,1.7382290249593662,0.3121528912314945,1.8321509348804832,30.78448448318237,0.3014297061278008,1.9309330416445318,0.3324066719618745,1.8248321312206714,0.3443208895949166,1.8699938457479923,0.3903891977996841,1.695829891988074,0.4054805401111994,1.6228758475437726,0.43486894360603656,1.589475306752563,0.45432883240667193,1.46061510562518,0.43486894361787226,1.4880285306616943,0.4765687053453553,1.4754162231449857,0.4491660047893585,1.5186848307148249,0.5639396346306592,1.321752625078886,0.3995234313183497,1.5629941425785552,0.45631453539285516,1.4768660309013628,0.4015091342571901,1.5364965103844785,0.4833200953255768,1.346942987585939,0.6425734710087371,0.9919690820310824,0.415409054852744,1.6441240359905507,0.4130262112906284,1.7123803200645518,0.34789515489666495,1.8289140626918332,29.956723945684335
9,0.2722966350914411,1.9510644537995196,0.30186213656154887,1.9049206001234382,0.2865076772320975,1.9336045171185592,0.3422084285986264,1.7747271598767937,0.35119242081646823,1.7353829406749497,0.3678536425809851,1.7004026319029595,0.41783730804978614,1.5304114035397953,0.4369487095817714,1.4857387925549606,0.4686377000785349,1.4226465106049382,0.42616791898072526,1.517600018189102,0.4728846782486799,1.3310562584455479,0.4121202221690966,1.5202260563008265,0.4150604378043807,1.4987891405402192,0.42665795495563846,1.4864725799819138,0.4660241751159106,1.401862303909232,0.7391375367916397,0.7280363854883699,0.37585756289768124,1.636419233602856,0.36409670043443393,1.7344244264847544,0.33191767398222954,1.8059581532972149,30.15705818742056,0.32644956314535345,1.9246913311119775,0.3800635425058786,1.8204616095169468,0.35464654492422926,1.873115266098495,0.39674344720397325,1.6895874400665307,0.4217633042096902,1.620912304371477,0.4392374900714853,1.5591122432773885,0.4789515488482923,1.4306947864929394,0.4467831612627501,1.4860607392263374,0.4813343923985721,1.488292711419279,0.4817315329626688,1.48131527561721,0.5309769657985666,1.3524406626761385,0.4185861795548885,1.5201141409120265,0.43248610012677097,1.48381868821463,0.43208895949166004,1.4531954077144196,0.463463065949009,1.366344444992241,0.6445591739475774,1.044514378812386,0.42295472599666584,1.6120446540705262,0.4086576648251796,1.75060411647696,0.33439237490071483,1.835685117174653,29.850080447693113
