epoch,acc,loss,val_acc,val_loss
0,0.2089186540346292,2.192639401480093,0.3407466243286754,1.976915410153917
1,0.3196667755830136,1.8178501958280013,0.4813343923749007,1.516465589581642
2,0.40509637374380997,1.5534239749198098,0.5266084193922964,1.2850588785456323
3,0.4861156485003609,1.312676897823168,0.5595710881888819,1.1821338103061825
4,0.5396929108183277,1.1657763925964868,0.5242255759011951,1.2076466420607683
5,0.5632146357399542,1.0871743944025398,0.5941223193483754,1.0731157936966542
6,0.6094413589940512,0.9991263494465095,0.6187450357663243,1.0482775674063218
7,0.6278993792683422,0.9537122102587569,0.6243050040187488,1.0527638054798292
8,0.6447239464227377,0.8987439070523701,0.6024622716915049,1.040153681864996
9,0.658771643273311,0.8640061600346146,0.6048451152181133,1.053849346894324
10,0.6850702384646832,0.8291654993567892,0.6143764892772041,1.0291412230092822
11,0.6950343025349901,0.7917803655415335,0.6143764892772041,1.030960195648282
12,0.7149624305977147,0.7428345099378746,0.6159650516519478,1.0413562735458326
13,0.7330937601701374,0.7095039312218732,0.6012708498808578,1.0587177145708355
14,0.7435478601374684,0.6755684118222582,0.5992851469420175,1.0761600178655317
15,0.7654361320024844,0.6251802284882685,0.5770452740270056,1.1188931765539292
16,0.7700098006992471,0.6222249780243341,0.6235107227958697,1.0383107824468536
17,0.7874877490626562,0.5675048033071866,0.6203335981173966,1.0594157539160125
18,0.796308395929564,0.5454289295419452,0.5909451946225595,1.0775666212614232
19,0.7972884678404458,0.540528701318319,0.5921366163740279,1.0617264895755398
20,0.8159098333683095,0.49417853910367654,0.6024622716559977,1.083877235899566
21,0.8242404442603041,0.47636297945881234,0.5750595711000009,1.1282601272472794
22,0.8283240770989873,0.47170771813711987,0.6016679904922974,1.1238916969375066
23,0.8328977458541669,0.45415180879689165,0.6032565528315339,1.1353919143190074
24,0.8480888598107778,0.42418053702410824,0.5921366163858637,1.126803057405852
25,0.8459653707938583,0.41860319061611884,0.6127879269261318,1.0658577089689856
26,0.85968637700098,0.37687359992700714,0.6183478951548849,1.1176193562928791
27,0.8694870957592974,0.3790133655928039,0.6183478951785563,1.1153293951836913
28,0.8714472394447551,0.3700733952606398,0.6012708498808578,1.1340136393324736
29,0.8752041816010424,0.346760252270968,0.5786338363899135,1.2101523434658956
30,0.8761842534729797,0.3442842881787022,0.6143764892772041,1.1284174141285437
31,0.8905586409670042,0.32519192102784156,0.5885623510722796,1.2270686608710348
32,0.8789611237768019,0.33523865831770644,0.5885623510722796,1.188049091823618
33,0.8879451159751716,0.3150670363919792,0.5929308975495641,1.1882622955608122
34,0.8921920940479552,0.31374872239030915,0.5901509134351876,1.2186190793623615
35,0.8921920940868997,0.29224418458090384,0.5980937251787133,1.2040759389295381
36,0.897255798778048,0.29064509630865304,0.5901509134351876,1.1915757874525474
37,0.8983992159035579,0.30137538449879525,0.613979348689436,1.1587829368634295
38,0.9041163018621365,0.2699940433857761,0.611199364598731,1.1938750878201296
39,0.9096700424308366,0.26677871523963514,0.6155679110405083,1.2012884207868784
40,0.9129369487290443,0.25443632150058537,0.5814138204924544,1.2648253050308031
41,0.9049330283831397,0.26026034977302875,0.6123907863383637,1.2160385257791584
42,0.9106501143027739,0.257640657954378,0.6008737092930898,1.3156727064782614
43,0.9139170205815094,0.2505574827500805,0.598490865778317,1.299543770377815
44,0.9175106174452793,0.2282575470672562,0.6171564733915806,1.2532741922420627
45,0.9201241423981675,0.24560087410521952,0.5865766481571106,1.340457999902741
