epoch,acc,loss,val_acc,val_loss
0,0.20238484155504738,2.1924748593629166,0.319698173165132,1.9523503420559352
1,0.3271806599345327,1.8217896054048859,0.4801429706115965,1.5327572104853235
2,0.4122835675005584,1.5455272978172314,0.5067513900157287,1.3075354126259104
3,0.5001633453119896,1.2988983455805636,0.5595710882125533,1.227342748329505
4,0.5463900686098991,1.1498202521674035,0.5492454329305835,1.1634122800789153
5,0.5803658935085927,1.0548602435293637,0.6143764893008755,1.0727678945464119
6,0.6163018620976122,0.9771415329337783,0.610802224010963,1.0448260547340247
7,0.6342698464359344,0.9301745534644178,0.603256552867041,1.0597003808302763
8,0.6576282260699118,0.8731811022454716,0.6012708498808578,1.0453662424865366
9,0.6786997712970909,0.8266965092611017,0.617156473415252,1.041704828370839
10,0.6965044103039515,0.7916188915544614,0.6092136616835621,1.054940759786497
11,0.7126755962493333,0.7609836706652512,0.6012708499045293,1.0986073013214577
12,0.7329304149360371,0.7162382733545363,0.5679110405320114,1.0708232077934896
13,0.7404442992291392,0.6796296501190824,0.5722795869737887,1.0910132901359872
14,0.7540019601632162,0.6508254005370753,0.586179507593014,1.091079940532672
15,0.7698464553677853,0.6029047465468497,0.5714853058455954,1.157809619928656
16,0.7736033975824894,0.5914321680428818,0.6048451151944418,1.0722515311053673
17,0.7897745834499822,0.5486343702394485,0.5897537728355838,1.0987582824905302
18,0.805129042815944,0.5251459168554404,0.5941223193247039,1.084791644780384
19,0.8028422084091458,0.5247120793174973,0.58260524227943,1.109981703843457
20,0.821136883351975,0.48513435947470557,0.5806195393287539,1.1310566320506423
21,0.8311009474222818,0.448404863666608,0.5830023828553623,1.1555905053251503
22,0.8387781770273737,0.4425069770414585,0.5694996028594123,1.1516625658683686
23,0.8464554067298269,0.4219116952607383,0.5941223193247039,1.2054465996475803
24,0.8559294347862759,0.4075280768210808,0.5893566322714872,1.192105556369964
25,0.8534792551064327,0.39797467338964854,0.605639396369978,1.150608027532898
26,0.8676902972495233,0.3650638512909237,0.6258935663461496,1.1131613260346618
27,0.875694217537011,0.3461941321158635,0.6175536140030201,1.1351974500584356
28,0.8730806925451783,0.3458962775998083,0.5889594916837191,1.1819002406288461
29,0.883371447219992,0.32431894922443405,0.6024622716559977,1.2144140010378586
30,0.8835347925125092,0.3289837649798557,0.5980937252023847,1.1979790553864835
31,0.8908853315909834,0.30676189746996113,0.6056393963581423,1.2046678333859107
32,0.8908853316104556,0.3096463539628802,0.6159650516401122,1.2349351580248076
33,0.8949689643517774,0.3000002710628806,0.5758538522755371,1.2998110615575096
34,0.9050963737340738,0.27346164355652663,0.5865766481571106,1.2903360474301389
35,0.8964390722181002,0.28073892224676195,0.5611596505399542,1.3832095087142668
36,0.9026461940542306,0.28007585598884244,0.5965051628394767,1.2350595424911917
37,0.9086899705588993,0.2627906755601141,0.5933280381491679,1.2780355679091715
38,0.9117935315256452,0.24777919876248336,0.5992851469538532,1.2793051395698423
39,0.9122835674226693,0.2629040271428355,0.5893566322596514,1.3258056016882986
40,0.9117935315451174,0.2471391383713073,0.5881652104963472,1.3482246089392327
41,0.9119568768376347,0.24471639600582118,0.5909451946225595,1.3759937093011012
42,0.9201241423981675,0.22969519791407197,0.5965051628513124,1.4130639560828377
43,0.9178373080692585,0.24412076376750944,0.6012708498926935,1.326137823503201
44,0.9255145377522394,0.2187386126406868,0.5869737887448787,1.3556666277094527
45,0.9162038549104184,0.22908422863491218,0.5837966640308985,1.3757183018589512
46,0.9230643580139793,0.2209873926752496,0.5877680699204149,1.3671653442931042
47,0.9292714799085267,0.21044322815627878,0.5917394757862598,1.400907314618468
48,0.9325383861483175,0.20527040905099178,0.5969023034272448,1.4438904088147346
49,0.9315583142763803,0.19929655707401414,0.6024622716559977,1.4388265346574158
50,0.9215942502060734,0.213358699425943,0.5941223193128683,1.3439148517593305
51,0.9340084939562234,0.19495847720101508,0.6060365369459104,1.3923659358851204
52,0.9376020908199935,0.1890431950522945,0.6012708499045293,1.4290952116156306
53,0.9353152564131952,0.1857041636495877,0.611199364598731,1.4223970230624399
54,0.9284547533096343,0.20107664352380852,0.6143764893008755,1.3947887920062159
55,0.9398889252073194,0.1824040397592753,0.5996822875416212,1.462999976271907
56,0.9330284220842862,0.20379853800391887,0.6064336775455141,1.4167154918915228
57,0.9371120548840248,0.18646314968980243,0.6111993645868953,1.3862549966886177
58,0.9382554720679517,0.17809925733176138,0.6131850675257356,1.4341768136187334
59,0.9385821626919307,0.18371753241198685,0.6219221604566332,1.3379933435034903
60,0.9416857235807875,0.1816897288315322,0.6131850675257356,1.3680384502945153
61,0.9395622345249235,0.18008269101858373,0.5933280381373321,1.4265369289895673
62,0.9446259392355439,0.16705438174119927,0.5972994440150128,1.3909838866143591
63,0.939725579836913,0.1723576539708134,0.6024622716678335,1.4355760307759164
64,0.9403789611238157,0.17005426450049865,0.6072279587210503,1.317547852754877
65,0.9480561907873244,0.16082836724075372,0.6008737093049255,1.413323166530884
66,0.9488729173083276,0.15153209020848252,0.6004765687289931,1.4564485308567003
67,0.9444625939235544,0.15956243581897056,0.6044479745948381,1.5013638042842612
68,0.9434825220126726,0.16482345321742353,0.6096108022476587,1.458779178604164
69,0.945442665814964,0.16375025834952722,0.5976965846027809,1.5606004977724541
70,0.9480561907483799,0.15243824868810135,0.6064336775336785,1.4831530987754808
71,0.9483828814113034,0.15419317452235184,0.5957108816639406,1.5216489255345464
72,0.9470761189153871,0.1565749075571644,0.5881652104963472,1.5243854122805964
