epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_32_acc,dense_32_loss,dense_34_acc,dense_34_loss,dense_36_acc,dense_36_loss,dense_38_acc,dense_38_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_32_acc,val_dense_32_loss,val_dense_34_acc,val_dense_34_loss,val_dense_36_acc,val_dense_36_loss,val_dense_38_acc,val_dense_38_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.16955243385488478,2.2785572927008264,0.17183926823247456,2.251399277861856,0.17134923229650592,2.276425758244671,0.17608624633446662,2.241377035452236,0.17363606666435957,2.259999964058847,0.18360013068598574,2.2306798674319546,0.1769029728895463,2.2554792972298006,0.14341718393655745,2.3100760656024693,0.17330937602577626,2.2396025196550253,0.1785364260143098,2.2233125895544115,0.2082652728061433,2.1361442345569666,0.18441685724593346,2.2102703977277645,0.17216595884184946,2.2596376670493443,0.16530545575289274,2.227645566750881,0.177719699449494,2.2176797449958747,0.18098660570388914,2.2465387739725498,0.24681476643567613,2.052131967542998,0.17804639007834117,2.2551932461080266,0.1847435478650445,2.2086430261899195,0.1659588370008509,2.249808879975048,44.68552373507879,0.2124702144559174,2.115591262805263,0.2351072279705331,2.1057464371984964,0.22716441620333597,2.148342559600842,0.22637013502779985,2.0585966021224937,0.24225575853852263,2.130966176486754,0.23391580619539318,2.07127836225902,0.263304209702066,2.0557072298975574,0.23153296266878476,2.1433671062384643,0.2529785544082605,2.0806698261318557,0.23431294678316125,2.050974505775215,0.36060365369340747,1.7717463708851808,0.23868149324861002,2.0553726651916624,0.21088165211668083,2.0927189985279813,0.2454328832406672,2.0542405371253123,0.2585385226370135,2.032632032398954,0.2768069896743447,2.0095855928395268,0.3852263701586992,1.6270079835243316,0.18705321683876092,2.115721229904696,0.22359015091342335,2.0850856270081852,0.2176330420969023,2.0901535026983575,40.948879429799774
1,0.2128389415272464,2.1338579921074374,0.1996079712512251,2.1422137620596278,0.20646847435722004,2.138007496977429,0.21006207122099005,2.1236718507889476,0.2144723946447078,2.129523762921343,0.21316563216582968,2.0934099441492178,0.21675922902959968,2.1042102881016898,0.20516171187834192,2.1217549923626047,0.23195034304462744,2.0582224402852947,0.22541653055530947,2.0766361724002342,0.3134596537176747,1.796711596504842,0.2265599477319342,2.087215645957406,0.2118588696553091,2.095341906988399,0.22639660241994466,2.0812482887216346,0.2164325383910164,2.0574224622995003,0.24632473048510328,2.0139296285391866,0.38892518785684493,1.6022497780453104,0.22868343679023234,2.07068374771497,0.2108787977809378,2.109255881840713,0.2054884024877168,2.1026436738896237,41.190476155522525,0.21803018268467037,2.0329607513994334,0.22716441620333597,2.033908575086768,0.22200158856235108,2.0373392845544673,0.23868149326044572,1.991136962786092,0.26965845909451946,2.0073909073997056,0.24781572676727562,1.966845283440127,0.2835583796664019,1.9840800771645084,0.2414614773629865,2.043641370473351,0.3236695790428127,1.9257047774774674,0.30937251787132647,1.9340700843771645,0.40349483719603046,1.6187520532308826,0.24424146147736298,2.0018967284959306,0.2617156473509938,1.9944471574378828,0.2756155679110405,2.004354762500766,0.27323272440810353,1.9687417000413794,0.3419380460683082,1.8601738472984743,0.5138999206192253,1.3584931035000147,0.29864972201342427,1.930022610095496,0.23431294678316125,1.992169083821764,0.2108816521048451,2.0131085062898086,38.75050825462917
2,0.22672329304635777,2.090420487424744,0.21643253838858234,2.101355319161775,0.22247631494923378,2.091056967513774,0.21610584776703728,2.0883591759247704,0.2317869977180337,2.074359624691938,0.23015354459813825,2.0601327140437977,0.2466514211236866,2.053919402729721,0.2518784710903138,2.0316553871369134,0.293531525647648,1.927290591489486,0.26739627573175473,1.9544176754706906,0.3485788958051632,1.6708708635851746,0.250735053908821,2.0055216781768253,0.2636393335608632,2.0073739183918784,0.2677229663557338,1.9603420539994287,0.2507350539234252,1.985847830421899,0.3155831427735388,1.8372220204025265,0.48807579226370773,1.3410534759005548,0.2500816726559948,1.953379000919545,0.2286834367951004,2.0528446446443374,0.23162365240604416,2.05644051213157,39.3943938660645,0.23312152503169273,2.0634024362889805,0.23391580620722888,2.0137332070905885,0.24543288326433862,2.01912919655028,0.3006354249404289,1.9775507907435665,0.26092136616362194,2.0361574614587714,0.30778395554392557,1.9454642845771917,0.31334392379635,1.9243213906943373,0.3339952343129468,1.8598683501539768,0.3407466243523468,1.7815447122545067,0.35702938842716625,1.8085072727029148,0.4027005560204943,1.5623986863540789,0.2656870532641816,1.9546298823534638,0.2879269261555221,1.912539694307341,0.3208895949402719,1.8409115766323778,0.3395552025653712,1.8339793260747048,0.38760921370897905,1.661639082611696,0.567911040460997,1.2226562551130276,0.34114376490460774,1.8545617449368816,0.2541699761952362,1.9604397681234753,0.2748212867355044,1.9796738242042549,37.26300173358751
3,0.23113361647007552,2.069199976209175,0.22574322116955242,2.074654361735135,0.23505390396269268,2.0644324550204947,0.22884678210222187,2.051104663322658,0.2420777523879793,2.0403272572859796,0.25269519765756365,2.0151122696296095,0.27164325385808713,1.9823961174593219,0.2894478928552115,1.9227677098834721,0.33567461614825295,1.7844139047402723,0.3276706958607652,1.8057134810400648,0.3887618425448554,1.563672113948225,0.3026788631361008,1.8792485022069738,0.29990199282254243,1.8824112834746602,0.31656321463573994,1.8301097187330737,0.30316889905746525,1.8649398032764484,0.3461287161155839,1.7176436538285034,0.5589676576282261,1.1557046192138658,0.273440052280236,1.8922931105823386,0.24126102582803158,2.000519078878436,0.2535119242272475,2.011673006112573,37.65766664222735,0.22081016679904686,2.0083390918395367,0.23709293089753772,2.004727637606826,0.2652899126290707,1.9814029433028484,0.2585385226370135,1.9554533233142637,0.27005559968228754,1.9247026837373935,0.34432088961858803,1.9060197793083402,0.3705321684112806,1.8142452558134168,0.36497220015885623,1.7636975304677052,0.4384432088959492,1.5866292373257274,0.43645750598078026,1.6707508377464544,0.42970611597688735,1.5105634567115493,0.3546465448887221,1.792654281196564,0.37013502782351254,1.722203603237749,0.36100079428117554,1.6606294889124353,0.3673550436854647,1.7184333087339394,0.414614773629865,1.5482469110663113,0.5806195393405896,1.0987705564669337,0.3359809372636228,1.8040709392810454,0.28276409850270146,1.9604503252470276,0.27005559968228754,1.9724437385631801,35.45326970701089
4,0.236360666453741,2.0483002710949942,0.23472721334844973,2.0582841889837216,0.23913753675756327,2.043393547883107,0.24485462269180158,2.0255356463915537,0.2466514211236866,2.0027441298482622,0.2538386148366224,1.9845910288858397,0.2966350865827515,1.8927878757506094,0.32848742242071294,1.8156153779526778,0.36344331918647577,1.6911326108201583,0.34906893174113185,1.7376001707209126,0.41179353156458975,1.5234328125162633,0.33730806927788454,1.7991753809205149,0.3353479255242739,1.7863897139322753,0.338124795820794,1.7533784633522445,0.3268539693105536,1.7975551090533342,0.3832081019080024,1.6476880983370108,0.603397582450438,1.0474225868395208,0.2901012740983016,1.8454390120872366,0.26298595232264116,1.9629646790101614,0.2727866710274097,1.9734444317573117,36.48528704788123,0.3181096108140597,2.011491954847401,0.23709293089753772,1.9766108258742014,0.2998411437648928,1.9418341105092225,0.2827640985145372,1.9488157250750529,0.2676727561556791,1.9213862110453053,0.3617950754567117,1.8898163255573361,0.4030976965372481,1.6956789288092833,0.34948371725957295,1.6709960874249956,0.43248610010309957,1.5765666759042536,0.4146147736535364,1.6462514947765492,0.45750595710881653,1.4839258498029164,0.3705321684112806,1.7383418828367334,0.352263701350278,1.694216282430199,0.3780778395552025,1.6168422243536418,0.3657664813343924,1.6448207248099935,0.3995234313420212,1.538334983222725,0.585782367005246,1.0562377463526154,0.3546465448887221,1.7778750302963924,0.32962668787116944,1.9112046492109231,0.3328038125496426,1.9060755371573996,34.695345083998724
5,0.25008167267546705,2.024778265222464,0.2381574649002302,2.040640691182692,0.2621692257529573,2.003710197413213,0.248611564857825,1.992203812550891,0.2515517804736368,1.9845028527614066,0.2768703038417526,1.9444393527464943,0.3101927474778838,1.836899763966884,0.3482522052006564,1.7602508562291148,0.39284547537380243,1.6280446921014895,0.3676902973079401,1.6756081906302775,0.4157138190523389,1.4897576179312788,0.35903299579196646,1.7387281254746874,0.3556027441817691,1.708582333901551,0.3565828161121233,1.6931151025866185,0.34286180986605685,1.7417030430665712,0.4013394315972588,1.5756638370982496,0.6316563214830463,0.9625045293707818,0.298758575667824,1.8273843017055957,0.2781770663279328,1.9326313990699198,0.2848742241195042,1.9461431363874384,35.55497339729077,0.28276409849086576,1.9835564936788619,0.279984114388325,1.9642040871551247,0.33121525022224174,1.9315863636583446,0.28594122321668175,1.9001398534411187,0.2799841144001607,1.9014188144015736,0.36219221606815116,1.8621932147891869,0.40984908657664815,1.6849826210732495,0.3880063542494043,1.6487166125022579,0.446386020674982,1.5309289380422748,0.4400317712706929,1.5574136870166817,0.45035742652899124,1.4578136881729078,0.36258935663224784,1.6889844593119299,0.3578236696263738,1.6353202377452654,0.4023034154090548,1.5712055448883577,0.3613979348689436,1.6044106836637113,0.40984908660031955,1.5179282521519801,0.6235107228432126,1.0044159521367269,0.3657664813462281,1.7669329084603913,0.33995234315313927,1.8760202532253918,0.3339952343247825,1.9472484676680744,34.082787263005194
6,0.2662528585624321,1.996876012028841,0.25155178048337296,2.0198800278738096,0.2533485788982197,1.9926742603871528,0.25906566482028787,1.9694256278978615,0.2631492976248946,1.9600446514739043,0.29385821627406117,1.8901394940170342,0.34171839269186616,1.7698684987271,0.3652401176110587,1.7056908943963884,0.4059131002988896,1.5798949572589032,0.39349885659255224,1.6336625852992979,0.4353152564570079,1.4550223806955112,0.37912446913747216,1.6834662075488251,0.3727540019698799,1.6495061622106808,0.38337144724920036,1.63210488171875,0.3454753348603236,1.695480933613109,0.42175759556674364,1.5286866914443198,0.6765762822996437,0.8921894011876038,0.3079059131027281,1.794503504448722,0.2979418490737998,1.8862332313989978,0.29434825220759575,1.8979992433452637,34.68041811235509,0.28951548848292297,1.9580164167784433,0.30818109611985794,1.9360405489790524,0.3379666401906275,1.8875322679000017,0.3105639396583021,1.8492841809585607,0.33836378080206697,1.8405332099454,0.3868149325097715,1.7406497056565653,0.4229547260203373,1.6003252652261444,0.40071485308165394,1.5862707556761666,0.46068308181096107,1.5117538379619195,0.45512311359404384,1.5778628110506878,0.44122319301032564,1.5232257194479748,0.39515488484106526,1.6566513710499189,0.41223193010325654,1.5964369378078542,0.4265289912865785,1.5336111695923627,0.3633836378196197,1.5874049085960964,0.41064336776402,1.4598064051439499,0.6207307386814932,1.0213453014720766,0.353852263713186,1.7411166157298281,0.3721207307623529,1.8759601971902384,0.33915806195393167,1.8657864568439906,33.39641567105997
7,0.27164325384104887,1.9749269763537771,0.26331264293201606,1.9858272250124693,0.27572688664322154,1.9613790939306752,0.27376674290421504,1.9226298346234396,0.29467494283157486,1.9048702023614275,0.314766416206289,1.8263900053730902,0.36573015354459326,1.7169810382418678,0.3789611238352188,1.6421379844801989,0.4271479908721348,1.5130323833283628,0.39954263314590155,1.58141349055961,0.43678536427951803,1.4509888767066714,0.37585756289037914,1.6519223219894266,0.38451486442339106,1.6020650638937366,0.39676576284207926,1.584638943044394,0.3703038222900367,1.6562078156451001,0.4366220189480562,1.480343208091783,0.6875204181445265,0.8262361123724647,0.3150931068473063,1.7610051629980263,0.30463900687997536,1.8698153202146612,0.32162691932688814,1.8547851844614371,33.81414548418406,0.2942811755361398,2.0082902003129957,0.3312152501985703,1.9155027461108753,0.323669579030977,1.8898555862231325,0.3379666402142989,1.833231808932837,0.36775218429690415,1.7945333736296964,0.40428911837156656,1.6841975022536406,0.3967434471803018,1.6839305613133717,0.4126290706910246,1.5830234649921808,0.46664019062748213,1.477963686936237,0.422160444809294,1.5585435591016714,0.5003971406351109,1.395004644552046,0.32128673550436854,1.706727789260737,0.36894360608387977,1.627150333429538,0.37132644956314537,1.6640773237082955,0.38482922957093113,1.5502212657352779,0.42255758538522636,1.5039131958585017,0.5917394757744241,1.1296581702485882,0.36060365370524317,1.7287623382353234,0.3741064337011933,1.818446927737205,0.3772835583915021,1.8114751503759192,33.410840326116805
8,0.27801372100864113,1.9507286278339275,0.2742567788328816,1.961506391810031,0.294348252224634,1.934855127132083,0.293531525645214,1.8920603560996343,0.3152564521422576,1.8576019406902833,0.32897745836641773,1.789407511740407,0.3761842535167923,1.6787825657315831,0.3840248284874224,1.6167876429123178,0.4398889252267917,1.487256137735117,0.42273766744841706,1.529432304463952,0.45328324077098986,1.4062863947401947,0.38582162692904354,1.6194809101563348,0.4111401502825551,1.5588732993279513,0.410323423698267,1.5561152706735082,0.3781443972947433,1.6253566571366198,0.4478928454948071,1.4490048819139711,0.7183926821689675,0.7777671574455817,0.32881411303982394,1.7426457803103705,0.31770663183913905,1.8293334505831405,0.32783404116545267,1.813303582148784,33.12269131555467,0.3113582208101668,1.898158427549791,0.33121525022224174,1.8757500292480322,0.35186656078618134,1.8299818592851744,0.35941223193010324,1.7688122087286235,0.38641779192200343,1.708799896493992,0.42216044482112974,1.6604769124787795,0.44479745830023826,1.5467325137473933,0.4320889595390029,1.5146407456129103,0.46266878474980144,1.4674934869346588,0.444797458312074,1.5446911131795955,0.49880857828403863,1.3708842907092038,0.38363780780762696,1.6260883003307582,0.41898332011898515,1.52646745245451,0.41739475775607715,1.5463791929416186,0.38959491661231227,1.5250904918001038,0.45750595712065223,1.3866054907595002,0.6366163621922161,0.9606568476953045,0.3546465448887221,1.7332466300088702,0.36616362194583185,1.8061988862428142,0.3729150119142176,1.8073878450181582,32.150454668888884
9,0.28601764129856294,1.9085789810244222,0.29255145377571073,1.9236916314928565,0.31051943809699484,1.8906472336034765,0.3118262006269877,1.8557028889617122,0.3247304802352172,1.8196382264380593,0.33191767396762534,1.7768773085071696,0.3859849722410331,1.6617821335831486,0.40574975499176813,1.5788084046196524,0.45949036266553717,1.4464875777458608,0.4411956876837635,1.5055586281495716,0.4536099314144412,1.388279784002245,0.398562561254492,1.5889731047395708,0.4153871283894152,1.5257214437080964,0.4129369487193082,1.513664292728383,0.3840248285068947,1.6065897878109727,0.4730480235606695,1.4065080557489504,0.730643580548711,0.7288499299664389,0.3319176739627573,1.7281725766494438,0.33289774584443066,1.8165120721759067,0.33992159425998114,1.786561821691743,32.50333598079887,0.32128673552804,1.9126086488804048,0.37688641780373405,1.8282265879030357,0.3709293089990487,1.7886762482671155,0.3812549642810185,1.7518444030033018,0.40111199359840777,1.6897273023891677,0.440826052446229,1.608787880140794,0.4436060365369341,1.5625281381266187,0.44996028594122317,1.4754823702872035,0.4495631453534551,1.5123537283648187,0.46266878477347284,1.4951789706732377,0.5011914217159613,1.3779612668835046,0.4336775218900752,1.5772440959007803,0.43248610012677097,1.5224961073650454,0.41977760131819275,1.5002039558268236,0.421366163669265,1.4805037124086884,0.45552025416997616,1.3792047670097745,0.656870532192059,0.9600888613058141,0.3633836378196197,1.7015843404674453,0.39674344720397325,1.7814470017306667,0.36060365369340747,1.8082387282840784,31.759954132855743
