epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_2_acc,dense_2_loss,dense_42_acc,dense_42_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_2_acc,val_dense_2_loss,val_dense_42_acc,val_dense_42_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.1711858869845164,2.252546973261168,0.18392682130509674,2.215994537597153,0.1804965697533163,2.2344331630730467,0.18392682130266272,2.2381276908321186,0.2027115321887626,2.2031001894351743,0.19209408689970597,2.1723180176268526,0.25220516175080343,2.026868520823619,0.1849068931746,2.254082377305104,0.16677556354619444,2.2313355029466613,0.15877164325870669,2.265304890850407,22.1380071294187,0.2390786338363781,2.099579760344659,0.21961874503574266,2.0672227908354888,0.2565528196981732,2.047177238062888,0.22517871326449562,2.0762093892828446,0.30818109610802225,1.9820467897404557,0.28395552025417,1.8269000272129716,0.4102462271644162,1.5720842312592378,0.24066719618745036,2.0975747973886723,0.2390786338363781,2.091497903593577,0.21882446386020651,2.1061205576108124,20.00936241392298
1,0.22345638680656685,2.105625059588288,0.21986278994036282,2.0699015132588756,0.23244037896355785,2.067652291154908,0.21675922902959968,2.1029708077805527,0.2595557007708607,1.9998181980055791,0.2951649787748456,1.791573168599734,0.38843515191114014,1.5677720481607111,0.23897419144557372,2.069798985870396,0.1948709572132644,2.1271862359032916,0.20957203528745547,2.1319842472531287,20.076416296025812,0.257347100885545,1.9868537383575682,0.27005559968228754,1.9754604800908313,0.3073868149324861,1.979831766760283,0.24185861796259028,2.010164304230306,0.33161239079817406,1.8492996508967223,0.4471803018268467,1.589495599885324,0.4841143764892772,1.4192417413351364,0.2748212867473401,1.9729307781996663,0.24781572676727562,2.0632029831456795,0.22676727561556792,2.0336278365470757,18.921485257016183
2,0.2345638680364602,2.0550293672010813,0.2598823913948398,1.996002664366644,0.2593923554588712,1.9768089873071824,0.23930088207442088,2.023130726790903,0.31476641622332724,1.8339885458062966,0.34939562235050675,1.636161752909237,0.46635086573015355,1.3659730264463676,0.2564521398625316,1.9945133645251778,0.21104214309536137,2.10299162228331,0.22394642275713972,2.0763903676353612,19.1016835234828,0.2545671167711685,1.9753100544427291,0.2871326449563145,1.8631189081572275,0.30778395552025417,1.8622596674821412,0.25893566322478156,1.9645941812334977,0.36378077841922346,1.6073571178911223,0.4614773629864972,1.5105743504782534,0.5289912629070691,1.2617148751773182,0.2867355043922179,1.9455524692467228,0.2494042891183479,2.020656082344207,0.26330420969023033,2.0035162695444604,18.054683458057067
3,0.24795818361960295,2.0160986987721174,0.3054557334399231,1.8629414486908438,0.2935315256841585,1.8867796272360706,0.26363933355112706,1.9585882112583433,0.369977131695266,1.6665405573622147,0.4036262659456402,1.5254545205560863,0.5427964717802056,1.1733471991306268,0.2824240444493971,1.921350333629111,0.2306435805487111,2.067801412746276,0.23260372429258563,2.051516904857415,18.169901960311236,0.267275615567911,1.915308085389323,0.3403494837172359,1.768122023396117,0.35464654490055786,1.7421074191003305,0.3073868149443218,1.8675147487210129,0.37847498016664205,1.5692762064498222,0.5,1.440869130484162,0.523431294725659,1.243628531623398,0.357823669579031,1.8852181680814153,0.2915011914217633,2.024329748013552,0.2648927720413026,1.9769538054871503,17.472301171070246
4,0.2559621039070907,1.975710250317992,0.330937602093254,1.766899903122018,0.33649134271793685,1.7784994574241177,0.3121528912509668,1.8426126198066055,0.3845148644428633,1.5926419441624429,0.417673962767005,1.4587472116818656,0.5777523685070238,1.0750664768948037,0.3028422084286181,1.8722919635000046,0.24322116956217,2.0522335774366547,0.2526951976526956,2.0144364790213882,17.467641500817603,0.2787926926605279,1.9162646371093035,0.3812549642573471,1.6240890396313596,0.4054805401111994,1.6780556603212788,0.3852263701350278,1.702614532660832,0.4126290706910246,1.4833269312421513,0.49642573475743024,1.4063021277415553,0.6092136616362193,1.073859117398478,0.4130262112787927,1.798549748963075,0.32128673550436854,2.028476944795386,0.30976965847093024,1.9299514227390668,16.679592228769025
5,0.26935641947076117,1.9260362938547866,0.35641947076605723,1.6800126777837106,0.371610584781085,1.691664969519983,0.3454753348603236,1.724899826934625,0.41816399869810555,1.51784253681224,0.45834694546213806,1.4111799887682401,0.6140150277492308,0.9861353024942584,0.3177066318221008,1.831748653961451,0.24746814766659608,2.0335767291722364,0.2592290101322774,1.9772857243778736,16.818108821919992,0.3423351866087334,1.8665405001500186,0.45313741064336777,1.5812770984208802,0.44281175538506934,1.608388184459556,0.3888006354486119,1.6617040077403389,0.40587768074631025,1.463276868873972,0.557188244685945,1.3220512693699056,0.6072279587447217,1.045978729454083,0.3935663225018287,1.8115566436784243,0.29388403494837173,1.956092146202342,0.3308181096108022,1.8838324800571626,16.238088031341576
6,0.2981051943906574,1.8676737650902744,0.3856582816462624,1.6306677830838487,0.3967657628615516,1.5893682894734766,0.36475008171160056,1.6473760069760182,0.42927147994747117,1.4864349004997222,0.4639006860503104,1.3779585583854135,0.6486442338910144,0.9118231846514343,0.3281607318259423,1.809373400757337,0.25416530546546956,2.007386326049909,0.2693564194902335,1.9495422947605385,16.314630452031132,0.42970611598872305,1.7373049908729656,0.4527402700792711,1.5082232561066,0.46783161241445775,1.4940440827082604,0.38046068308181097,1.6297583647243934,0.39674344722764465,1.4542192541198942,0.5706910246700593,1.314230115902244,0.6338363781251825,1.011337847369734,0.40270055599682286,1.7409201418008948,0.31374106433677523,1.924947040056406,0.34233518667974766,1.8516440624467336,15.703304692238829
7,0.33208101928448297,1.794057892140747,0.409016661226691,1.5520029136146138,0.4122835674616139,1.5328436934920706,0.3936622019142779,1.6018816891233736,0.4452793205029744,1.4302305113603304,0.47680496573642905,1.330262726290247,0.6613851682846159,0.8530355876117546,0.3423717739398243,1.7576002021195725,0.26363933359007163,1.9730374889411166,0.2954916694085608,1.8986958232591138,15.7601034304006,0.4070691025096145,1.6525230903867885,0.4737887212309788,1.4375626093532663,0.4293089753772836,1.5314054463570606,0.3947577442651329,1.5622046647136225,0.45194598888006354,1.3671714607167567,0.5552025417471046,1.3166655594153098,0.6409849086576648,0.9768994956664191,0.41223193010325654,1.7422631560714592,0.31969817310595344,1.9574473668318877,0.37013502779984114,1.846866205062442,15.427191702499572
8,0.35772623326684166,1.7373245731361238,0.43988892519271516,1.5027620843795733,0.4407056517526629,1.4849232384598516,0.4046063378029733,1.5596075095759618,0.4691277360729204,1.3840733175766853,0.4839921594444968,1.3006635109453721,0.7004246977917006,0.7793177819181913,0.35658281607804676,1.7500167210792958,0.2796471741285366,1.9468613349312625,0.31885004901332975,1.8435195600702186,15.325049345184096,0.43645750600445166,1.6285389015085645,0.49523431297045456,1.4243840073857448,0.48212867357410827,1.4482232414606169,0.44201747420953325,1.529473934313719,0.45710881653288415,1.3658652219912473,0.563145353502466,1.2841072208451505,0.648530579872601,0.9409264464987659,0.41143764893955614,1.7181954754189521,0.36775218427323275,1.8734194835658298,0.40786338366147923,1.738542502034364,14.987484034325416
9,0.3663835348022876,1.707401433282333,0.4446259392452801,1.4622214384929528,0.46488075793198375,1.4258004602985574,0.4099967330937602,1.5181165736160105,0.4797451813327686,1.36280014444044,0.5022868343873259,1.2683090762506315,0.7149624305587702,0.7411574657272568,0.3683436785461621,1.7109626741512116,0.2928781443972558,1.8978839579145723,0.34629206143730956,1.7912395802326195,14.921543592411254,0.4583002382370098,1.5812854486576047,0.47299444003177127,1.4342758042458223,0.5007942811755361,1.4152077962899605,0.44281175536139794,1.4901822234449924,0.46664019062748213,1.328892260340114,0.5401111994119179,1.3062875164322099,0.6497220016359052,0.9462451547845855,0.3971405877680699,1.6790154826922772,0.3760921366400336,1.8118435622587197,0.4142176330420969,1.7087338799233471,14.737490594907825
10,0.3835347925611899,1.67032139015447,0.460797125127377,1.414158571432401,0.4714145704018295,1.3866212756678156,0.4245344658803021,1.4975542546253273,0.47941849072826176,1.3500048429192535,0.5055537406076446,1.256972509402537,0.7216595883503415,0.7111116132873291,0.36605684418804463,1.6906000125334177,0.305782424049298,1.874179845695907,0.36197321137856986,1.7322524908281394,14.619181218625517,0.45115170775187025,1.565368915285924,0.4896743447180302,1.412872884082264,0.46664019063931783,1.4491221792078661,0.42613185072248183,1.491322979555895,0.47339158066688214,1.3665813803199363,0.5774424146621164,1.2493792011966962,0.6278792693086613,0.9374075008880249,0.42454328832406674,1.6801492126571271,0.3888006354249404,1.8047214087462784,0.41620333598093723,1.645413613584517,14.637636324827211
11,0.4010127409148629,1.6201638655894646,0.4849722312774895,1.3553723640124107,0.48938255473041564,1.354106767899614,0.44233910488716255,1.4630426322272774,0.5017967984416212,1.3101644894532307,0.5117608624827196,1.2211798701322145,0.7355439398694529,0.6711626816169766,0.3908853316299279,1.663900851073977,0.30986605684416857,1.8492168167065033,0.3869650441227065,1.6796912289413506,14.223206281739877,0.46743447185036113,1.5199842962411967,0.49483717238268654,1.361694092216522,0.5027799841380479,1.3937612184936607,0.42732327248578605,1.4654530726130564,0.4948371723590151,1.3079081492067992,0.5786338363780779,1.2340782953158458,0.660047656917875,0.9578009075178181,0.42255758538522636,1.6686814053722372,0.39555202541699763,1.7566322448047216,0.46624305006338546,1.5086260008565768,14.209714635768705
12,0.4292714799085266,1.562701435892927,0.49918327344005226,1.31950447435513,0.4939562234612549,1.3335150562832847,0.44707611893485943,1.4408271561569344,0.5133943155831427,1.2837307373319176,0.5182946749817737,1.2261426759599587,0.7584122835869339,0.6298191283154978,0.3884351519160082,1.6347464583972355,0.3327344005421773,1.8164034740319637,0.4001960143841236,1.6398378349292984,13.922289323043449,0.46346306597268044,1.461326363069657,0.45591739476957993,1.4692113344587912,0.4996028594240676,1.3987745457551515,0.4539316918189039,1.443684454093006,0.5297855440826053,1.2664117638415244,0.57466243054774,1.2273956814439075,0.6425734710205728,0.9626219108511381,0.4285146942017474,1.621731736257116,0.409054805401112,1.7240633956016862,0.45671167598062323,1.5211453226656078,14.131387567406518
13,0.4361319830510321,1.529191105087689,0.513884351558056,1.2851476773682937,0.5117608624729835,1.2861687717621562,0.4572035282684751,1.4254792443835942,0.516824567115451,1.2465500169157087,0.5300555373866042,1.1810482511992393,0.7804639007055226,0.5833933338430418,0.4065664815419797,1.6129430605671211,0.3382881411400857,1.7952073210791333,0.41391702059124547,1.5961843872724581,13.576291375283281,0.4880857823196151,1.4449521950827031,0.5031771247021446,1.3545702825092532,0.4980142970729954,1.3822720367061987,0.4503574265526627,1.436121435180555,0.5035742652899127,1.283380985828124,0.5865766480860964,1.2351359927862575,0.6644162033478167,0.8990049515573443,0.4340746624305004,1.637044047674932,0.40428911835973086,1.749973871009136,0.45710881653288415,1.5051338488000834,13.962508134940393
14,0.4457693564292069,1.50521581288219,0.5308722640049688,1.243857747450719,0.5174779483877495,1.2567226395658402,0.45704018296622173,1.3904036795224524,0.5223783077815124,1.24506487592456,0.5406729827048692,1.1670522564417862,0.7896112381185203,0.5661474460384808,0.41342698465527683,1.591557917856617,0.3495589676771005,1.7884450805455943,0.42175759555700754,1.5832627378075546,13.37263407609074,0.48411437653662004,1.3976931684636427,0.496028594134155,1.398263459644969,0.4761715647457515,1.4238862964821013,0.44400317713653786,1.4550773376884492,0.5325655282206532,1.2679470887347002,0.5706910246227165,1.2023888916084935,0.660841938057904,0.9125632743593054,0.4308975377283558,1.626282175492445,0.42096902303415407,1.7173801260964088,0.4706115965288343,1.4727389824778623,13.909098348700876
15,0.4622672329304149,1.461259426653132,0.527768703047959,1.2485042646094031,0.5308722639465518,1.242348395738287,0.4784384188271161,1.3793834209520028,0.5382228030055537,1.2114940592371066,0.5403462920419455,1.154591947472668,0.8144397255993482,0.5072770013563075,0.4189807252726575,1.5702645222917175,0.35135576609194724,1.7656441860360983,0.4395622345833403,1.5380886910359715,13.113702253437012,0.4976171565207344,1.391008257487163,0.5254169976408279,1.3572203358361605,0.5202541699761716,1.3727496777904518,0.4503574265763341,1.41954495084958,0.5440826052659272,1.2400517924803416,0.5794281176009568,1.1942584961179328,0.6505162827759342,0.9969197115761016,0.43884034948371725,1.581576108281531,0.4217633042096902,1.7041813258238498,0.4857029388403495,1.4470084150979403,13.739357922548713
16,0.46684090170506676,1.4384146998108542,0.5452466514600488,1.2010952670836674,0.5377327671085297,1.2114939902273514,0.47647827511244994,1.3642230501988089,0.5432865076577574,1.2028944094716159,0.5439398889641324,1.1420154498317436,0.8172165958447536,0.48719200973844107,0.4284547533485789,1.5511513028180666,0.3621365566905594,1.7369313995186233,0.44707611893485943,1.512310869551219,12.882564807319827,0.4392374901188282,1.4979498058297125,0.5238284352897556,1.3534766067769246,0.513105639408182,1.4058905838973188,0.47180301829213844,1.397146323259337,0.5448768864414634,1.2430543301122543,0.5687053216838761,1.255495137738462,0.6612390786456721,0.9719736286933882,0.40667196187450355,1.6787646202173756,0.4086576648133439,1.7288206699256201,0.4408260523752147,1.491231768542192,14.058628197413196
17,0.4786017641391056,1.4078744532663967,0.5540672983074842,1.191154303873181,0.5449199608068612,1.2097813972886269,0.48366546883998995,1.3356721478324822,0.5586409670431915,1.1726466822336017,0.5527605358115679,1.1269879175221675,0.8322443645477918,0.46223326747380844,0.43515191114501833,1.5270155067344149,0.37226396602904316,1.7270166656621255,0.460470434503398,1.477982450061201,12.673192682861309,0.5007942811281932,1.3777594254355852,0.5214455917513114,1.3695674976533703,0.5218427323390795,1.357800443178136,0.46266878477347284,1.3810264682656153,0.518665607636935,1.24607425814493,0.586179507593014,1.1828681605973823,0.67196187451541,0.9518538474137107,0.4527402700555997,1.5754526851667687,0.45472597299444,1.6411394939430182,0.46822875300222583,1.4571438586550918,13.575509482664755
18,0.4841555047370141,1.3766780775070813,0.5682783403921579,1.164559021645689,0.5405096374123519,1.1913115703292394,0.49558967659575454,1.3276744574279187,0.5543939889314633,1.1595463778060544,0.546390068605031,1.1205119729158888,0.8458020254818687,0.4242624646987996,0.4400522705095728,1.5089549767897044,0.37520418165945923,1.708938343273351,0.46226723294015104,1.460543693027166,12.477818001488851,0.47577442414614773,1.3831865345797338,0.5198570294120749,1.3541646319973364,0.5309769658577451,1.3495736628699815,0.4793486894834032,1.3551472220939715,0.5015885623747437,1.2650807119722496,0.5786338363780779,1.197429396010894,0.6370135027918198,0.9943941397706344,0.43645750598078026,1.5861653262324709,0.4483717236374938,1.6338383455045455,0.4662430500870569,1.4556350934306623,13.609465874784801
19,0.48644233910486767,1.357582508485639,0.5681149950801684,1.134291071044351,0.5640313623388465,1.1643599094966002,0.5022868343873259,1.304584641835924,0.5735053904147679,1.1271405322650647,0.5584776217117298,1.1039565166824201,0.8489055864096701,0.40535723992672984,0.4540999673309376,1.4757478542477427,0.38876184253511925,1.6876559006704377,0.48072525322417814,1.4348021085571518,12.230347539271767,0.5150913422878438,1.331378353551042,0.5325655282088174,1.3286714967609494,0.5123113582326458,1.361864432065235,0.48927720417760495,1.3798841336494974,0.5138999205718825,1.2591979063343113,0.5750595711118366,1.1778302388213948,0.6532962668903107,0.9924821320202163,0.4594916600594926,1.5432451257306115,0.45313741066703916,1.622396839337277,0.49483717240635794,1.4263132782186942,13.458147518591241
20,0.5042469781117281,1.3265136001702813,0.5864096700229975,1.115774147672538,0.5637046716953952,1.1463053101264196,0.5238484155504737,1.2659093395863745,0.5749754981837293,1.1132725868416704,0.5715452466319488,1.0810402933190517,0.8632799738842224,0.37396177040015666,0.45409996734067376,1.481586202146648,0.3964390721986279,1.660019647915431,0.4874224109865411,1.400793291236481,12.000076515773511,0.5039714058303378,1.3423418900245139,0.524622716453456,1.329206371042253,0.4880857823669579,1.3757569755799623,0.46942017476553005,1.3893660678098465,0.5357426528991263,1.2207085576864156,0.5845909451945989,1.1859583578666493,0.6656076251111208,1.0242799687139377,0.46108022241056484,1.5522814411980657,0.45790309774392746,1.5979619337700017,0.4980142970848311,1.3832406631247025,13.43601688115345
21,0.5094740280564491,1.3188619989462438,0.5947402809149921,1.0942133253051425,0.5862463247110079,1.1134411464014773,0.5236850702579564,1.250828528065418,0.5777523684875515,1.1008201497943133,0.5846128715716402,1.061394303326356,0.8742241097680497,0.34195959278860344,0.46161385164351215,1.4508917658440392,0.3985625612739643,1.658755599615115,0.4928128062335154,1.3679520452345793,11.794050071801053,0.5238284352187413,1.2902346921876084,0.5424940429030192,1.3147451176919853,0.5317712470332813,1.3321973793652437,0.48649722003955703,1.3976206647866865,0.5230341540905481,1.2297668179602164,0.5750595711355081,1.1901672315370289,0.6795075456830033,1.0286156054597453,0.4289118348131869,1.6105762880126857,0.42772041307355413,1.6378075273572879,0.4793486894834032,1.3989281252417136,13.465606015290978
22,0.5209081999151896,1.2923705241758814,0.5932701731265584,1.0742895736175595,0.5873897419338794,1.1057924256921399,0.5282587389741914,1.227332178575079,0.5958836980989188,1.0781775674217084,0.5918000653478609,1.0558439849132575,0.877164325344917,0.33617336831424643,0.4585102907643915,1.4437138950150996,0.4060764455865388,1.6357877191395902,0.50359359686377,1.3662489887469347,11.650695301356249,0.5079428117553614,1.3035864378839754,0.5365369340864982,1.3259305556299574,0.5210484511517077,1.3258130153651462,0.461874503586101,1.3676370090203591,0.511517077045274,1.2477387217323963,0.5984908658138242,1.1585326798384488,0.6846703733239882,0.9438960833054826,0.4761715647457515,1.542949958795399,0.45869737889579215,1.5497935015214066,0.4793486894834032,1.392841792466434,13.193695065329432
23,0.5274420123947714,1.2734337455110198,0.6110748121723635,1.036940473565398,0.5949036262756623,1.0916120331102788,0.5441032342566496,1.2073128506156674,0.6004573668735708,1.0643879826144431,0.5913100294021562,1.0324877764578155,0.8884351519111402,0.31540587818513544,0.47174126102580854,1.422846318498541,0.4029728846879459,1.6232263083864529,0.5076772296732448,1.3408196419136698,11.44346939462028,0.5103256553293126,1.2882425809682978,0.5389197776249423,1.306898408129255,0.4996028594240676,1.3456206360537444,0.4765687053216839,1.3557941201568313,0.524622716453456,1.2218702079948687,0.5909451945515451,1.171513203688327,0.666401906286657,1.0663883958390608,0.47498014299428304,1.5409306240541012,0.47458300243018636,1.5144160821193546,0.4789515488009494,1.376521449083369,13.223203437871835
24,0.5380594577033003,1.234962267020449,0.6125449199413249,1.0401819237927445,0.6014374387844525,1.0685606520770228,0.5491669389477979,1.1988254665977929,0.6048676902778162,1.0545159056855744,0.600457366893043,1.0243336343952192,0.8951323097027115,0.29839647149229626,0.4738647500865407,1.4031430325917815,0.42159425024988606,1.5894915584020854,0.5207448546421446,1.3187363806677503,11.266181983499113,0.4996028594595748,1.3093015582813357,0.5329626687965855,1.3285817042336376,0.5131056393963463,1.3448291121256362,0.4690230341540905,1.349149682959268,0.5293884034948372,1.236655837870288,0.5830023827961838,1.178498891656412,0.6846703733239882,1.0351614055140173,0.46028594124686445,1.5362135905704393,0.4491660048130299,1.5374970053565986,0.48689436065099656,1.3722419033834534,13.263183066540051
25,0.5413263639430913,1.2249835389613015,0.6097680496959194,1.0347582105132187,0.6019274747009489,1.0601286882086152,0.5583142763607956,1.1677159200654004,0.6128716106237208,1.0269846299316945,0.5989872590461925,1.0185851305771871,0.9000326690234534,0.2962561703437062,0.4831754328748129,1.3958706040274897,0.4212675596210389,1.5767951953337107,0.5387128389415223,1.2792853162943714,11.116439733346356,0.5142970612069934,1.2801950765659735,0.5432883240785553,1.3465039305169966,0.5182684670373312,1.3241287326888493,0.5075456711794291,1.367701191907842,0.5218427323390795,1.243564645291511,0.5921366164095351,1.1606759537393088,0.6985702938958707,0.9725342223789125,0.47180301826846704,1.5212069840493705,0.47855440827235995,1.5246288753673138,0.5043685465127916,1.35239302629133,13.12861881756044
26,0.5421430905322474,1.228017742358871,0.624305782462989,0.998592882443004,0.6133616465207449,1.0464381549686281,0.556680823299317,1.1765154734112708,0.6109114668214294,1.0392176895428233,0.6061744528321494,0.9993475199875119,0.906566481561452,0.2786706595473802,0.48578895786664567,1.3840446436728422,0.4315583142861164,1.5494895874772419,0.5408363279779141,1.2678908571157919,11.003339116303058,0.4980142971085025,1.3068250480675339,0.5039714058895164,1.3840299952210084,0.49166004766870625,1.4104885308869402,0.48927720415393355,1.3544353692658464,0.5198570294002393,1.219996099437959,0.5865766481334392,1.1882913129683805,0.6687847498014297,1.099979946857305,0.4741858618187469,1.4792944095951872,0.47339158063137504,1.5211736732669252,0.46425734714821654,1.4112896620043693,13.410951590140344
27,0.5535772623715156,1.186161349661714,0.6265926168308427,1.0059135492936102,0.6197321137272817,1.0114813772769817,0.5638680169879124,1.145077745301472,0.6269193074256133,0.9987047582777137,0.6082979418490689,0.9804697716325687,0.9122835674810861,0.2509571398562444,0.4818686703886327,1.3731571362712578,0.4261679189904614,1.5559063101079642,0.5506370467167593,1.23843684483883,10.781426157136634,0.5218427323745867,1.282937270246677,0.5174741858736308,1.347860872082714,0.5127084988204139,1.35132996746242,0.4813343923749007,1.3374936197180896,0.5150913423470224,1.2401971012188198,0.5853852263819708,1.1411057176146837,0.6898332009649731,1.0989491709532413,0.47895154887196373,1.5072263616053616,0.4761715647339158,1.5074164463093207,0.4884829230020688,1.3794236368750465,13.229122248218587
28,0.5641947076313638,1.1731152789571713,0.6296961777196994,0.9809740167628391,0.6262659261873913,1.0072500444790462,0.5717085919731468,1.1231429472112922,0.63116628556655,0.988635096040593,0.6133616465596894,0.9817967332488219,0.9215942502060734,0.23480298791210935,0.48987259067612043,1.3587464034966261,0.43384514864666796,1.532560562861585,0.5521071545344013,1.2440540295183093,10.660276127266595,0.5127084988559211,1.275027039176041,0.5238284352779199,1.357042741879667,0.505957108816521,1.3807851800471662,0.5055599682524244,1.289660765028265,0.5504368546465449,1.1806389501494392,0.5909451945515451,1.1729246038733445,0.6715647339276419,1.1796679673757111,0.4543288324303434,1.5173138919522404,0.48768864177918986,1.4623073467761396,0.5119142176803849,1.3258958060747106,13.176472222265314
29,0.5574975498251882,1.1699945196066366,0.6396602417510617,0.9579706671034655,0.635249918327344,0.9846028990310923,0.5811826200588043,1.1125488056150459,0.6336164652171847,0.9832566516222575,0.6174452793302196,0.9672951910940505,0.9263312642927148,0.21377199103009736,0.5006533812576943,1.3404202282097712,0.43662201896752845,1.5323753433264926,0.5601110748510975,1.2205751867163457,10.518043442669743,0.529785544129948,1.2621831052165073,0.5405083399641788,1.3029720308384884,0.5428911834789516,1.3048262785975189,0.47696584590945196,1.3231678900972446,0.5242255758538522,1.2181752554663976,0.5893566322004729,1.1835171891830572,0.6795075456830033,1.201267345795871,0.4777601270968238,1.4991608702646446,0.45949166004765685,1.5243811501312863,0.49999999995265715,1.3360043118357943,13.190906423155138
