epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_2_acc,dense_2_loss,dense_42_acc,dense_42_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_2_acc,val_dense_2_loss,val_dense_42_acc,val_dense_42_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
10,0.3817379941293049,1.6551747055701749,0.4622672329304149,1.3990901869054482,0.46749428293355266,1.386155805763798,0.41947076119889,1.508626359150091,0.4786017641391056,1.3687736618094333,0.49052597190460634,1.2883474510972386,0.7260699118130038,0.7097279278233487,0.37242731135563695,1.6998281045428913,0.34073832081019273,1.7965309691172104,0.3552760535967346,1.7681807542462553,14.615785742070853,0.45750595710881653,1.550237342229999,0.5035742653135841,1.3933084771877438,0.4741858618187469,1.427530659580155,0.4305003971879306,1.5117321563581325,0.47458300243018636,1.3714080172175922,0.5830023828908695,1.2917528492387464,0.6453534551231136,0.9837149650663303,0.42811755362581505,1.6930965039822865,0.426131850675139,1.7239775460707565,0.4189833201426566,1.671758584885298,14.653755576578373
11,0.39202874879438243,1.6135072028157915,0.48203201568114995,1.347072117899571,0.48415550475648633,1.3462390797623462,0.4527932048447574,1.461446682209674,0.49362953284214384,1.3285991214763413,0.5080039203264323,1.2468261827405314,0.7474681476446897,0.6612771425672467,0.38435151915034604,1.6755559404314597,0.3453119895848446,1.7801598525833982,0.36475008169212825,1.730286706237768,14.226127155930806,0.4571088165683913,1.4860510482401768,0.497617156497063,1.375120941943077,0.47895154887196373,1.405740848981359,0.4447974583475811,1.47370091868924,0.4777601270849881,1.3245909025121814,0.5734710087370929,1.2486793061006722,0.6544876886654506,0.9401036279218314,0.4289118347895155,1.6708624161472152,0.42136616362192214,1.6923710085078778,0.4400317712470214,1.6100117362047397,14.262305950531418
12,0.420614178392553,1.578708708111035,0.5058804312316236,1.312630984137472,0.4970597843866222,1.331069794716846,0.44985298923868167,1.445689805969231,0.5052270499836655,1.2977872461479734,0.5001633453217257,1.2624217267910354,0.7620058804507039,0.6318233707729254,0.38500490036909585,1.6555254020086498,0.3464554067322609,1.7556743261978462,0.38092126756448913,1.6916022142605314,13.99795178111493,0.4531374106907106,1.480486647395315,0.4483717236019866,1.4820224456696212,0.48014297063526795,1.405812958197711,0.4594916600949997,1.435956785847404,0.5226370135264514,1.2878916236121472,0.580222398776493,1.2513371100493893,0.6421763304328048,1.0005630933464378,0.43367752185456804,1.6493926887430777,0.4428117554087408,1.6562471347161944,0.46028594127053585,1.5559318803244873,14.240607779777836
13,0.4199607971445948,1.5427581843345315,0.5120875531261709,1.2912458207084634,0.5115975171561258,1.2836002304210494,0.4630839595098349,1.4149097267688002,0.5192747468147664,1.2775566482497211,0.5111074812542337,1.2219313858810184,0.7825873897224421,0.5928329882260359,0.39496896439559004,1.6232153588905323,0.3640967004441701,1.7225748252650563,0.39170205815093107,1.6489311528727728,13.65448381323629,0.4686258936136653,1.4691731239520338,0.5075456711912647,1.3585462510538442,0.4670373312270859,1.412025291073218,0.43367752184273234,1.4643037164845667,0.5095313741537765,1.283127391215257,0.5798252581413821,1.2545870189348605,0.6556791104169191,0.9523039776550767,0.43208895949166004,1.6576398355180635,0.4400317712706929,1.657089652193265,0.4499602859648946,1.5829715781783755,14.126634512939939
14,0.4356419470761189,1.5175501369487534,0.5331590983533501,1.2373895204289214,0.522704998376283,1.2532465917462035,0.4699444626036597,1.3806217166575994,0.5222149624305782,1.2513087387764155,0.5248284874321472,1.2016687239746922,0.7869977131851045,0.5732288294584679,0.40738320810192746,1.6100887651733229,0.3699771316660576,1.7113175819762116,0.4062397909374729,1.6341636107272473,13.405420506479537,0.4706115965525057,1.423386016282134,0.49285146944384617,1.408723784307339,0.5019857029388404,1.402114582402636,0.45869737889579215,1.425715160237313,0.5289912629307405,1.2685896074421543,0.5691024622716442,1.2322809693830368,0.6513105639514704,0.9369812298054209,0.42454328832406674,1.6724994593522584,0.44956314540079795,1.6335948855276616,0.4706115965288343,1.51692689023764,13.955610372226706
15,0.44789284551427944,1.4795294020620682,0.5383861483564878,1.2360496974700186,0.5334857889383846,1.2305624719462103,0.4849722313066979,1.3504194413396666,0.5267886312052301,1.2145859394459817,0.5297288468210419,1.1897612470927794,0.8100294021756304,0.5179901685795726,0.4086899706173161,1.5712379010352229,0.38369813786831136,1.6912881065450904,0.42665795492643005,1.5773392016885328,13.093542323319673,0.49364575059571086,1.3869891693139473,0.5095313741064337,1.361469430711366,0.49920571883629955,1.3713294175809294,0.4610802224224006,1.415112230113047,0.5305798252581414,1.2621072675142144,0.5921366163621922,1.2244640568402951,0.6572676727798271,1.0168397143359997,0.4475774424146148,1.5965900727450801,0.4392374900241425,1.6325446043438718,0.46227164416203337,1.48578622314644,13.788009429943761
16,0.4423391048676903,1.4718213833379263,0.5401829467883729,1.1973112608941696,0.5344658608297942,1.2027348562301043,0.4887291735116659,1.3469367922228639,0.5395295655209423,1.1924109232266018,0.5341391702252873,1.1704037991546798,0.8077425677688322,0.4960729353219923,0.4188173799217234,1.560756792783815,0.3917020581704033,1.660802727857862,0.4371120549034971,1.5627374611661076,12.896760719346673,0.4559173948050871,1.4705823965731644,0.5210484511517077,1.3286815437653219,0.5170770452858627,1.3876886153808181,0.46624305006338546,1.373102638530201,0.5345512311594935,1.251051948977615,0.5524225575853853,1.2627801324186863,0.6250992851587778,1.015090776635504,0.40945194601255147,1.6908616063327804,0.4241461476889558,1.6401589765162388,0.42057188249372884,1.5722513492851622,14.026997775289159
17,0.4639006860600465,1.4280678119506762,0.5486769029534124,1.18574516121292,0.5530872263966025,1.1792348516957116,0.5042469781506728,1.3196049748351861,0.5503103561317247,1.1877642415466358,0.5398562561643938,1.1523522099261578,0.8276706958120845,0.4830975643718449,0.4271479908550966,1.5372582716476058,0.405749754984466,1.6471394931752088,0.4534465861024517,1.524700825372501,12.679709769744026,0.49722001593296633,1.3688562622233171,0.5027799841262122,1.3558255483272816,0.4976171564852273,1.3788207612215668,0.47299444003177127,1.3957085798807425,0.5277998411674363,1.2633396514925908,0.5830023827961838,1.2041651896297978,0.6787132645074672,0.9757660237023336,0.4487688642015904,1.5861077732018198,0.4416203335980937,1.6077448379624164,0.4722001588799065,1.4798142311590072,13.650872084335072
18,0.47811172819340086,1.3951455166198894,0.565338124776346,1.1499921430056876,0.5537406076640329,1.174448195098857,0.5060437765533493,1.2934792630620269,0.5632146357496904,1.162178188396879,0.5452466514211042,1.1409800271121788,0.8368180333224436,0.4463240895852354,0.43319176740601184,1.5156158509499027,0.4059131003037577,1.6265480986844087,0.4568768376347599,1.494134078225214,12.43356997855385,0.48014297065893935,1.3687087444202402,0.5127084988204139,1.335996579517913,0.5011914217751399,1.3819760492247566,0.4706115965051628,1.3623351944733273,0.5158856235225585,1.2392742188796815,0.5957108816521048,1.1854654052860685,0.6560762510046871,1.0294992098994582,0.4436060365369341,1.5924665070507997,0.44479745825289546,1.6023592663436206,0.4797458300238284,1.4358932292111057,13.568697546094633
19,0.48186867040810494,1.372871334122038,0.5726886638548202,1.1215766596466994,0.5715452466514211,1.1263399443101432,0.5153544593270173,1.267738320242537,0.5805292388497907,1.1164376658966477,0.5552107154329943,1.124191276390776,0.8554393988503073,0.39275642995817217,0.44609604704344985,1.4726813066554825,0.4093433518847466,1.6026534790776206,0.4740280953936622,1.4696008677733408,12.101594377833619,0.5154884829229547,1.317322091463542,0.5266084193922964,1.2943044892372453,0.5202541699880073,1.3581602288390835,0.4868943606036537,1.351550954499824,0.5361397934868943,1.2417604658128345,0.5913423351866561,1.1948302792025711,0.6517077045392384,1.0897381641362764,0.45552025416997616,1.5543673076593658,0.4590945194835602,1.5704182838049079,0.5043685464891202,1.4417432525784748,13.448950697070932
20,0.4968964390721986,1.3485418997025886,0.5839594903431543,1.0932780784043328,0.5803658934793843,1.119437210059797,0.5315256452334547,1.2424903579569844,0.5806925841033634,1.1059000441273301,0.5744854622867052,1.095586141430837,0.8714472394252828,0.3575844268312411,0.4469127736033976,1.4735983416209304,0.42290101274093433,1.5806555388917023,0.47402809541313445,1.4478331165195328,11.89966736381952,0.500794281222879,1.3489229689523092,0.5055599682524244,1.348629450589726,0.48371723591334487,1.390423548136371,0.46425734712454514,1.3852302639895342,0.5274027005559968,1.2565137314550265,0.5583796664019063,1.2113028485401933,0.6517077045392384,1.083598651873677,0.4567116759332804,1.577888610345963,0.4594916600713283,1.5698208504957847,0.5178713264732345,1.3878873837571755,13.594973661863586
21,0.5017967984513573,1.3237801529698339,0.590819993427243,1.0798037244151208,0.5927801371711175,1.1009353336575995,0.5261352499183274,1.2377852658086725,0.5782424044429925,1.10729290998204,0.5749754982421461,1.0878137026063681,0.8712838941522378,0.3641369116268334,0.45295655010806624,1.4594534274722502,0.4322116954853939,1.5580732469775247,0.47958183602077903,1.4061642956087224,11.760013728934696,0.49324861005528564,1.3177110362469535,0.5234312947019876,1.3092725715815217,0.5154884829347904,1.3472308112194464,0.48808578239062933,1.3746307366797619,0.530182684682209,1.2273011838187293,0.5508339952579844,1.2125274690017518,0.6501191421881661,0.9728509791793096,0.4213661636337579,1.623399078301535,0.4372517870853021,1.5518213747227543,0.4868943606036537,1.4051479095499888,13.37667553002537
22,0.5058804312121514,1.3095260341352046,0.601437438745508,1.0546727154777549,0.592453446586083,1.0739182897425679,0.544266579551601,1.2091496353716447,0.5927801372100621,1.0773519092585986,0.5837961450603731,1.064128372490854,0.8761842534729797,0.3394058787211294,0.46292061419784536,1.4444234037041002,0.4460960470823944,1.526325091627134,0.4998366546880105,1.3808193065807812,11.514524171649144,0.5103256552819698,1.3107281705516969,0.5305798252581414,1.2748845035448446,0.5123113582208102,1.3404405278000593,0.4543288324303434,1.3770901340639146,0.5246227164416203,1.2202055737364377,0.5790309769895173,1.1746167278744286,0.6584590945312956,1.0597522837169782,0.47458300240651496,1.5359229058192967,0.4598888006827678,1.5372902220255615,0.509134233542337,1.3852481466138808,13.251005215148684
23,0.5240117609014078,1.2785647098864656,0.6099313949300198,1.04010267453971,0.5998039856353486,1.0588266838418623,0.551290428003662,1.194345291748969,0.5906566481541979,1.0701092881573762,0.5826527279056548,1.058485584997422,0.8895785690561224,0.31225862623000994,0.471577915713819,1.418819671828386,0.4465860829794185,1.517376245684345,0.5037569422147041,1.3653695478193202,11.34909092916534,0.5003971406351109,1.3066970840913137,0.5472597299562361,1.278633706620802,0.4944400317830827,1.3704933489571496,0.4702144559410662,1.375532096203023,0.5305798252581414,1.250411889494365,0.5806195393169182,1.1808088860216361,0.6505162827759342,1.1072482138471211,0.4586973789194636,1.5393887857793342,0.4706115965525057,1.4691767745589908,0.4896743447180302,1.3810132721097248,13.294247465913877
24,0.5267886311760217,1.2686351443848085,0.6136883371057794,1.0324110777227757,0.6069911793726248,1.0443483019373612,0.5450833061091147,1.1967519181727273,0.6035609278208444,1.0526947019848703,0.5824893825547207,1.0486214024223794,0.8961123815746488,0.29701469712536227,0.4678209735429275,1.4191524952075638,0.4612871610633457,1.4912652544085787,0.5101274093628241,1.3446277952474615,11.230377747785885,0.5000000000473428,1.299966739225804,0.5238284352779199,1.3366693475115763,0.5115170770571097,1.433044860626233,0.45274027010294254,1.3659900255483517,0.5432883240785553,1.2080545746399545,0.5746624305003971,1.1811107376722043,0.666401906286657,1.1468209295808778,0.46822875297855443,1.5230304270012214,0.44876886422526185,1.520801022660647,0.45671167598062323,1.4398382682948003,13.490198088411873
25,0.5294021561581183,1.248225375781142,0.6247958183989576,1.001015580078232,0.6123815746293353,1.0323337651436253,0.5540672983074842,1.1634643236159967,0.6097680496959194,1.0369188083382612,0.5942502450569126,1.032735698988764,0.9016661221433488,0.28567120017607356,0.4763149297663839,1.3797117642272108,0.4691277360145035,1.454881909975465,0.5254818687093137,1.3063157956921871,10.976169609236818,0.5182684670846741,1.281025735038533,0.518665607636935,1.362253505668534,0.5166799046980947,1.3716448944082706,0.497617156497063,1.3319260480386856,0.5444797458300238,1.2004852041400929,0.556791104050834,1.2255557056833015,0.6787132645074672,1.034932837866667,0.47498014299428304,1.5274133278653204,0.46266878474980144,1.5023379677150626,0.497617156497063,1.3745963195186461,13.247097757716706
26,0.5377327670501129,1.2390712878938517,0.6212022215351876,1.0098674458952677,0.617281934008494,1.0132411185996433,0.5547206794970256,1.1483632235580004,0.6184253511729485,1.0420611331136505,0.601274093472463,1.0126581727504262,0.9088533158708888,0.27109351588187364,0.4800718719372754,1.385087587793681,0.4730480235217249,1.4436962285566781,0.5236850702774287,1.293728673976062,10.893819564388142,0.5023828435739512,1.2924176946199537,0.5087370929427333,1.3343574915072385,0.48768864179102556,1.4104223564752423,0.4805401111993646,1.3408716172808404,0.5369340746624305,1.2048562181384153,0.5667196187687071,1.1699655484097453,0.6584590945312956,1.0653099907899455,0.47180301826846704,1.4785942347443606,0.478157267720099,1.5241247927318782,0.4686258935899939,1.4082875634300225,13.264189611833373
27,0.5454099967428299,1.217468363987157,0.6372100621101631,0.980339562920175,0.6313296308785394,1.0033202328661694,0.5795491669778534,1.129334186308137,0.6159751715223137,1.0170541044467027,0.6019274746620044,1.005759348981484,0.9124469127346588,0.24528226089882563,0.4803985625612545,1.370005791890625,0.47092453450480537,1.4484719920882756,0.5398562561643938,1.2665125611793446,10.718544820444679,0.511517077045274,1.2845609258620676,0.4857029388521852,1.4098294914668283,0.5075456711794291,1.4016095954714738,0.48530579827625286,1.3387835981166012,0.5087370929427333,1.281931191990544,0.5496425734946802,1.1848122315145466,0.6687847498132654,1.1632801791582024,0.4996028594359034,1.4892888354866916,0.495234312994126,1.4541549111662448,0.4920571882446386,1.3807672358297753,13.424037547031975
28,0.5516171185886966,1.1907802488787507,0.6417837308069259,0.9584731357388152,0.6194054230643581,1.0008551666293413,0.5751388435151911,1.1245121946914334,0.6244691277457701,1.002144955724176,0.6163018621755012,1.0001839002492732,0.9193074158382197,0.24542495259532582,0.48529892193067703,1.3616582190667208,0.4805619078829802,1.4061737740518843,0.5452466514308404,1.2519399135263087,10.577200995828154,0.5119142176330421,1.2633464125719593,0.5150913423470224,1.3441594630787541,0.49682287530969116,1.40758535074184,0.48768864177918986,1.3258098225635229,0.5476568705440041,1.201570497750289,0.5818109611038939,1.158620594535393,0.6409849086695005,1.343124901797211,0.4507545671167593,1.4978852209186062,0.49285146946751757,1.4694829079913563,0.48530579829992426,1.3863044736213017,13.432982019813785
29,0.5599477295391079,1.173209206491699,0.6375367527341422,0.955141662460883,0.6380267886701109,0.9723781113217992,0.5864096700619421,1.1033285655682479,0.6223456386606976,0.9880586322987247,0.6073178699868678,0.9902072687314173,0.9217575955180629,0.23108496628421774,0.5042469781214644,1.3364471171035444,0.4825220516171186,1.3986091214977265,0.5571708591768688,1.2324097496121198,10.415996852788766,0.5341540905953969,1.2537970160850938,0.5333598093843536,1.3061868020047074,0.5413026211278793,1.3307786377485638,0.4646544877359846,1.3221033441348147,0.535742652910962,1.2324933395014575,0.5694996028594123,1.1656651478778568,0.6775218427441629,1.1287997661926283,0.4904686258935663,1.4795602222370476,0.4741858618069112,1.519459221645231,0.5194598888243068,1.3427321409023973,13.116721867568158
30,0.562234563868017,1.1705643418410836,0.6448872916957826,0.9277593629280753,0.6468474354396572,0.9515978502160153,0.5888598497028407,1.1004242410226726,0.6270826526889222,0.9845784179956373,0.6135249918132621,0.9790878007513991,0.9237177393008821,0.22176700526570348,0.50163345315884,1.3142065884279528,0.49656974842874724,1.3783903000830668,0.5589676576476984,1.2133070202443927,10.276847472809296,0.505957108816521,1.288183832234859,0.5480540111317722,1.2977976385234744,0.5313741064336776,1.399643488435446,0.4896743447180302,1.3327009493723287,0.5492454328950763,1.186217298126107,0.5667196187450357,1.177487592052334,0.6743447180420183,1.2035815684049744,0.4694201747418586,1.507642830360305,0.48808578241430073,1.441848377370948,0.52263701350278,1.3398878581472764,13.210168117374726
31,0.5596210388859204,1.167272344129376,0.6525645213787636,0.9367499807931675,0.6522378307742568,0.9447505211214815,0.5862463247402164,1.1006301426490277,0.6388435152105862,0.9605133238667485,0.6226723293138852,0.9674530616580798,0.9336818033322444,0.190819408212737,0.49444625941182774,1.3024758801122227,0.5062071218556028,1.3503137763439927,0.5746488075889586,1.1835483991410443,10.139736607042803,0.52263701350278,1.2542379375863777,0.5567911040626697,1.2826172022520312,0.5142970611596506,1.3878239408383963,0.47855440827235995,1.360396803230213,0.5162827641103266,1.2472997285999694,0.5591739475774424,1.17497535169456,0.6671961874503575,1.2504441325370232,0.4900714853294697,1.4473687384789478,0.49642573475743024,1.4250302551472538,0.5210484511517077,1.2983117813245941,13.163745715752587
32,0.5713819013783761,1.1458022870568816,0.6510944135708577,0.9226824736057719,0.6612218229142095,0.9202011888107416,0.6037242731523063,1.0540264804976238,0.6290427964717412,0.9702696236314745,0.6259392355828844,0.946247696389719,0.9344985298921921,0.2008732818091414,0.5050637046716759,1.301058757464818,0.5096373733879109,1.3458040910232927,0.5738320810192747,1.1685247710233262,10.010765249843654,0.529785544129948,1.2607701853024194,0.5250198570412241,1.3280069186537866,0.5234312946901518,1.3743878130499951,0.48768864177918986,1.3445384682313708,0.5393169182008747,1.2199368257196863,0.5746624305240685,1.1688248969087816,0.6818903892096118,1.1894006094621095,0.4845115171007167,1.45833904096728,0.4888800635898369,1.446936127754125,0.5158856235107228,1.3043052473174286,13.13073994906958
33,0.5774256778927809,1.113775787809946,0.6610584776216922,0.8940975911396852,0.6631819667165009,0.9068155019394676,0.6032342371579207,1.0651091242763429,0.6486442339494314,0.9371177687905108,0.6352499183370801,0.9308958329316332,0.9415223783272149,0.17702928657544006,0.5179679843237182,1.2743873989531433,0.5174779483877495,1.3256290227281857,0.588206468484091,1.1461025856165121,9.806279701798697,0.5289912629070691,1.2452710599914443,0.5492454328950763,1.273469913091046,0.5146942017592543,1.4105355689410088,0.5047656870532169,1.3021890402218952,0.5520254170094528,1.1766449991817793,0.5643367752420988,1.1559744934367224,0.6683876092254973,1.278110176481968,0.4801429706234322,1.5003292920560567,0.48054011121120027,1.480194390222513,0.5127084988085783,1.3175517243937522,13.175620517624665
34,0.5893498856388093,1.1059477293035713,0.664488729192945,0.8804011425719624,0.6710225416725268,0.8882818274815774,0.6190787324403789,1.0372453970832787,0.6569748448608982,0.9176543249253626,0.6275726886443631,0.9375453185544455,0.943319176700683,0.15481241484048203,0.5171512577686385,1.2602952875681306,0.5138843515191114,1.316405979997385,0.5818360013067625,1.1525515029727147,9.686513545270918,0.5154884829702976,1.2450559714467304,0.5333598093725179,1.3798961531107534,0.5254169976171564,1.380010310598931,0.4777601270849881,1.3670384710605794,0.5258141382167603,1.2169739058606677,0.5647339158298668,1.1560394175297406,0.6703733121643377,1.3550320719367137,0.48689436065099656,1.4598189437195268,0.5027799841617193,1.4242945746640727,0.5190627482128674,1.2965456715077044,13.316107809022839
