epoch,acc,loss,val_acc,val_loss
0,0.2229663508754663,2.1566640605960785,0.3764892772278017,1.7917248640295245
1,0.3591963410650114,1.7153789664124865,0.4924543288324067,1.3778961300376487
2,0.43335511270826527,1.4621851640914398,0.48570293888769234,1.3015919522315003
3,0.4995099640688994,1.2893911465754193,0.563542494090234,1.1944190130714767
4,0.5339758248938256,1.190964740384291,0.5476568705795113,1.1783841006617588
5,0.5519438092321479,1.1350000732788577,0.5555996823348727,1.1574756195376656
6,0.5772623325515829,1.0743195117201458,0.5691024622716442,1.125117631044721
7,0.590493302881153,1.0396197462190955,0.5992851469893603,1.0759224215843453
8,0.6047043449950351,1.0086282093670587,0.6048451151234276,1.0771363324547116
9,0.6171185886575599,0.9719810302605703,0.602859412279273,1.0603060126778054
10,0.6280627245803317,0.9458719975455295,0.6100079427644125,1.0458141778602403
11,0.6452139823976508,0.9185212422959441,0.6080222398255721,1.0468655788088905
12,0.6600784057594912,0.8851563384898229,0.5889594917073905,1.0630378992051903
13,0.663018621375303,0.8637276671751385,0.585782367005246,1.059034797007172
14,0.6713492322575614,0.8466469148178187,0.6068308181569536,1.0390284102383447
15,0.6870303822475023,0.8023548005687299,0.5881652105318543,1.053872859648431
16,0.697321136922316,0.7981401680342242,0.6155679110878511,1.0347188012859383
17,0.7038549493824255,0.7882532657497422,0.6060365369814175,1.0245576087116153
18,0.7146357399737356,0.7566619535280731,0.6151707705000831,1.0468450514237213
19,0.7210062071413279,0.7288279542927647,0.602859412279273,1.041914870026
20,0.7319503429862106,0.7082704949791779,0.6159650516282764,1.0254521375141796
21,0.7383208102122197,0.6912526858374792,0.6187450357899957,0.9965074212897667
22,0.7481215289315924,0.6716523901655252,0.6338363781251825,0.9988159836522164
23,0.7458346945637389,0.6646061480356875,0.613979348689436,1.0410790950699018
24,0.7557987585366843,0.6502187408601797,0.6115965052101705,1.0259217999112142
25,0.771479908507153,0.6174424892350452,0.6318506751389992,1.0103215104630299
26,0.7670695851223798,0.6138790807705305,0.6298649722001588,1.0019612174549208
27,0.7770336491537422,0.5982967382044388,0.6147736299123151,1.0432831761948735
