epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
10,0.3755308722688341,1.6784515035810599,0.38092126756448913,1.6774049940860103,0.367363606683961,1.6971883802622683,0.41963410652061567,1.5233182414066397,0.4874224109865411,1.3735205619329722,0.48529892193067703,1.3675231453017915,0.46994446259392353,1.3820467501129057,0.446749428291408,1.4517099333915473,0.49232277033649136,1.3201672942838572,0.48660568445580177,1.3539045511683152,0.5145377327670696,1.235016316263086,0.5026135250307773,1.3087415211109583,0.7327670696045752,0.7134001223490309,0.448219536099314,1.4633684517783458,0.3863116628650122,1.672947850191527,0.38500490036909585,1.669653708776669,22.967225795398154,0.41262907073836746,1.627674198321069,0.4440031770773593,1.6124121244224505,0.42374900719587344,1.6186826611625664,0.4888800635898369,1.4206499308229346,0.4888800635898369,1.3854237726702399,0.48014297065893935,1.407641328545768,0.4912629071164453,1.3654562393950507,0.4872915011914218,1.4348409566924722,0.520254169999843,1.3227148625091298,0.4777601270849881,1.3621909419064298,0.5603653693880895,1.194788799648535,0.46147736303384007,1.340231249974397,0.6334392375137429,1.0832421981904883,0.47736298649722003,1.4613889110665932,0.3967434471803018,1.708854190218155,0.3947577442651329,1.6968863973360009,23.121601812227837
11,0.39660241753008973,1.6295333933651117,0.40133943155831425,1.6333133758419054,0.3830447566349574,1.6570135154431258,0.449852989258154,1.47673057777669,0.5024501797187877,1.3274248964215603,0.5071871937664846,1.302379291612936,0.48513557664789586,1.345293702389126,0.4614505063509949,1.4080005496672188,0.5112708265467509,1.3048061311186547,0.4928128062335154,1.3241188919104145,0.5253185233583796,1.206794911955977,0.5068605031035609,1.274032023501373,0.7579222475925484,0.6682401933104569,0.457203528258739,1.4318510928756853,0.3918654034629206,1.6623273806336736,0.40182946750401904,1.6312509606142365,22.361294005829226,0.4392374900714853,1.595093248191573,0.4134233519139036,1.624457594607916,0.43089753777569867,1.5864389197423023,0.4559173948050871,1.4130935462530498,0.4948371723590151,1.3764098392203272,0.5019857029861832,1.3343003351031266,0.5015885623510723,1.3212718062215234,0.45869737888395645,1.4495530013909312,0.4670373312389216,1.38711227387829,0.5063542494042891,1.3672896188057255,0.5627482129146979,1.2292354964933006,0.48093725181080405,1.3195494210748469,0.6076250993088184,1.114280564746005,0.45472597299444,1.4764023353364186,0.42017474187045367,1.6757392624335405,0.4253375695232743,1.654356837272644,23.002480925786486
12,0.41653054558307817,1.595016147178281,0.4142437112054884,1.5868214132426728,0.39741914407056517,1.6241169779645739,0.4594903626265926,1.4450040482804885,0.5249918327344005,1.2807494669091426,0.5143743874940246,1.2792995781806589,0.49885658277712863,1.3120534956669425,0.4756615485135577,1.365079810283652,0.5248284874418833,1.2737616873846767,0.5115975171902023,1.2907168137330083,0.5235217249264946,1.1954909425200844,0.5220516171575332,1.2502058607735147,0.7704998366936325,0.6195179430615159,0.4656974844919315,1.4231412167722046,0.3926821300326045,1.6346170244478626,0.41473374715119316,1.592390252927751,21.845581250968067,0.4380460683081811,1.5801663473544374,0.43486894365337936,1.5579131443032772,0.4646544877359846,1.5272279781799074,0.5138999205718825,1.3652942306565519,0.5158856235107228,1.3237968024230362,0.5413026211278793,1.297486926185602,0.5281969817552044,1.3209202104944193,0.5067513900038929,1.4032518600451747,0.509134233542337,1.3625186117420696,0.5003971405877681,1.3455059402418856,0.5786338364254207,1.1907419019790753,0.5015885623629079,1.2817256251813118,0.660444797470136,1.0130832455194214,0.46108022241056484,1.4536728299118584,0.43328038126679996,1.621199986497214,0.44598888008721393,1.5769321148692852,22.298795189527976
13,0.4315583143153248,1.547927801533487,0.4354786017641294,1.53944529181639,0.4101600784106178,1.5973996087563112,0.4841555047370141,1.3894415919744123,0.5308722639660242,1.2491110613906122,0.5272786671411988,1.2520215714223164,0.5127409343351845,1.2823010050210637,0.49787651094413593,1.3260903127128802,0.5161711858869651,1.258754540214115,0.5222149624403144,1.2624034897559064,0.5382228030055537,1.1696326562447783,0.5303822280300555,1.2109953181021589,0.7933681803137521,0.5682783876708504,0.4717412610647531,1.4089230057539717,0.4037896112478936,1.629843261420279,0.43270173147977936,1.565779364798358,21.335489699903636,0.41739475774424145,1.568193314565942,0.4706115965525057,1.4782141579627233,0.4463860206039677,1.5238310801215926,0.500794281222879,1.3431525353025688,0.5127084988085783,1.3196047486247668,0.523828435313427,1.3180315717048736,0.5428911835262944,1.2804158686928753,0.4853057982644171,1.396791886298594,0.5166799047099303,1.34066093299387,0.5301826846703733,1.3024232328837595,0.5730738681966677,1.1813944554499354,0.49007148530579825,1.2969798992511485,0.654487688653615,1.0168865318066123,0.4694201747418586,1.4521580858065837,0.44559173949944586,1.5812981333687155,0.44281175536139794,1.5534343164387536,22.03035647003683
14,0.44429924861156483,1.5199127741321088,0.44985298922894557,1.5065893129132535,0.4255145377327671,1.5796407657836395,0.48872917349219364,1.3718222468088592,0.5369160405485819,1.2232917346661483,0.543286507696702,1.2122410646999089,0.5173146031098365,1.2664081068920645,0.5160078405847116,1.2762906293937561,0.5411630186213656,1.217542386101726,0.5308722639660242,1.241171271027556,0.547696831139892,1.1478864215083155,0.5501470108197352,1.189125017534086,0.8077425678077768,0.5506816348465624,0.4720679516887322,1.3724883640174654,0.4059131003134938,1.61387276306763,0.44086899709872895,1.533852618685426,20.89952116501717,0.4166004765687053,1.6119785166809348,0.4451945988406635,1.5089277791257318,0.4396346306592534,1.5888324256829556,0.4900714853531411,1.3627245518023103,0.49682287529785546,1.374371717807506,0.5031771247494874,1.3307007047465342,0.52938840354218,1.3100719492619146,0.5019857029625118,1.393035115941921,0.5170770452976984,1.335272437054738,0.5297855440826053,1.3286009859338084,0.5603653693880895,1.179238637895978,0.4980142970611596,1.2874139645821145,0.6298649722119946,1.255077156569288,0.46783161241445775,1.4667325078541555,0.4384432089196206,1.6031382065665827,0.4527402700555997,1.557037211321383,22.569711206449792
15,0.46177719699444625,1.47603306603642,0.4621038876573699,1.4648821825530942,0.4493629532832408,1.519800347855028,0.5013067625056525,1.318786076960397,0.5540672982734077,1.1844635808129047,0.5427964717509972,1.2025584557289315,0.52874877491016,1.234666484432725,0.522378307752304,1.2510118561607293,0.5450833061091147,1.1968568007722473,0.533812479581836,1.2072464561431246,0.5429598170921951,1.145307800225361,0.5558640967004247,1.1594532480702529,0.8304475661937959,0.4905064628234061,0.48595230316889904,1.368592746543635,0.40329957531192495,1.5904349011948045,0.45393662199947576,1.4896939965254028,20.37669983146939,0.49563145355822263,1.4491168540843997,0.4833200953610839,1.468826028849039,0.4868943606273251,1.4479869081445684,0.5337569499602859,1.280834151791428,0.5297855440826053,1.2876405189489921,0.5230341541142195,1.3064893374753623,0.5150913423470224,1.2928507357386012,0.5142970611596506,1.3524360825278818,0.4868943606154894,1.3232563714170569,0.5055599682524244,1.3104602182735234,0.5889594917073905,1.1567671453318396,0.5015885623629079,1.2739727516984827,0.6386020651428921,1.0895241104655198,0.47537728355837966,1.424056989319084,0.44837172359015093,1.5797536367694,0.48212867356227257,1.5171008882208226,21.63733988361192
16,0.4684743547908857,1.4451515394190253,0.4774583469843872,1.4364554688884557,0.4527932048447574,1.5030046119210145,0.5129042796861187,1.28303054694606,0.5542306435805292,1.1811942414340144,0.5571708592060772,1.1917553231514424,0.5184580202645548,1.2445587738009691,0.5264619405228341,1.2349460131979502,0.554557334185036,1.1743868393120678,0.5512904279744536,1.1948532220858525,0.5509637373796828,1.1207543660986077,0.5672982685396929,1.1466125078117173,0.8309376021102922,0.48714891840374885,0.497549820329893,1.335885765972343,0.42028748775883773,1.57091866876128,0.4531198954784726,1.4757617717083666,20.10257093036381,0.488880063542494,1.4298572540283203,0.48332009526639824,1.4324507889906692,0.4575059571561594,1.4768789276610867,0.5333598094198607,1.2719402328382132,0.5238284352660842,1.3100725274601088,0.5385226370608456,1.2962836149289931,0.5428911834789516,1.2884617269370553,0.490468625905402,1.3860435020933084,0.5178713264732345,1.3403916511391722,0.5254169976171564,1.3057207869953158,0.5881652104845115,1.176968249716486,0.517474185861795,1.255262219404019,0.6604447974819717,1.0868279673255288,0.4761715647339158,1.4181066391201034,0.4674344718266897,1.5404485151988347,0.4857029388521852,1.4741301423884081,21.5658534643099
17,0.47517151257758905,1.438182912672006,0.49313949689643904,1.4012533565706304,0.46406403140124447,1.4646667649799685,0.5307089186540346,1.245130040683765,0.5723619732113688,1.1296599531282752,0.5700751388240429,1.1431087521079786,0.5311989546094755,1.2007739044645571,0.5457366873570728,1.187237232115408,0.5682783404116302,1.1406986380822906,0.5607644560990557,1.1670479348032197,0.5578242404832439,1.107056815575167,0.5793858216658638,1.1210453395008535,0.8466187520028718,0.4421430035904707,0.4985298921920941,1.3202889273268692,0.41783730810820296,1.5604536486622245,0.47419144068617947,1.4423659312027959,19.58702620163886,0.4936457506430537,1.4109503204998655,0.436854646497534,1.4827796775164162,0.45512311353486523,1.4611483387193385,0.5401111993645751,1.292159065639717,0.5277998411437649,1.2835065345143022,0.5532168388082642,1.2540818663984181,0.5357426528991263,1.2729571424276702,0.49682287532152686,1.354994907182204,0.5111199364693416,1.2962568268783514,0.5270055599682287,1.2931277026630186,0.5814138204451115,1.1553904634084466,0.5043685464772845,1.2752736490619287,0.6525019857147746,1.0463671056735695,0.47855440828419565,1.4140800368558613,0.4646544877004775,1.5304739167521737,0.4749801429706116,1.4376076663458888,21.336969568011682
18,0.49967330938575705,1.3857329575620574,0.5047370140866414,1.3580468762197435,0.47827507354433496,1.4335191883085912,0.542469781127018,1.2121319322950581,0.5793858216658638,1.115910896558615,0.5677883045146062,1.1290263372167035,0.5552107154524665,1.1778327269088362,0.5521071545344013,1.173761298359706,0.5754655341586424,1.1323624573202546,0.5723619732211049,1.146080967960152,0.570891865413199,1.0825560161079,0.5867363606859212,1.0986136387314371,0.847108787977785,0.43296799848415385,0.5039202875072214,1.313733068567131,0.42943482523025234,1.5356254496242594,0.47827507354433496,1.4172394764808922,19.220868406323817,0.4996028594122319,1.4069652229760543,0.4773629864498772,1.4149425783452767,0.44678316123907863,1.484197908540488,0.5357426529464692,1.2442495373149445,0.5301826846703733,1.314222277228656,0.5377283558853095,1.3066867877795074,0.5309769658459095,1.2648540615940775,0.4996028594359034,1.346763844524138,0.5460683081810961,1.304843332816723,0.5270055599682287,1.294234848855695,0.5984908658138242,1.1250255276420176,0.5158856235107228,1.2485991642530045,0.6624305004089763,1.0237545078284476,0.4849086577121562,1.4235533082338436,0.44519459888800633,1.5571318710011277,0.48252581416187634,1.4482320542843026,21.283871757501263
19,0.49722312970591387,1.3745012734303168,0.5076772296440364,1.3560684640514271,0.49101600787951954,1.4033744955171912,0.5524338451486442,1.1822906000012083,0.5836327997386475,1.1081439997783014,0.5909833387781771,1.0994224651932365,0.5674616138614186,1.1428043289302963,0.5656648154197974,1.1387933016368588,0.5790591310078083,1.1093673878579076,0.576282260708854,1.1369176879500844,0.5664815419602729,1.0773005365780155,0.5759555700946111,1.0962171390803566,0.8583796145050637,0.39663579170608865,0.5114341718490043,1.284860401401252,0.4300882064782105,1.5317186566981877,0.498203201568115,1.3783909806392038,18.892370282571637,0.4936457506193823,1.3891550594137432,0.487688641731847,1.3938811863103113,0.49086576652867725,1.4007897107633358,0.5353455122640154,1.2481089357443516,0.5277998411437649,1.2893674408660416,0.5409054805401112,1.2683079160329744,0.5488482922954726,1.2388762222858911,0.49523431297045456,1.3575856079649982,0.5190627482247031,1.3120086158524438,0.5329626687847498,1.2699084187235692,0.5905480539637771,1.1343575641690407,0.48927720415393355,1.2650189583409486,0.6461477363104854,1.1560328497760217,0.48093725178713265,1.39877009929126,0.46942017475369435,1.5269051233248827,0.48808578237879363,1.4330757053907757,21.157652007293095
20,0.5117608624729835,1.3385837252176653,0.518458020274291,1.3092955796401589,0.49264946097020657,1.3754140955293463,0.5651747795033011,1.1599225663780504,0.5953936622408393,1.0842112010695972,0.5944135903299576,1.075395086083448,0.576118915426073,1.1118018027031122,0.5784057497355097,1.1251580741272296,0.5882064685132994,1.0859071884385825,0.5890231950148302,1.0989133573676666,0.5774256779219893,1.0691430004193712,0.6063377981441389,1.0570712633983483,0.8727540019211992,0.3710870703123084,0.5084939562234564,1.2756499758112552,0.4372754002057505,1.498909164588851,0.5060437765630855,1.3595887815512226,18.47146895756639,0.46346306597268044,1.4749867077191923,0.48570293879300663,1.4157379771907526,0.4598888006827678,1.4463348664680675,0.4868943606036537,1.332982814293044,0.5297855441062767,1.3099636473383005,0.5333598093725179,1.315959503103382,0.5484511517077045,1.246477277246707,0.5230341541142195,1.345539733660988,0.531374106457349,1.3110067897651572,0.5496425734710088,1.2458646865569,0.5734710087844358,1.1495780393753476,0.5552025417234331,1.2330464263867535,0.6691818904010335,1.1532658057951615,0.47537728355837966,1.4068293741196276,0.4606830818346325,1.551967702516021,0.4924543288324067,1.4608987075786348,21.47579304465611
