epoch,dense_10_acc,dense_10_loss,dense_12_acc,dense_12_loss,dense_14_acc,dense_14_loss,dense_16_acc,dense_16_loss,dense_18_acc,dense_18_loss,dense_20_acc,dense_20_loss,dense_22_acc,dense_22_loss,dense_24_acc,dense_24_loss,dense_26_acc,dense_26_loss,dense_28_acc,dense_28_loss,dense_2_acc,dense_2_loss,dense_30_acc,dense_30_loss,dense_43_acc,dense_43_loss,dense_4_acc,dense_4_loss,dense_6_acc,dense_6_loss,dense_8_acc,dense_8_loss,loss,val_dense_10_acc,val_dense_10_loss,val_dense_12_acc,val_dense_12_loss,val_dense_14_acc,val_dense_14_loss,val_dense_16_acc,val_dense_16_loss,val_dense_18_acc,val_dense_18_loss,val_dense_20_acc,val_dense_20_loss,val_dense_22_acc,val_dense_22_loss,val_dense_24_acc,val_dense_24_loss,val_dense_26_acc,val_dense_26_loss,val_dense_28_acc,val_dense_28_loss,val_dense_2_acc,val_dense_2_loss,val_dense_30_acc,val_dense_30_loss,val_dense_43_acc,val_dense_43_loss,val_dense_4_acc,val_dense_4_loss,val_dense_6_acc,val_dense_6_loss,val_dense_8_acc,val_dense_8_loss,val_loss
0,0.1783730807120564,2.2508434063856293,0.18311009474514903,2.2263317263153635,0.17951649789598323,2.2577985195270824,0.18196667756609028,2.2265682376237215,0.17869977133603548,2.2365748252170765,0.1853969291081346,2.2366051261855744,0.1834367853691281,2.2484754435730228,0.13051290429911946,2.313443553171217,0.17657628226556718,2.23259529386693,0.18588696504897131,2.2192042673074197,0.18376347599310722,2.216906996148741,0.19274746815253224,2.1965098116998383,0.21332897746808308,2.1169491702534335,0.18033322445593095,2.2525249078202894,0.18311009475975323,2.2083137526850183,0.17363606664975537,2.236340955673811,35.7788764681936,0.22915011915401204,2.084534290198583,0.2454328832406672,2.058298981691562,0.2454328832406672,2.09604931351114,0.23312152501985703,2.055107938381677,0.22915011914217634,2.1021899690317483,0.24503574265289912,2.070464332866896,0.26846703734305094,2.0258321019749115,0.23590150913423352,2.138230677916002,0.25536139793486895,2.058121195097023,0.2915011914217633,2.0440656404063473,0.34630659254559265,1.875936129814675,0.26290706910246225,2.009283099125263,0.37132644958681676,1.6638011332065743,0.2311358221046881,2.094605938038057,0.23312152504352845,2.0748328111586445,0.23232724384432088,2.0697065683657256,32.62204821816127
1,0.22541653055530947,2.114316339548878,0.22280300555860869,2.0917704363969056,0.22002613525235237,2.1068402898346665,0.21528912120708957,2.094862239807114,0.22410976806912924,2.0965731830933403,0.2263966024369829,2.06428558637176,0.23456386802672405,2.0697742348517987,0.21675922902959968,2.1121778143110403,0.2293368180381905,2.0592255995811803,0.23309376022855427,2.0722534384302205,0.314113034975369,1.7863982040794095,0.24044429925347963,2.0177599190886757,0.36393335511757635,1.6355644959867566,0.23489055864583508,2.0664031858422405,0.22263966026122334,2.099038455424765,0.2182293368375056,2.096712626027578,32.682932870211225,0.23431294678316125,2.0043345204035945,0.2648927720413026,1.946508222008812,0.2494042891183479,2.000557478313128,0.278395552025417,1.9530040774674904,0.2946783161239079,1.9811674885753605,0.32088959491660046,1.960016777252185,0.3590150913660066,1.9259739954193211,0.3216838760921366,1.9698865614399443,0.2966640190627482,1.9426850638188853,0.30301826846703733,1.9675804972175193,0.4249404289236705,1.5537591148123464,0.3272438443327253,1.8618623873276594,0.4857029388403495,1.3810701567185502,0.3038125496425735,1.908275480777901,0.23947577442414614,1.9926239421577847,0.28435266085377375,1.9911621003230475,30.43735834717088
2,0.23979091801038951,2.069145917814567,0.23962757269109786,2.0306581527880696,0.23293041490196054,2.0492163576825853,0.22557987586243095,2.0495344847099957,0.2505717085943974,2.0243843979634555,0.2695197647876188,1.9707125890726203,0.29859523032662605,1.9360033481271388,0.2660895132407064,1.9854874785372496,0.26706958510534157,1.9750200519761163,0.26657954916937293,1.9673238278058416,0.3704671675922901,1.6034495909982784,0.3025155178241113,1.8546518739318971,0.4658608298136572,1.3940165152506125,0.28569095067214983,1.9378903529800569,0.24469127736033977,2.031075729882939,0.2263966024223787,2.048729470180398,31.022115686834734,0.23868149326044572,1.9853611287851007,0.25734710087370927,1.958810709221577,0.2768069896743447,1.9552084155457659,0.28355837961905905,1.9708989497874823,0.2625099285146942,1.9694505677136094,0.37887212073073867,1.8170257912825931,0.41302621123144984,1.6987849953062861,0.3983320095313741,1.7996919780046434,0.36417791893597723,1.9001214941689852,0.3324066719737102,1.8985252132294574,0.46703733116790735,1.4615358296985945,0.38046068308181097,1.6562298152823596,0.5651310563939634,1.254496379822753,0.3510722795869738,1.8104588047107881,0.30103256552819696,1.950186841728386,0.3089753772953941,1.9536519512664334,29.13326207070809
3,0.25318523360326844,2.0235650951821054,0.24371120549813863,1.9988098333801798,0.2459980398611242,2.0019094494580054,0.2538386148512266,1.9890175313585063,0.28536426005547283,1.9235004837783245,0.32587389742888023,1.8156780356170694,0.3328977458541668,1.7950699964951393,0.3142763802727544,1.8375229294180908,0.30904933030369314,1.843043548614517,0.3221169552531207,1.8088397761257362,0.4155504737403493,1.4975664064955065,0.3714472394739635,1.6860957840072373,0.5481868670174438,1.1889320067508826,0.32456713496217227,1.8270224384995155,0.27866710227363756,1.9523626790643323,0.24910160080352978,2.0047475583644445,29.28472260578284,0.26131850675139,1.943586033426456,0.2716441620333598,1.9010795268679157,0.30103256552819696,1.9233714280571608,0.31334392376084286,1.8545342571116137,0.3741064337011933,1.7833290637912402,0.4197776012708499,1.6541653497527762,0.43367752184273234,1.6179277539916035,0.3987291501191422,1.679149951037194,0.42454328834773813,1.6590515048471683,0.42057188247005745,1.6286082597267448,0.48649722001588563,1.4087345543790186,0.4523431294678316,1.4721656099399751,0.5945194599361435,1.1144896336639563,0.40627482131040693,1.7013375759124756,0.36616362194583185,1.9164459009412929,0.3006354249404289,1.9363490694377798,27.28357323547315
4,0.26396602419457843,1.9869315205193625,0.2520418164096055,1.973251092866214,0.26069911795478756,1.977253756504439,0.28356746163332397,1.9138133518059477,0.33632799740594727,1.770502113197723,0.3549493629630194,1.7137508782558448,0.3637700098104549,1.7138767515822433,0.35576608955217554,1.7351452271481116,0.35249918327830815,1.726463472714653,0.3513557660943813,1.7195947451047826,0.4513230970465876,1.4298069949478778,0.4042796471838622,1.5746984361083396,0.587226396563473,1.079338567411148,0.35037569423704823,1.7354799086500017,0.2963083959587724,1.8876563336326577,0.26870303822767105,1.9599076214275966,27.985437773287355,0.29348689436060366,1.9546194336923746,0.30301826846703733,1.9012546085762163,0.3324066719618745,1.9133627475302213,0.35663224786306963,1.7776707917380845,0.39197776012708496,1.6344833576650823,0.4559173948050871,1.5815384072666607,0.4428117554087408,1.5627178885427329,0.38602065131056396,1.600939464720589,0.3939634630895968,1.6219582888131296,0.41143764897506324,1.6073084865135272,0.5552025417471046,1.322934118076579,0.44876886422526185,1.4378576042919144,0.5988880064015922,1.1014698576315278,0.4150119142649759,1.6701193918208455,0.3880063542730757,1.8230185418303189,0.353852263713186,1.8883218418709147,26.486298616392638
5,0.2704998366644242,1.9596120127273207,0.27131656322437187,1.9420195201455048,0.26935641947076117,1.9435253834576436,0.3178699771706009,1.7924304825930142,0.38516824565187696,1.638368271098967,0.38859849726207424,1.612978440723712,0.39235543937941697,1.624928209564336,0.3743874550605669,1.665687311984713,0.3846782097353806,1.651301613784,0.3738974191245983,1.648444175097102,0.45360993139496897,1.3946613495118554,0.433191767415748,1.500777419156321,0.6176086245935285,0.9954895237932326,0.37471414571375444,1.675760627377076,0.31492976153531677,1.8461779685084316,0.287814439735316,1.93387338870571,26.911712918161605,0.2692613185067514,1.9513026368911537,0.32406671961874506,1.9093409204786027,0.2903097696584591,1.9348255866477184,0.38760921370897905,1.6194290319447293,0.4436060365369341,1.5427934323349484,0.47259729949134605,1.4652008439360202,0.45591739475774423,1.4988658426298425,0.43725178713264495,1.6066216754004348,0.4316918189275634,1.5514088393772663,0.4209690230578255,1.55031723110708,0.5440826052895986,1.3422957650009273,0.44479745830023826,1.3973590712210222,0.5945194599361435,1.0714959716209824,0.4324861000794281,1.5710237722627884,0.38443208898316306,1.7974994480373179,0.34114376489277204,1.9053514518843842,25.799808988502992
6,0.2964717412804981,1.9092495426637837,0.2822606991374076,1.9012126158904656,0.27621692257919017,1.9334936360836186,0.34563868017961524,1.7257034702263638,0.40476968311983086,1.571844770292253,0.41767396275726887,1.5395251639876169,0.41244691279307566,1.5561520427085729,0.4157138190523389,1.5827523555992398,0.40770989874537883,1.5683043374223906,0.4028095393686542,1.5822977878345612,0.46667755636386876,1.3540209677826147,0.45704018296622173,1.4351560160912007,0.6466840902055567,0.9262085954413154,0.39921594251218634,1.609079462373541,0.3266906239888279,1.7976173221656053,0.30643580529725617,1.8832529713538144,25.959605603621544,0.32803812549642575,1.8193280904230569,0.38641779189833203,1.8053893107474086,0.33161239078633836,1.8812342744862114,0.40389197780746994,1.5839066821682348,0.45472597300627576,1.5052023452837568,0.48808578241430073,1.4630693591142856,0.48967434474170163,1.4306043661047865,0.47577442416981913,1.4600318825557366,0.47736298652089143,1.4660668581416438,0.4305003971642592,1.4990620211630798,0.5853852264174779,1.2632906660141692,0.45552025416997616,1.376422725801339,0.6084193805080259,1.0348290269365912,0.44797458302605425,1.5532870776152403,0.40984908657664815,1.743531159529902,0.363780778395552,1.8282415606466147,24.796422719008586
7,0.318360013072493,1.8264077304820148,0.3229336818228045,1.827484193832724,0.2985952303363622,1.8872787573882,0.37585756289768124,1.6811749468204906,0.43433518459967485,1.5077137297487306,0.4395622345833403,1.4854860106000554,0.44478928454753347,1.4802674961339333,0.4346618752090497,1.51285494725247,0.43172165958836983,1.4867936478296708,0.42551453773763515,1.5081893022992727,0.48578895786664567,1.3118312810613064,0.4545900032863785,1.4114936546187353,0.6839268213391733,0.8418876412100981,0.4101600784106178,1.5425836595979558,0.3510290754704022,1.748320841236233,0.32799738649448046,1.8276978701168087,24.969712433414653,0.3260524225102425,1.8430400864295868,0.3729150119142176,1.7874670203855059,0.3677521842258899,1.8358687490011796,0.41699761720381623,1.5849851483480621,0.46822875300222583,1.4553805131397142,0.47656870536902673,1.4151431971641644,0.49086576652867725,1.4314849024447682,0.449960285988566,1.522762601672893,0.40587768071080316,1.5880903923104357,0.42096902303415407,1.5097564050751702,0.5691024622716442,1.284078568125453,0.46068308181096107,1.3981923571032508,0.6040508339478915,1.0619777786716333,0.42414614775997006,1.5875183587702992,0.3685464654606046,1.7829669661660152,0.3617950754567117,1.8265018034208569,24.996870881702524
8,0.33061091147657706,1.7860206036893265,0.3382881411352176,1.7638134883922987,0.3253838614880435,1.8337606852134822,0.3952956550244372,1.6202138992977548,0.46373734074805695,1.445552747065006,0.46128716106821377,1.431987091670119,0.4547533485983681,1.4304650079109669,0.45508003924181945,1.4490942480672384,0.44919960798098735,1.4496890401886944,0.4487095720450187,1.451595347755604,0.499836654726955,1.2647787795585574,0.47337471418464855,1.3843077618637258,0.6989545900227392,0.7943529222027923,0.4255145377425032,1.5214822661132836,0.3587063051485151,1.7144376775167691,0.33943155833374866,1.7697580846374,24.192371681834,0.35702938840349485,1.6853289324864213,0.40984908657664815,1.6654596448039327,0.41977760131819275,1.6945662317624444,0.4630659253375695,1.486630545427536,0.46822875297855443,1.431116064926099,0.5099285146942018,1.360794131106285,0.49285146944384617,1.3955875293331736,0.48252581413820494,1.398062931534977,0.47299444005544267,1.4398906414616761,0.45710881654471985,1.427567683485787,0.5702938840822912,1.22153495482337,0.4940428912071504,1.3118554906205018,0.6417791898568723,0.9942040426081092,0.44201747420953325,1.5304981539702018,0.4328832406790319,1.6891764868716572,0.3999205718942821,1.731865588969139,23.544590247823095
9,0.35282587389741915,1.7355495716223954,0.3539692910910821,1.7200856940180054,0.3570728520188835,1.7521035679023043,0.41620385498830753,1.5795107240265625,0.4647174125907858,1.4171305009252455,0.4759882391764813,1.3966436045732968,0.4771316563214636,1.388813267966105,0.4642273766742894,1.413238218195958,0.46961777198941673,1.3916258929952692,0.4601437439134954,1.4123141001891717,0.4965697484871641,1.2619542879280956,0.48382881411303497,1.3440124120871173,0.7257432211890247,0.7562544776387793,0.4385821627308753,1.496015870115485,0.3694870957592974,1.7086291056526755,0.3606664488729173,1.7326030618651402,23.586490730801582,0.3884034948608438,1.737827789319518,0.4269261318625108,1.678213638857871,0.43486894365337936,1.6471946354987983,0.4559173948050871,1.4772794608372937,0.4992057188481353,1.4038508711967135,0.5071485305798252,1.3505550644717774,0.4984114376489277,1.3871354020901197,0.47299444005544267,1.405550964537644,0.4583002382961884,1.4566495102298365,0.5091342335660085,1.3694272473087568,0.5889594916600477,1.2111316101360738,0.4908657665050058,1.29285028030041,0.602859412279273,1.0452812583946915,0.45353455124297154,1.5367214265941531,0.41143764893955614,1.718474446022861,0.42454328832406674,1.6904325720996871,23.48818917308562
